contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),AWP niet politiek wel deskundig,Partij voor de Dieren,ChristenUnie-SGP,50PLUS,Trots op Nederland (TROTS)
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau ID-College,0546::SB15,2332 VW,1930,980,38,5,0,0,0,934,90,1,0,1,0,0,1024,117,77,189,232,59,174,44,77,11
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Huis van de Buurt Morschwijck,0546::SB16,2332 JC,3944,1508,41,8,0,1,0,1419,137,0,1,0,0,0,1556,206,184,248,316,87,214,82,155,16
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Het Waterland,0546::SB18,2334 EM,2047,697,23,3,0,0,0,668,55,0,0,0,0,0,723,127,67,144,151,51,104,20,25,8
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Tennisclub De Leidse Hout,0546::SB19,2334 CG,2418,1207,26,2,0,4,0,1128,111,0,0,4,0,0,1239,189,109,281,301,87,165,55,16,4
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Speeltuin Rondom de Maredijk,0546::SB20,2316 VP,2332,664,20,3,0,0,0,636,51,0,0,0,0,0,687,90,41,162,148,43,134,19,21,6
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Meet & Greet,0546::SB21,2316 BA,2725,1200,27,3,0,1,0,1228,1,0,1,0,0,0,1229,186,83,265,284,49,244,44,39,6
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Josephkerk,0546::SB22,,2003,703,21,6,0,0,1,681,48,0,0,0,0,0,730,85,43,124,142,33,149,35,81,11
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Overrhyn,0546::SB23,2316 GJ,2400,643,31,12,0,0,0,617,67,0,2,0,2,0,684,71,54,91,178,40,109,31,53,16
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Huis van de Buurt Het Gebouw,0546::SB24,2315 VA,2121,1008,60,10,0,1,0,970,109,0,0,1,0,0,1079,124,47,168,202,87,242,38,82,18
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Huis van de Buurt De Kooi,0546::SB28,2315 CD,3044,1042,47,2,0,0,2,995,94,0,0,0,0,0,1091,122,55,173,195,77,195,54,139,32
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Kinderdagverblijf Admiraal de Ruyter,0546::SB29,2315 KT,1884,723,14,1,0,0,0,675,62,0,1,0,1,0,737,87,37,154,147,33,169,12,71,13
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Roomburgh,0546::SB30,2314 ZC,2613,1478,24,14,0,3,0,1365,154,0,0,3,0,0,1519,293,153,283,297,83,197,75,86,11
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Stedelijk Gymnasium,0546::SB32,2313 EP,1998,1268,42,1,0,0,0,1180,131,0,0,0,0,0,1311,240,90,311,279,55,217,40,30,6
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool Sint Joseph,0546::SB33,2313 JE ,1555,1000,4,19,2,0,1,930,90,0,2,0,0,0,1021,170,103,181,222,53,182,53,34,2
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Vredeskerk,0546::SB34,2323 GG,2326,1517,30,5,0,1,1,1412,138,0,1,0,0,0,1551,228,141,326,334,88,281,79,34,6
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Lorentzhof,0546::SB35,2313 GA,1892,1019,17,0,0,0,0,965,71,0,0,0,0,0,1036,171,74,219,254,55,166,33,41,6
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau MBO Rijnland,0546::SB37,2321KS,2572,1170,37,3,0,1,3,1136,72,0,0,1,0,0,1211,170,103,204,248,82,229,53,69,12
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Buurtontmoetingsplek Herenstraat,0546::SB40,2313 AG,2281,1499,32,6,0,0,0,1442,94,0,1,0,0,0,1536,202,85,333,346,93,325,44,63,8
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Van Wijkplaats (naast Universiteitsbibliotheek),0546::SB41,2311BX,1842,1028,37,4,0,0,0,991,78,0,0,0,0,0,1069,205,81,202,250,41,194,40,13,2
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Speeltuin Westerkwartier,0546::SB42,2321 AV,2137,908,23,5,0,1,0,823,114,0,0,1,0,0,937,155,57,187,184,63,160,33,52,17
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Ley,0546::SB44,2321 SK,2496,892,38,3,0,0,0,845,88,0,0,0,0,0,933,101,76,138,223,75,152,41,71,15
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Rosenburch,0546::SB45,2321 RB,2274,1141,47,6,0,1,1,1098,96,0,0,1,0,0,1195,161,97,203,245,64,213,56,90,12
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Zuydtwijck,0546::SB48,2324 KS,2602,1165,32,7,0,2,2,1089,111,0,2,0,0,0,1202,138,114,187,289,77,179,58,106,17
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Haagwijk,0546::SB49,2324 EL,1796,817,13,6,0,0,0,768,70,0,0,2,0,0,838,97,87,128,160,43,145,42,96,19
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Parelvissers,0546::SB50,2324 JP,2362,942,30,6,0,2,0,917,63,0,0,2,0,0,980,113,123,145,166,66,154,57,108,10
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Vlietland College,0546::SB51,2324 BZ,1863,926,29,11,0,0,0,880,86,0,0,0,0,0,966,155,118,130,176,63,116,52,98,18
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Meerpaal (54),0546::SB54,2318 TJ,1444,817,16,1,0,5,0,779,60,0,0,5,0,0,839,100,70,194,197,54,116,45,39,2
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Zijlwijk,0546::SB56,2317XK,2729,1529,22,5,0,0,1,1417,138,0,0,0,0,0,1556,233,163,360,324,107,179,63,80,20
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Kerkelijk Centrum De Regenboog (58),0546::SB58,2317 ST,1637,901,27,10,0,1,0,845,94,0,0,1,0,0,939,87,85,180,198,54,151,46,87,13
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau LTV De Merenwijk,0546::SB59,2317 XW,2225,996,26,10,0,3,0,936,99,0,0,3,0,0,1035,164,75,185,220,53,155,60,70,14
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Huis van de Buurt Stevenshof,0546::SB60,2331 GW,2427,1418,37,9,0,0,0,1314,150,0,0,0,0,0,1464,223,130,276,280,68,211,62,139,29
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Zwaluw,0546::SB63,2331 DV ,3865,1619,40,2,0,0,0,1463,200,2,0,2,0,0,1663,221,156,250,336,93,241,59,239,24
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Sociëteit De Dobbegaarde,0546::SB64,2331 MV,2744,1311,15,6,0,3,0,1200,129,0,3,0,0,0,1329,225,122,172,259,81,204,54,167,27
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Arcade,0546::SB66,2314 BN,2211,1182,21,8,0,0,0,1085,128,2,0,2,0,0,1213,251,138,253,214,73,120,50,76,7
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Level (Centraal Station),0546::SB99,2333 CW,202,916,29,4,0,0,2,881,66,0,0,0,0,0,949,175,66,191,188,75,150,52,16,3
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Centraal Station,0546::SB100,2312 AJ,0,1627,72,5,0,4,0,1634,74,0,0,4,0,0,1708,260,123,328,373,99,318,80,37,9
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Stadhuis (101),0546::SB101,2311 EJ,973,933,26,3,16,0,0,879,67,0,16,0,0,0,946,197,83,174,185,69,179,29,11,6
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Rijksmuseum van Oudheden (201),0546::SB201,2311 EW,1004,1060,43,5,0,0,0,1064,44,0,0,0,0,0,1108,228,84,222,213,75,190,34,12,2
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Basisschool De Meerpaal (541),0546::SB541,2318 TJ,1443,1135,23,0,0,0,1,1156,0,0,1,0,0,0,1157,172,76,251,242,87,164,73,60,10
Rijnland,Leiden,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Kerkelijk Centrum De Regenboog (581),0546::SB581,2317 ST,1638,876,23,5,0,0,0,816,91,3,0,3,0,0,907,99,79,167,189,65,146,43,82,6
