contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),AWP niet politiek wel deskundig,Partij voor de Dieren,ChristenUnie-SGP,50PLUS,Trots op Nederland (TROTS)
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Verpleeghuis Bornholm,0394::SB11,2133 AA,2010,916,21,8,0,4,0,831,118,0,4,0,0,0,949,225,112,119,121,67,114,49,98,11
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau 't Kattegat,0394::SB12,2133 DX,1545,648,6,1,0,2,0,603,54,0,0,2,0,0,657,106,66,85,131,49,82,41,71,17
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijkcentrum 't Kattegat,0394::SB13,2133 DX,1696,867,14,0,0,3,0,804,75,0,3,0,0,0,879,182,91,135,157,59,100,37,94,12
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau IJwegschool,0394::SB14,2133 BM,1581,783,0,1,0,1,0,714,71,0,0,1,0,0,785,197,76,123,116,68,83,52,58,10
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Kerkcentrum de Ark,0394::SB15,2134 SR,1654,1040,18,2,2,0,0,969,95,0,0,4,0,2,1064,119,114,156,195,67,133,57,175,24
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Sociaal Cult. Cent. de Boskern,0394::SB16,2134 SB,1623,696,13,7,0,0,0,648,68,0,0,0,0,0,716,131,52,95,108,62,87,39,104,18
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau School de Bosrank,0394::SB17,2134 SB,1717,424,9,0,0,0,0,387,46,0,0,0,0,0,433,63,42,68,77,30,42,18,78,6
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau School De Regenboog,0394::SB18,2134 DE,1914,710,10,3,0,1,0,660,64,0,0,1,0,0,724,151,58,109,126,51,70,37,93,15
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau School De Regenboog 2,0394::SB19,2134 DE,1583,518,17,2,0,2,0,493,42,0,2,0,0,0,535,102,63,76,84,38,74,28,43,10
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Soc.cult. de Veste centrum,0394::SB20,2135 GJ,1957,982,14,4,0,2,0,896,102,0,2,0,0,0,998,315,106,113,149,59,86,62,73,19
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau De Estafette,0394::SB21,2152 KG,1360,619,12,4,0,2,0,566,71,2,0,2,0,0,637,182,69,78,93,51,73,26,40,7
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Het Mozaiek,0394::SB22,2152 BE,1461,766,10,6,0,0,0,707,75,0,0,0,0,0,782,154,135,114,68,71,53,99,61,11
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Het Trefpunt,0394::SB23,2153 LS,1440,633,8,2,0,0,0,592,51,0,0,0,0,0,643,127,144,60,50,38,48,73,82,11
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Antoniusschool,0394::SB24,2153 BV,1515,687,7,2,0,2,0,627,67,0,2,0,0,0,694,120,134,72,77,59,52,71,86,16
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Verz.centr. Westerkim,0394::SB25,2151 CK,1590,954,7,3,0,2,0,887,75,0,2,0,0,0,962,227,168,115,106,56,84,99,84,15
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijkcentrum Linquenda,0394::SB26,2151 VC,1609,895,13,3,0,1,0,831,79,0,1,0,0,0,910,188,94,137,117,94,84,73,88,20
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau School de Polderrakkers,0394::SB27,2151 TA,1643,757,10,5,0,1,0,699,74,0,0,1,0,0,773,158,99,112,99,69,70,67,69,14
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis Het Praatpunt,0394::SB28,2157 NC,832,445,6,1,0,0,0,408,44,0,0,0,0,0,452,58,84,49,33,64,47,58,45,7
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis De Ontmoeting,0394::SB29,2158 MC,398,225,2,0,0,0,0,206,21,0,0,0,0,0,227,53,56,28,16,23,12,23,12,2
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Clubhuis vv Kagia,0394::SB30,2165 WB,1543,725,8,6,0,0,0,739,0,0,0,0,0,0,739,182,125,73,57,45,40,114,74,15
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis de Meerkoet,0394::SB31,2165 XG,1232,690,10,1,0,0,0,634,66,0,1,0,0,0,700,164,93,99,55,39,50,106,71,13
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis het Eiland,0394::SB32,2144 KA,861,416,7,3,0,0,0,395,31,0,0,0,0,0,426,86,64,60,39,35,53,31,42,6
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis de Oase,0394::SB33,2136 NG,1498,825,10,3,0,7,0,758,87,0,0,7,0,0,845,229,109,103,85,54,81,61,81,22
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis 't Oude Fort,0394::SB34,2142 EA,611,349,3,1,0,0,0,321,32,0,0,0,0,0,353,102,55,35,40,25,41,17,31,3
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Cruquiushoeve,0394::SB35,2142 ED,297,106,4,0,0,0,1,96,13,0,0,0,0,0,110,13,24,19,12,6,13,9,9,1
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Clubhuis sportver. D.S.O.V.,0394::SB36,2141 VA,1255,967,10,3,0,0,0,855,125,0,0,0,0,0,980,264,181,108,111,75,85,54,67,22
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Veren.gebouw de Luifel,0394::SB37,2141 AM,1445,621,5,3,0,0,0,570,59,0,0,0,0,0,629,150,81,74,73,50,77,32,73,11
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau School Aldoende,0394::SB38,1161 AP,1136,565,4,0,0,0,0,511,58,0,0,0,0,0,569,105,55,71,59,32,90,25,101,27
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau De Bataaf,0394::SB39,1161 AN,979,435,15,3,0,1,0,406,46,0,1,0,0,0,452,75,87,41,54,34,41,14,73,16
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Verz.huis Eigen Haard,0394::SB40,1161 VE,1559,679,11,3,0,0,0,628,65,0,0,0,0,0,693,131,100,72,68,64,79,31,99,35
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Cult. centr. De Olm,0394::SB41,1161 JV,1521,981,25,1,0,0,0,905,102,0,0,0,0,0,1007,178,135,122,118,62,138,36,144,48
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Clubhuis v.v. Zwanenburg,0394::SB42,1161 SP,1217,524,4,1,0,0,1,461,67,0,0,0,0,0,529,128,83,52,67,47,67,19,44,17
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis de Vluchthaven,0394::SB43,1175 KR,805,356,2,3,0,1,0,313,49,0,0,1,0,0,362,93,63,39,33,24,43,9,41,11
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Schuilhoeve,0394::SB44,1171 XD,1540,744,8,7,0,0,0,679,80,0,0,0,0,0,759,165,94,74,97,76,88,17,108,25
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Verz.huis Meerwende,0394::SB45,1171 AE,1029,687,15,5,0,0,0,639,68,0,0,0,0,0,707,275,113,58,73,36,49,21,50,12
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau dr. Plesmanschool,0394::SB46,1171 TK,1272,608,12,4,0,0,0,563,61,0,0,0,0,0,624,163,60,60,96,60,79,20,62,8
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis Het Dorpshuis,0394::SB47,1171 CZ,1630,1003,22,0,0,2,0,928,99,0,0,2,0,0,1027,283,82,124,154,71,119,34,106,30
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Karavanserai,0394::SB48,1171 HA,1442,904,16,3,0,1,0,828,94,0,0,1,0,0,922,331,103,104,130,69,90,24,44,9
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Tyndale Seminary,0394::SB49,1171 JM,1454,646,14,7,0,4,0,617,54,0,0,4,0,0,671,172,55,66,87,60,86,27,79,14
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Verenigingsgebouw Rehoboth,0394::SB50,1171 NS,367,195,1,1,0,0,0,175,22,0,0,0,0,0,197,62,15,13,23,21,27,6,21,7
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Buurthuis Het Dijkhuis,0394::SB51,1438 AT,583,264,4,0,0,0,0,242,26,0,0,0,0,0,268,59,21,26,30,30,25,32,38,3
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau De Zevensprong,0394::SB53,1435 LJ,1775,697,16,4,0,0,0,637,80,0,0,0,0,0,717,146,137,77,82,51,72,46,73,13
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis de Reede,0394::SB54,1435 KN,1812,988,17,3,0,0,0,898,110,0,0,0,0,0,1008,198,191,126,129,41,67,68,132,36
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis Marijke,0394::SB55,2154 MG,488,285,4,2,0,0,0,262,29,0,0,0,0,0,291,63,75,43,17,26,11,19,25,6
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis de Kern,0394::SB56,2156 LA,435,252,6,0,0,2,0,238,22,0,0,2,0,0,260,43,80,24,20,18,25,19,19,4
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Kath. Scholengemeenschap,0394::SB57,2135 BA,1784,636,16,3,0,0,0,595,60,0,0,0,0,0,655,138,70,83,98,33,78,43,77,16
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau School het Kompas,0394::SB58,2135 HA,1917,825,18,4,0,0,0,760,87,0,0,0,0,0,847,209,74,120,130,70,65,42,87,28
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Modelwoning Tudorhouse,0394::SB59,2135 AA,870,331,5,2,0,0,0,292,46,0,0,0,0,0,338,114,27,39,61,30,25,18,14,3
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Soc.cult. Amazone,0394::SB60,2135 MC,2347,1007,16,8,0,0,0,922,109,0,0,0,0,0,1031,244,106,115,159,74,145,58,87,19
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Kerkelijk centrum De Lichtkring,0394::SB61,2135 DV,1596,1147,26,5,0,0,0,1048,130,0,0,0,0,0,1178,252,149,144,163,82,131,65,139,22
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Woonvoorziening Getsewoud,0394::SB62,2152 GB,1925,969,20,5,0,0,0,882,112,0,0,0,0,0,994,319,100,143,128,65,89,47,62,16
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau ROC MBO College Airport,0394::SB63,2132 XV,642,101,5,1,0,0,0,103,4,0,0,0,0,0,107,7,7,21,19,11,22,11,3,0
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Schoollokalen,0394::SB64,2134 XL,2127,652,8,3,0,1,0,596,68,0,0,1,0,0,664,176,60,91,117,51,59,35,51,12
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Gymzaal bij scholen,0394::SB65,2151 KG,1742,795,17,3,0,1,0,710,106,0,0,1,0,0,816,255,117,72,92,50,89,46,60,14
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Gymzaal bij scholen,0394::SB66,2151 KG,1377,854,0,1,0,1,0,735,119,0,1,0,0,0,854,231,121,98,122,64,75,64,64,15
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Gymzaal bij scholen,0394::SB67,2151 KG,2059,790,6,2,0,0,0,707,92,1,0,1,0,0,799,221,98,98,120,53,68,57,56,19
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Openbare Bibliotheek,0394::SB68,2134 CG,2252,899,14,2,0,0,0,796,119,0,0,0,0,0,915,286,106,86,128,29,96,46,111,11
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau KDV Op Stoom,0394::SB69,2152 EV,1982,700,12,2,0,0,0,623,91,0,0,0,0,0,714,203,94,77,104,48,68,52,44,10
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Openbare Bibliotheek,0394::SB70,2134 CG,2408,969,20,5,0,0,0,887,107,0,0,0,0,0,994,282,103,131,143,68,91,61,78,12
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Het Braambos,0394::SB71,2134 XL,1900,986,14,3,0,2,0,891,110,0,2,0,0,0,1001,271,107,110,157,68,111,59,83,20
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Gebouw Meerteam,0394::SB72,2134 XS,2150,914,23,6,0,0,0,817,126,0,0,0,0,0,943,303,70,100,153,62,96,35,80,15
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau School Merlijn,0394::SB73,2152 TB,1669,783,7,3,0,1,0,716,78,0,0,1,0,0,794,242,107,89,117,58,62,36,51,21
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijkcentrum Floriande,0394::SB74,2134 DL,2050,1080,16,4,0,0,0,975,125,0,0,0,0,0,1100,338,106,125,170,80,95,50,96,20
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Het Brandpunt,0394::SB75,2132 BW,1223,354,3,3,0,0,0,323,38,1,0,1,0,0,361,91,37,47,62,21,41,12,39,4
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Oranje Nassau School,0394::SB76,1171 DM,1372,580,11,7,0,0,0,531,67,0,0,0,0,0,598,168,69,49,104,57,75,17,31,10
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijkcentrum De Nieuwe Silo,0394::SB77,2132 VJ,1269,609,24,4,0,0,0,558,79,0,0,0,0,0,637,104,56,74,120,43,87,34,74,17
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau De Poterne,0394::SB78,2141 CT,1196,579,11,2,0,0,0,536,56,0,0,0,0,0,592,154,106,53,85,40,61,30,42,8
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau De Wissel,0394::SB79,2132 CR,1167,605,14,1,0,0,0,558,62,0,0,0,0,0,620,214,87,60,57,47,39,22,74,5
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Soc.cult. Amazone,0394::SB80,2135 MC,2508,984,6,5,0,8,0,889,114,0,0,8,0,0,1003,223,95,130,153,87,113,69,95,19
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau In het Zomerpak,0394::SB81,2151 KE,1297,287,2,0,0,0,0,270,19,0,0,0,0,0,289,93,40,21,33,15,26,19,40,0
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Herbert Vissers College,0394::SB84,2152 AC,709,370,8,3,0,0,2,344,35,0,0,0,0,0,381,74,54,46,43,40,52,20,38,3
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpscentrum Spaarndam,0394::SB102,2064 KK,2437,1294,17,5,0,0,0,1180,136,0,0,0,0,0,1316,283,212,277,197,61,137,44,76,7
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau De Stoep,0394::SB103,2065 AK,438,280,6,2,0,1,0,263,24,0,1,0,0,0,287,63,47,52,46,12,38,8,13,1
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Basisschool Jong Geleerd,0394::SB104,1165 HB,1613,604,10,2,0,1,0,548,67,0,1,0,0,0,615,109,77,74,78,54,81,23,92,16
Rijnland,Haarlemmermeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Don Bosco,0394::SB105,1165 GP,505,394,2,1,0,0,0,354,43,0,0,0,0,0,397,84,63,49,53,34,55,14,32,10
