contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,FNP,Partij van de Arbeid (P.v.d.A.),Lagere Lasten Burger,VVD,ChristenUnie,Partij voor de Dieren,50PLUS
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Gymlokaal obs Trianova,0080::SB23,8926 NA,1478,736,18,2,0,0,0,690,65,0,1,0,1,0,755,63,114,64,145,92,38,71,88,61
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau De Schakel,0080::SB24,8925 AZ,1423,833,15,2,0,0,0,787,63,0,0,0,0,0,850,75,141,53,189,96,57,64,72,86
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Gymlokaal Algraschool,0080::SB25,8925 AG,1464,758,8,0,0,1,0,698,67,0,1,0,0,0,765,100,118,59,163,84,66,69,55,44
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Gymlokaal De Wielen,0080::SB26,8925 GZ,1404,1136,0,0,1,11,0,1046,102,0,0,12,0,0,1148,118,235,65,237,99,135,87,94,66
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Gymlokaal Menno van Coehoorn,0080::SB27,8921 BJ,1408,587,10,3,0,0,0,558,40,0,2,0,0,0,598,51,111,55,112,59,40,33,88,38
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wijkzorgcentrum Greunshiem,0080::SB28,8937 AS,1451,332,9,0,0,0,0,313,28,0,0,0,0,0,341,31,39,21,76,48,12,16,63,26
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wijkcentrum 't Knooppunt,0080::SB29,8933 GS,1641,718,17,4,0,0,0,679,60,0,0,0,0,0,739,47,135,55,145,96,51,44,102,43
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau OBS Potmarge ingang Fruitstraat,0080::SB30,8933 CP,1643,523,7,1,0,0,0,497,34,0,0,0,0,0,531,48,75,42,134,59,18,32,82,33
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Zorgcentrum Abbingahiem,0080::SB31,8934 BM,1063,673,10,3,0,0,0,630,59,3,0,3,0,0,689,74,125,38,147,76,39,53,68,53
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Hollanderhuuske,0080::SB32,8932 ET,1599,725,18,2,0,0,0,707,38,0,0,0,0,0,745,47,144,46,157,80,41,30,139,41
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wijkgebouw Gerard Dou,0080::SB33,8932 JG,1399,977,24,0,0,0,0,934,71,0,0,4,0,0,1005,70,186,100,190,89,56,65,150,71
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Cultuurcentrum Leeuwarden,0080::SB34,8932 CT,1537,515,12,0,0,0,0,494,33,0,0,0,0,0,527,51,85,35,115,69,32,26,61,41
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wijkcentrum Nijlân,0080::SB35,8931 CX,1603,755,11,1,0,0,0,728,39,0,0,0,0,0,767,88,105,68,138,115,51,48,92,50
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Serviceflat Nijlânstate,0080::SB36,8931 EP,1649,789,23,3,0,0,0,789,26,0,0,0,0,0,815,101,134,49,155,81,64,63,73,69
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Serviceflat Aldlânstate,0080::SB37,8935 AA,1332,773,10,1,0,0,2,733,49,0,0,0,0,0,784,103,128,79,145,68,107,38,51,54
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Erasmus,0080::SB38,8935 BD,1638,750,15,3,0,2,0,710,56,0,2,0,0,0,766,90,120,65,148,76,52,41,79,79
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wijkcentrum Froskenburch,0080::SB39,8935 SC,1329,786,12,4,0,2,0,723,77,0,2,0,0,0,800,72,119,58,121,90,77,65,94,90
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wijkcentrum Froskenburch,0080::SB40,8935 SC,1397,736,13,4,0,2,0,692,63,0,0,2,0,0,755,71,115,41,145,86,69,69,71,69
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Lekkum Dorpshuis De Weeme,0080::SB41,9081 AS,519,348,6,1,0,0,0,334,21,0,0,0,0,0,355,23,82,39,77,37,36,11,21,22
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Hempens dorpshuis de Bining,0080::SB42,9086 CH,1497,773,9,0,0,1,0,709,72,0,1,0,0,0,781,68,150,60,141,70,126,63,58,37
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Goutum Dorpshuis Ien en Mien,0080::SB43,9084 BB,1112,858,8,1,0,0,0,780,86,0,1,0,1,0,866,97,197,68,160,59,128,63,44,42
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wirdum Dorpshuis de Golle,0080::SB44,9088 AP,901,579,6,1,0,0,1,535,52,2,0,2,0,0,588,113,116,57,91,45,55,49,33,20
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wytgaard Parochiezaal RK Kerk,0080::SB45,9089 BG,488,355,2,1,0,0,0,324,34,0,0,0,0,0,358,85,55,58,56,31,20,12,24,14
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wijkcentrum Màrkant,0080::SB46,8939 CC,1252,909,8,2,0,1,0,828,92,0,0,1,0,0,920,116,160,44,129,100,181,73,50,56
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Oranje Hotel t.o. station NS,0080::SB47,8911 AG,1212,839,29,3,0,1,2,831,39,0,0,1,0,0,872,56,162,80,154,59,98,57,142,31
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Provinciehuis,0080::SB48,8911 KZ,1636,1012,22,1,0,0,0,1032,5,2,0,2,0,0,1037,71,230,87,184,75,92,80,153,40
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wijkcentrum Tjerk Hiddes,0080::SB49,8921 NM,1314,465,9,1,0,0,0,445,30,0,0,0,0,0,475,37,69,33,84,64,37,33,59,49
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau M.f.c. Camminghastins,0080::SB50,8925 CK,1414,672,3,2,0,0,1,624,51,0,1,0,0,0,676,47,96,77,134,108,45,43,68,54
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Pitch & Putt Golf,0080::SB51,8939 DA,1423,759,9,3,0,0,0,691,80,0,0,0,0,0,771,93,103,51,152,76,128,48,71,37
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Goutum Dorpshuis Ien en Mien,0080::SB52,9084 BB,1238,700,14,1,0,0,0,639,76,0,0,0,0,0,715,78,147,59,128,47,104,45,49,43
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Parkkerk,0080::SB53,8932 DD,1271,684,21,0,0,0,3,656,46,0,0,0,0,0,705,63,106,73,140,73,58,49,88,34
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau M.f.c. Ludingawaard,0080::SB54,8918 GX,1232,493,11,3,0,0,0,476,31,0,0,0,0,0,507,38,61,27,148,88,22,23,49,37
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wijkzorgcentrum De Hofwijck,0080::SB55,8917 AZ,1460,679,0,0,0,10,0,631,58,0,0,10,0,0,689,72,125,35,146,42,122,47,63,27
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Stenden Hogeschool Leeuwarden,0080::SB56,8917 DD,312,301,10,0,0,0,0,293,18,0,0,0,0,0,311,36,39,22,85,13,28,18,53,7
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Gymlokaal Albertine Agnesschool,0080::SB57,8915 CG,1009,511,12,0,0,0,0,495,28,0,0,0,0,0,523,75,90,32,80,44,64,44,49,33
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Eco - IGLO,0080::SB58,8941 AJ,1485,786,19,3,0,0,0,734,75,1,0,1,0,0,809,67,130,72,185,60,91,79,81,21
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Bethelkerk,0080::SB60,8934 BK,1028,438,3,2,0,0,0,418,25,0,0,0,0,0,443,30,77,50,78,45,33,31,62,32
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Grou sporthal de Twine,0080::SB61,9001 LB,1626,1005,0,6,0,0,0,943,76,8,0,8,0,0,1019,150,228,164,155,77,121,29,42,39
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Grou Friesmastate,0080::SB62,9001 CM,1628,1092,14,7,0,1,2,1025,87,0,0,1,0,0,1114,110,230,175,201,111,116,29,50,70
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Grou Het Theehuis,0080::SB63,9001 BG,1425,706,17,3,0,5,0,674,47,0,5,0,0,0,721,59,162,131,129,49,95,10,38,33
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Warten It Iepen Stee,0080::SB64,9003 LP,743,424,0,0,0,0,0,394,34,0,0,4,0,0,428,78,161,40,50,28,25,14,16,12
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Wergea Us Doarpshûs,0080::SB65,9005 PL,1377,832,5,4,0,3,0,768,70,0,3,0,0,0,838,117,189,110,179,55,77,32,40,33
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Reduzum Gymlokaal Trije Doarpen Skoalle,0080::SB66,9008 TB,1009,644,13,2,0,0,1,645,13,0,0,0,0,0,659,87,118,103,156,37,66,12,31,34
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Jirnsum doarpshûs It Kattehûs,0080::SB67,9011 VJ,1052,584,3,0,0,1,0,537,49,0,1,0,0,0,586,97,99,96,101,51,58,28,29,25
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Stiens Skilhiem,0080::SB68,9051 MB,1260,669,8,3,0,4,0,641,43,0,0,4,0,0,684,125,89,113,114,63,76,37,29,23
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Stiens De Skalm,0080::SB69,9051 BR,1265,785,0,0,0,0,0,750,48,13,0,13,0,0,798,128,101,153,133,64,76,44,49,37
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Koarnjum De Bining,0080::SB70,9056 PW,631,378,7,0,0,1,1,365,18,0,1,0,0,0,384,45,78,84,42,44,34,8,29,14
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Hijum Dorpshuis de Kampioen,0080::SB71,9054 KK,462,247,1,0,0,0,0,228,20,0,0,0,0,0,248,35,33,66,28,13,43,17,9,3
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Britsum Lokaliteit Gereformeerde Kerk,0080::SB72,9055 MG,794,501,6,3,0,0,0,472,38,0,0,0,0,0,510,90,77,94,63,48,29,55,29,16
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Stiens De Hege Stins,0080::SB73,9051 ER,1261,778,9,3,0,0,0,740,49,0,1,0,1,0,789,162,98,107,152,60,73,54,44,28
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Stiens De Sprankel (zij-ingang),0080::SB74,9051 KE,795,548,0,0,0,0,1,504,44,0,0,1,0,0,549,76,120,98,82,46,34,32,28,32
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Stiens Talant,0080::SB76,9051 LP,1469,773,7,3,0,2,0,720,61,0,2,0,0,0,781,135,116,97,138,53,106,60,34,34
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Alde Leie Us Gebou,0080::SB77,9071 XG,209,137,1,0,0,0,0,122,16,0,0,0,0,0,138,18,31,33,14,12,9,4,7,9
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Mantgum M.f.c. De Wjukken,0080::SB78,9022 BD,1126,781,7,2,0,0,0,720,70,0,0,0,0,0,790,75,178,184,106,33,82,43,63,17
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Baard De Stjelp,0080::SB79,8834 XM,607,419,3,2,0,3,0,427,0,0,0,3,0,0,427,58,76,114,54,31,32,14,28,12
Fryslân,Leeuwarden,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Weidum Verzorgingshuis Nij Dekama,0080::SB80,9024 EN,905,570,3,1,0,4,1,532,45,0,0,4,0,0,578,88,96,145,76,24,69,13,38,21
