contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,AWP niet politiek wel deskundig,VVD,ChristenUnie,OUDERENPARTIJ,Staatkundig Gereformeerde Partij (SGP),8,50PLUS
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau MFC de Spinde Dalen,0109::SB11,,1595,972,30,2,0,0,1,904,100,0,0,1,0,1,1005,169,371,63,261,28,29,8,7,36
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Dorpshuis Boerhoorn Dalerveen,0109::SB12,,584,343,4,0,0,0,0,310,37,0,0,0,0,0,347,72,82,40,108,11,16,2,0,12
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Selkersgoorn Dalen,0109::SB13,,1532,792,21,2,0,0,0,752,63,0,0,0,0,0,815,96,325,89,182,21,38,2,1,38
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Dorpshuis de Kom Wachtum,0109::SB14,,290,188,6,1,0,0,0,181,14,0,0,0,0,0,195,35,41,16,78,5,1,3,0,9
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau De Etgaarde Oosterhesselen,0109::SB15,,1540,991,15,5,0,2,0,926,87,0,0,2,0,0,1013,171,324,119,222,36,46,14,6,53
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Het Pluspunt Gees,0109::SB16,,757,511,10,1,0,0,0,477,45,0,0,0,0,0,522,113,134,82,65,55,20,15,6,21
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau De Tiphof Geesbrug,0109::SB17,,998,471,4,0,0,0,0,429,46,0,0,0,0,0,475,78,133,77,52,32,43,12,6,38
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau MFC de Brink Sleen,0109::SB18,,1855,1191,22,6,0,0,0,1101,118,0,0,0,0,0,1219,302,345,111,252,58,62,8,4,49
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS De Vlinderhof Noord Sleen,0109::SB19,,690,471,2,0,0,0,0,425,46,0,2,0,0,0,471,99,151,58,119,13,11,0,2,18
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Het Ellertsveld Schoonoord,0109::SB20,,1781,861,21,6,0,0,2,811,75,0,0,0,0,0,888,113,257,160,106,31,96,7,1,90
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Dorpshuis De Kiel,0109::SB21,,182,143,4,0,0,0,0,134,13,0,0,0,0,0,147,12,63,17,20,15,8,0,0,8
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau d' Aol Schoelstee Wezuperbrug,0109::SB22,,280,175,2,1,0,0,0,157,22,0,0,1,0,1,179,19,56,24,52,6,9,4,0,5
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Steakhouse Route 34 Erm,0109::SB23,,801,456,6,2,0,0,0,426,38,0,0,0,0,0,464,144,123,40,66,12,26,9,2,34
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau De Korenhof Aalden,0109::SB24,,1861,1177,10,21,0,0,0,1177,31,0,0,0,0,0,1208,231,398,141,238,43,60,10,1,55
Vechtstromen,Coevorden,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Brasserie Tramlokaal Meppen,0109::SB25,,314,237,0,0,0,0,0,215,22,0,0,0,0,0,237,28,92,28,53,9,11,1,0,15
