contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,"AWPenLRR niet politiek, wel lokaal",Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),VVD,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,ChristenUnie,50PLUS
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkgebouw Wijchen West,0296::SB11,6602 WT,1815,1156,19,6,0,2,1,1070,108,0,2,0,0,0,1179,288,38,194,175,201,6,118,35,101
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Basisschool De Bolster,0296::SB12,6601 XR,1374,645,10,2,0,0,0,596,61,0,0,0,0,0,657,99,37,139,91,69,3,78,7,122
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Basisschool Speelhoeve locatie Kraaijenberg,0296::SB13,6601 RM,1761,704,18,8,0,0,0,676,54,0,0,0,0,0,730,105,36,124,114,104,3,72,20,126
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Basisschool Zuiderpad locatie Huissteden,0296::SB14,6605 HK,2060,690,21,4,0,0,0,650,66,1,0,1,0,0,716,94,33,127,117,65,5,103,22,124
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Kulturhus de Zandloper,0296::SB15,6617 BG,1424,826,20,0,0,2,1,746,97,0,2,0,0,0,844,271,54,116,71,150,7,49,15,93
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis de Mijlpaal,0296::SB16,6616 AM,857,503,9,1,0,7,1,459,60,0,0,7,0,0,520,170,20,71,53,87,2,57,3,40
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis 't Ballegooijke,0296::SB17,6613 AH,567,382,0,7,0,0,0,355,34,0,0,0,0,0,389,135,11,68,32,66,3,21,4,42
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis De Hostert,0296::SB18,6634 AC,507,284,9,3,0,2,0,257,41,0,0,2,0,0,298,60,25,41,20,61,1,42,9,25
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Basisschool Zuiderpad hoofdlocatie,0296::SB19,6605 SG,1919,972,30,3,0,2,0,910,97,0,0,2,0,0,1007,174,50,175,143,137,5,130,24,134
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Basisschool De Trinoom,0296::SB20,6605 XH,1848,1022,25,5,0,0,0,928,124,0,0,0,0,0,1052,204,45,191,147,244,6,80,29,76
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum De Brink,0296::SB21,6603 JR,1746,793,26,0,0,0,0,762,57,0,0,0,0,0,819,163,37,155,93,158,1,77,19,90
Rivierenland,Wijchen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis de Oase,0296::SB23,6603 CL,1567,660,14,3,0,1,0,602,76,0,0,1,0,0,678,166,28,105,80,97,3,53,13,115
