contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),AWP niet politiek wel deskundig,Partij voor de Dieren,ChristenUnie-SGP,50PLUS,Trots op Nederland (TROTS)
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau COB Hofstede,0453::SB17,1991 PT,1897,1081,27,3,0,0,0,1020,91,0,0,0,0,0,1111,194,121,141,159,71,146,102,128,19
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau De Pionier,0453::SB18,1991 LB,1807,1294,2,20,0,0,0,1202,116,0,0,2,0,0,1318,266,120,205,211,91,134,71,164,32
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Basisschool De Westbroek,0453::SB19,1991 NN,1796,984,15,7,0,0,0,920,86,0,0,0,0,0,1006,201,110,111,172,84,119,72,88,27
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Basisschool De Hoeksteen,0453::SB20,1991 ET,1431,635,14,1,0,0,0,590,60,0,0,0,0,0,650,131,63,85,103,64,82,45,50,12
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau RKBS De Rozenbeek,0453::SB21,1991 NS,2088,795,18,1,0,0,0,758,57,0,0,1,0,0,815,183,72,118,137,62,93,46,67,17
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Sporthal Het Polderhuis,0453::SB22,1991 RK,1738,1137,19,5,0,0,0,1060,101,0,0,0,0,0,1161,233,148,153,177,103,133,70,91,29
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stichting OIG-IHD,0453::SB32,1971 NL,1935,827,10,0,0,0,1,774,62,0,0,0,0,0,837,138,87,103,133,86,111,37,100,32
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Fransciscusschool,0453::SB33,1971 PE,1769,822,14,2,0,0,0,745,93,0,0,0,0,0,838,138,74,112,132,71,131,39,97,28
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau De Vliegende Hollander,0453::SB35,1972 CC,1846,665,24,7,0,0,0,636,61,0,0,1,0,0,697,85,54,71,110,54,87,36,121,47
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Buurthuis De Spil,0453::SB36,1971 VZ,1630,555,13,1,0,0,0,519,52,0,0,2,0,0,571,72,30,87,93,48,84,39,87,15
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Verpleeghuis Velserduin,0453::SB41,1972 TL,1768,634,20,6,0,0,0,622,38,0,0,0,0,0,660,47,49,79,120,40,111,36,113,39
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau CBS Het Kompas,0453::SB42,1972 RR,1602,686,14,1,0,0,0,639,62,0,0,0,0,0,701,122,76,109,106,54,89,37,65,28
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Woon-en zorgcentrum W.F. Visserhuis,0453::SB44,1972 EE,1525,682,23,4,0,3,1,647,58,0,3,0,0,0,706,71,57,98,121,58,101,45,105,26
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau IJmuider Zee en Havenmuseum,0453::SB46,1973 AK,1835,841,25,6,0,0,0,786,86,0,0,0,0,0,872,142,66,103,144,81,122,42,107,34
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Buurthuis De Brulboei,0453::SB48,1975 BJ,2334,747,23,11,0,0,0,722,58,0,1,0,0,0,780,89,50,92,121,72,109,43,129,42
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Woonzorgcentrum De Moerberg,0453::SB50,1973 XM,1953,759,20,9,0,0,0,725,62,0,1,0,0,0,787,92,89,96,145,60,93,33,128,23
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,"Stembureau De Pleiaden, ingang schoolplein",0453::SB53,1973 BS,1645,553,15,1,0,0,0,511,58,0,0,0,0,0,569,87,46,66,83,70,68,34,85,14
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Basisschool De Origon,0453::SB55,1974 TV,1444,738,19,2,0,0,0,744,21,0,0,6,0,0,765,109,64,86,116,87,94,78,71,33
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Buurtcentrum de Dwarsligger,0453::SB56,1974 BP,1571,631,14,7,0,0,0,615,38,0,0,1,0,0,653,77,54,99,117,51,76,36,95,26
Rijnland,Velsen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dienstencentrum Zeewijk,0453::SB57,1974 PC,1621,676,21,6,0,0,0,655,48,0,0,0,0,0,703,75,62,92,128,61,84,41,115,18
