contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,"AWPenLRR niet politiek, wel lokaal",Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),VVD,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,ChristenUnie,50PLUS
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Basisschool de Bolderik,1959::SB11,4273 ET,1812,973,10,1,0,0,0,890,94,0,0,0,0,0,984,244,70,139,85,185,14,58,61,117
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis Meeuwen,1959::SB12,4268 GJ,922,551,5,0,0,2,0,499,55,0,2,0,0,0,554,131,15,31,21,92,134,28,82,17
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Tavenu,1959::SB13,4255 HD,1486,1111,18,3,0,0,0,1008,124,0,0,0,0,0,1132,472,37,112,69,151,43,51,128,48
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Jan Biesheuvel Dijkhuis,1959::SB14,4255 GH,1417,405,1,0,0,0,0,353,53,0,0,0,0,0,406,168,11,47,12,41,24,18,68,16
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Gereformeerde Kerk Giessen-Rijswijk,1959::SB15,4284 EX,1416,690,5,1,0,1,0,625,72,0,0,1,0,0,697,247,27,87,28,73,35,41,122,30
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Het Trefpunt ingang Ontmoetingskerk,1959::SB16,4254 CC,1252,796,7,1,0,0,0,714,90,0,0,0,0,0,804,262,80,97,49,93,29,27,106,53
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Nieuwe Es (wooncomplex Buitenplaats),1959::SB17,4254 AW,1517,801,8,3,0,1,0,738,73,0,1,0,0,0,811,270,69,96,44,117,48,36,82,39
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Bolderik,1959::SB18,4254 EP,1706,963,12,4,0,0,0,884,95,0,0,0,0,0,979,270,102,97,75,171,38,60,117,33
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Gemeentecentrum De Hoogt, Uitwijk",1959::SB19,4288 JJ,510,355,0,2,0,0,0,306,51,0,0,0,0,0,357,99,3,14,2,52,25,17,129,14
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Hervormd Centrum Veen,1959::SB20,4264 RH,1400,681,13,4,0,4,0,582,112,0,4,0,0,0,694,88,15,48,20,63,258,18,120,51
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Vlaeshoff, Veen",1959::SB21,4264 RD,1427,649,2,1,0,0,0,537,116,0,0,1,0,1,653,118,9,39,18,51,294,25,76,19
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau MFA Vlechtwerk,1959::SB22,4251 BZ,1832,777,5,8,0,0,0,657,133,0,0,0,0,0,790,165,21,41,35,31,320,15,117,32
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Zorgcentrum Goezate,1959::SB23,4251 VS,1796,1350,18,5,0,0,0,1135,238,0,0,0,0,0,1373,335,22,71,73,91,472,42,159,85
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijklocatie gemeente Altena te Werkendam,1959::SB24,4251 AB,1697,600,5,1,0,0,0,514,92,0,0,0,0,0,606,102,17,29,33,45,253,18,75,28
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Grote zaal Chr. Ger. kerk,1959::SB25,4251 DG,1626,854,7,3,0,0,0,721,143,0,0,0,0,0,864,224,16,33,31,68,336,11,116,19
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wooncomplex d'Altenaer,1959::SB26,4251 TW,1686,794,11,1,0,0,1,671,134,0,0,0,0,0,806,176,18,38,37,41,326,38,92,28
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Sport en Cultureel centrum 't Rondeel, Woudrichem",1959::SB27,4285 DE,1402,1248,16,4,0,0,1,1133,134,0,0,0,0,0,1268,375,74,200,89,237,31,65,103,74
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Hervormde Kerk Woudrichem,1959::SB28,4285 BA,1274,437,10,4,0,0,0,402,49,0,0,0,0,0,451,83,13,102,46,78,13,41,29,32
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau OVO Oudendijk,1959::SB29,4285 WL,1034,311,7,1,0,0,0,276,43,0,0,0,0,0,319,88,15,54,12,83,12,21,17,9
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Voormalig gemeentehuis Aalburg,1959::SB30,4261 BE,1655,880,18,3,0,0,0,754,147,0,0,0,0,0,901,169,24,87,32,125,262,34,113,34
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Hervormde Kerk Aalburg,1959::SB31,4261 BL,1418,685,9,3,0,0,0,601,96,0,0,0,0,0,697,126,19,52,22,51,231,35,114,35
Rivierenland,Altena,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Zorgplein Maaswaarden, Wijkestein",1959::SB32,4261 CW,1114,767,6,6,0,0,0,686,93,0,0,0,0,0,779,200,18,58,32,72,225,13,107,42
