contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),AWP niet politiek wel deskundig,Partij voor de Dieren,ChristenUnie-SGP,50PLUS,Trots op Nederland (TROTS)
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijkcentrum Noorddamcentrum,0362::SB15,1187 CM,50,97,0,0,0,2,0,88,11,0,0,2,0,0,99,22,11,22,13,8,14,0,7,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Dorpshuis De Nesse,0362::SB17,1189 WD,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Cultuurcentrum Griffioen,0362::SB18,1183 AM,50,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijksteunpunt Middenhof 2,0362::SB19,1188 KD,50,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Schooltuinen Bankrasflora,0362::SB20,1183 BA,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijkcentrum Alleman,0362::SB21,1183 JM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Restaurant Bijklaasje (naast Klaasje Zevenster),0362::SB22,1183 NK,50,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau De Overloop,0362::SB23,1187 SM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Het Zonnehuis Amstelveen,0362::SB24,1186 AA,50,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijkcentrum de Bolder,0362::SB25,1186 EP,50,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Serviceflat De Seine,0362::SB26,1186 NR,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Gebouw Goedereede,0362::SB27,1186 TJ,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Vereniging Historisch Amstelveen,0362::SB28,1188 BZ,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Ontmoetingscentrum De Meent,0362::SB29,1188 AM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijksteunpunt Middenhof 1,0362::SB30,1188 KD,50,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Verpleeghuis Het Zonnehuis Westwijk,0362::SB32,1187 EL,50,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijksteunpunt Dignahof,0362::SB33,1187 LN,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau o.b.s. De Westwijzer,0362::SB34,1187 ZS,50,10,0,0,0,0,0,10,1,0,0,1,0,1,11,4,1,0,2,0,0,0,3,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Boekhandel Libris Venstra,0362::SB35,1181 ZM,50,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,2,2,0,0,0,1,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Kruiskerk,0362::SB36,1181 RB,50,8,0,0,0,0,0,6,3,0,0,1,0,1,9,2,2,1,0,0,3,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Karel Eykman School,0362::SB37,1187 DA,50,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Gymzaal Oostelijk Halfrond,0362::SB38,1183 EZ,50,1,0,0,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Villa Randwijck,0362::SB40,1181 AT,50,18,0,0,0,0,0,18,0,0,0,0,0,0,18,5,3,1,3,2,4,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijkcentrum Westend 1,0362::SB41,1187 LS,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Gymzaal Montessorischool,0362::SB42,1181 NC,50,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Space ToBe,0362::SB44,1186 ZV,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau o.b.s. Piet Heinschool,0362::SB46,1181 XW,50,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Roelof Venema school,0362::SB48,1181 ER,50,28,0,0,0,0,0,22,7,0,0,1,0,1,29,13,2,1,3,1,8,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijkcentrum Westend 2,0362::SB49,1187 LS,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Enjoy! Learning,0362::SB50,1182 GW,50,463,5,0,0,0,0,422,48,0,0,2,0,2,470,141,41,73,93,26,68,5,14,2
Rijnland,Amstelveen,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Loetje's Garage,0362::SB51,1184 TZ,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
