contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,VVD,Partij van de Arbeid (P.v.d.A.),50PLUS,Werken aan Water,AWP niet politiek wel deskundig,ChristenUnie,Ouderen Appèl - Hart voor Water
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Seniorencomplex President Mandelahof,0855::SB13,,2943,862,44,6,0,0,0,848,63,0,1,0,1,0,911,317,81,72,179,95,47,35,15,21
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Servicecentrum Het Laar,0855::SB14,,2072,567,37,6,0,0,0,549,61,0,0,0,0,0,610,207,62,83,97,38,31,31,9,9
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Wijkcentrum Spijkerbeemden,0855::SB15,,3674,795,37,7,0,0,0,779,60,0,0,0,0,0,839,273,82,79,154,106,24,32,7,38
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool De Alm,0855::SB16,,2495,631,13,7,0,0,0,588,63,0,0,0,0,0,651,195,44,50,116,113,43,27,15,28
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Openbare Basisschool De Blaak,0855::SB18,,0,50,1,0,0,0,0,43,8,0,0,0,0,0,51,7,7,15,12,4,0,3,1,1
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Sportcafé de Blaak,0855::SB19,,0,36,2,1,0,0,0,39,2,0,0,2,0,2,41,14,2,10,4,2,1,1,2,0
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Van Spaendonck Ondernemingshuis,0855::SB20,,1071,240,21,2,0,0,0,234,29,0,0,0,0,0,263,90,29,45,33,10,8,7,9,9
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Woonzorgcentrum Zonnehof,0855::SB21,,2461,1137,15,37,0,0,0,1093,98,2,0,2,0,0,1191,336,204,186,200,87,36,37,21,30
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Woonzorgcentrum Den Herdgang,0855::SB22,,2399,876,53,7,1,0,0,884,51,0,1,0,0,0,935,350,75,58,155,111,42,46,17,22
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Woonzorgcentrum Joannes Zwijsen,0855::SB23,,2950,1125,59,10,0,0,0,1114,83,0,0,3,0,3,1197,437,137,125,239,84,31,48,14,10
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Woonzorgcentrum De Bijsterstede,0855::SB24,,2610,1025,55,9,0,0,0,1007,82,0,0,0,0,0,1089,402,84,118,207,81,48,37,19,29
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool den Bijstere,0855::SB25,,3079,1029,41,5,0,1,0,995,79,0,1,0,0,0,1074,398,102,131,221,68,29,39,15,26
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Kindercampus Oculus,0855::SB26,,2172,703,32,3,0,0,0,696,42,0,0,0,0,0,738,281,40,78,143,70,25,28,11,27
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Woonzorgcentrum Padua,0855::SB27,,2529,724,30,2,0,0,0,698,58,0,0,0,0,0,756,271,61,71,141,85,26,33,6,30
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Wijkcentrum de Baselaer,0855::SB28,,2775,1070,40,6,0,0,2,1023,97,0,0,6,0,0,1122,422,70,107,229,108,40,37,20,37
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau TextielMuseum,0855::SB30,,5168,1486,56,8,0,5,1,1407,137,0,5,0,0,0,1545,625,97,116,319,137,67,69,28,28
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau MFA De Poorten,0855::SB31,,5396,1373,46,2,0,0,0,1287,134,0,0,0,0,0,1421,500,87,117,312,155,67,64,15,56
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Wijkcentrum De Ypelaer,0855::SB33,,2754,754,30,8,0,0,0,693,100,1,0,1,0,0,793,235,69,73,153,109,34,32,11,38
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool De Lochtenbergh,0855::SB34,,2621,488,8,2,0,0,0,452,46,0,0,0,0,0,498,143,28,52,125,67,26,20,8,19
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool De Vlashof,0855::SB35,,2137,550,14,3,0,0,1,517,50,0,0,1,0,0,568,172,53,42,108,85,29,22,14,25
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau MFA De Symfonie,0855::SB36,,2458,766,38,4,0,0,0,728,80,0,0,0,0,0,808,236,82,71,163,113,40,32,7,22
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Zwembad Drieburcht (sportcafé),0855::SB37,,2350,1154,35,12,0,0,0,1095,106,0,0,0,0,0,1201,373,125,106,224,164,46,48,25,43
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Woonzorgcentrum De Heikant,0855::SB38,,2691,969,39,0,0,0,0,931,77,0,0,0,0,0,1008,308,143,87,148,144,49,35,16,39
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 2College Cobbenhagen,0855::SB39,,1140,479,16,3,0,0,0,457,41,0,0,0,0,0,498,167,50,96,84,41,13,16,6,6
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool d'n Hazennest,0855::SB40,,2579,864,43,11,0,0,0,837,81,0,0,0,0,0,918,343,93,95,125,95,34,40,18,21
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau De Rooi Pannen,0855::SB41,,1842,620,27,1,0,0,0,609,39,0,0,0,0,0,648,234,65,59,114,50,25,30,15,28
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Parochiezaal de Goede Herder,0855::SB42,,2613,661,26,5,0,1,0,639,54,0,0,1,0,0,693,203,94,53,128,83,36,26,18,20
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau De Hazelaar,0855::SB43,,1574,319,12,1,0,0,0,305,29,2,0,2,0,0,334,101,37,35,59,48,10,12,5,12
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Woonzorgcentrum De Kievitshorst,0855::SB44,,2187,718,17,3,0,0,0,678,60,0,0,0,0,0,738,235,91,61,129,91,37,24,12,38
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Wijkcentrum 't Sant,0855::SB45,,2249,887,39,13,0,0,1,864,71,0,3,0,3,0,936,289,106,99,169,82,54,35,30,23
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Serviceflat de Duynsberg,0855::SB46,,3372,782,31,4,0,0,0,750,67,0,0,0,0,0,817,246,116,73,123,100,40,36,25,23
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Wijkgebouw Reinevaar,0855::SB47,,0,220,15,1,0,0,0,207,29,0,0,0,0,0,236,60,25,19,59,22,10,12,4,9
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau The King of Italy,0855::SB49,,0,13,0,0,0,0,0,12,2,0,0,1,0,0,14,3,1,1,5,0,0,2,0,1
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Wijkcentrum Heyhoef,0855::SB50,,0,73,2,0,0,0,2,64,9,0,0,0,0,0,75,27,11,10,11,5,2,4,1,2
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Beatrix College,0855::SB51,,0,41,1,0,0,0,0,40,2,0,0,0,0,0,42,10,1,9,11,4,1,3,1,1
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Scholencentrum Grote Beem,0855::SB52,,0,25,0,0,0,0,0,24,1,0,0,0,0,0,25,9,1,2,5,6,1,1,0,0
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Bs De Boemerang,0855::SB53,,0,28,2,0,0,0,0,18,9,0,3,0,3,0,27,15,0,4,7,0,0,2,0,0
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Woonzorgcentrum Reyshoeve,0855::SB55,,0,39,3,0,0,0,0,42,0,0,0,0,0,0,42,11,7,9,6,2,1,2,1,0
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau OBS de Fonkel,0855::SB56,,0,31,1,0,0,0,0,27,5,0,0,0,0,0,32,11,2,1,8,4,0,3,1,1
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool De Sporckt,0855::SB57,,0,16,2,0,0,0,0,15,7,1,0,4,0,3,22,7,2,2,2,2,1,0,0,0
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Openbare Basisschool Bibit,0855::SB58,,0,11,0,0,0,0,0,10,1,0,0,0,0,0,11,4,1,1,4,1,0,0,0,0
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool Meander,0855::SB59,,0,14,0,0,0,0,0,12,2,0,0,0,0,0,14,7,2,1,2,1,0,0,0,1
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Cultureel Centrum De Schalm,0855::SB60,,2675,1329,32,5,0,0,0,1233,136,3,0,3,0,0,1369,398,286,267,168,77,46,53,19,15
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Zorgcentrum Torentjeshoef,0855::SB61,,2197,1265,53,3,0,0,0,1233,90,2,0,2,0,0,1323,362,253,241,139,122,43,74,11,20
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Sporthal 't Ruiven,0855::SB62,,2834,1398,10,33,0,0,0,1314,127,0,0,0,0,0,1441,439,268,283,149,127,38,54,12,28
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool St. Caecilia,0855::SB63,,1426,854,30,6,0,0,0,794,97,0,0,1,0,1,891,256,178,180,92,66,24,29,9,20
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,"Stembureau Stichting de Peppel, locatie Kruisgebouw",0855::SB64,,2256,1100,20,6,0,1,0,1034,93,0,0,1,0,0,1127,321,226,142,123,148,67,42,5,26
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Woonzorgcentrum De Eikelaar,0855::SB65,,2070,1024,15,8,0,0,0,918,129,0,0,0,0,0,1047,265,255,145,97,120,84,38,5,15
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool Achthoeven,0855::SB66,,2431,1226,32,5,0,0,0,1183,83,0,0,3,0,0,1266,392,254,203,111,124,82,29,12,19
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Buurthuis Jeruzalem,0855::SB67,,2004,737,20,6,0,0,0,700,63,0,0,0,0,0,763,295,66,110,134,49,27,23,9,24
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Amarant ( koffiekamer zwembad ),0855::SB68,,0,54,2,0,0,0,0,49,7,0,0,0,0,0,56,22,4,8,5,7,2,4,0,2
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Openbare Basisschool Koolhoven,0855::SB69,,0,18,4,0,0,2,0,20,0,0,2,0,0,0,20,5,2,5,2,3,1,0,0,0
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau wijkcentrum De Back,0855::SB70,,3515,1483,33,10,0,0,0,1375,151,0,0,0,0,0,1526,474,243,297,251,81,43,48,28,18
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Informatiecentrum Piushaven,0855::SB72,,1735,774,30,0,0,0,0,743,61,0,0,0,0,0,804,277,65,140,168,50,29,32,3,10
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Centraal Station Tilburg ( zuidzijde nabij fietsenstalling ),0855::SB701,,0,867,66,2,0,0,1,898,36,0,0,0,0,0,935,378,76,133,175,18,22,40,12,13
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Interpolis,0855::SB702,,0,348,26,0,0,0,0,340,31,3,3,0,0,0,371,130,36,64,65,9,16,20,1,7
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Stembureau Koningsplein ( voorheen Bibliotheek Centrum ),0855::SB703,,0,797,45,6,0,0,0,795,53,0,0,0,0,0,848,321,71,100,167,53,26,30,14,15
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Tilburg University ( Dante - ruimte DZ 5 ),0855::SB704,,1988,1346,89,7,0,0,1,1366,75,0,0,0,0,0,1442,481,137,301,240,49,41,52,28,17
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Fontys Hogeschool Campus Stappegoor,0855::SB705,,641,270,16,0,0,0,0,267,20,0,0,1,0,0,287,116,26,43,58,3,4,10,7,3
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau ETZ St. Elisabeth Ziekenhuis,0855::SB706,,0,420,20,3,0,0,2,399,42,0,0,0,0,0,443,126,67,70,78,43,13,12,0,11
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau ETZ TweeSteden Ziekenhuis ( bezoekersrestaurant 1e etage ),0855::SB707,,0,161,9,0,0,0,0,161,9,0,0,0,0,0,170,58,21,27,27,12,2,10,3,1
De Dommel,Tilburg,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Centraal Station Tilburg ( noordzijde ),0855::SB711,,0,741,54,7,0,0,1,771,30,0,0,0,0,0,802,311,68,109,166,13,20,27,14,13
