contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,ChristenUnie,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Staatkundig Gereformeerde Partij (SGP),Lokaal Waterbeheer,AWP niet politiek wel deskundig,50PLUS,Verenigde Senioren Partij
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Geref.Gemeente in Nederland De Hoeksteen I,0203::SB16,3772 PP,2338,1063,8,3,0,0,0,897,181,4,0,4,0,0,1078,90,96,175,23,37,542,51,32,15,2
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Veluwehal Barneveld,0203::SB17,3771 CB,959,602,7,1,0,0,0,546,64,0,0,0,0,0,610,105,97,99,25,34,154,37,20,23,8
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,"Stembureau Zorgorganisatie Norschoten, locatie Kweekweg",0203::SB18,3773 BH,1311,381,2,1,0,0,0,342,42,0,0,0,0,0,384,48,70,68,16,15,108,21,5,27,3
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Moluks Sociaal-cultureel Centrum Jajasan Batu Tjapeu,0203::SB19,3772 KP,1401,415,6,0,0,0,1,374,46,0,0,0,0,0,421,63,48,67,32,34,99,22,12,34,4
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Dorpshuis De Belleman,0203::SB20,3785 KT,1092,711,1,4,0,0,0,643,73,0,0,0,0,0,716,76,229,92,43,22,157,33,30,28,1
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Evangeliegemeente de Kandelaar,0203::SB21,3781 TK,952,608,10,1,0,0,0,535,84,0,0,0,0,0,619,91,116,143,32,20,110,43,20,33,0
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Chr. Basissch.Dr.W.van den Bergh,0203::SB22,3781 EJ,1275,857,16,5,0,0,0,803,75,0,0,0,0,0,878,157,214,166,47,29,83,65,37,52,7
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Woon en Zorgcentrum Nieuw Avondrust,0203::SB23,3781 GH,1087,755,12,9,0,0,1,696,79,0,0,0,0,0,776,125,167,164,38,35,86,54,31,47,8
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau (N.H.) Koningin Wilhelminaschool,0203::SB24,3781 GG,1187,581,14,1,0,0,0,523,73,0,0,0,0,0,596,102,126,108,28,19,119,40,3,33,3
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Kerkcentrum Odulf,0203::SB25,3781 BX,1094,646,8,1,0,0,0,595,60,0,0,0,0,0,655,93,148,111,29,34,68,53,39,64,7
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Kerkelijk Centrum 't Kerkheem,0203::SB26,3781 GA,958,605,7,0,0,0,0,541,71,0,0,0,0,0,612,121,134,143,30,19,63,31,25,37,2
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Restaurant Buitenlust,0203::SB27,3781 AC,839,646,8,0,0,0,0,582,72,0,0,0,0,0,654,135,131,136,41,23,74,44,29,32,1
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Kerkelijk  Centrum Bethabara,0203::SB28,3781 GE,945,575,2,3,0,1,0,511,70,0,0,1,0,0,581,92,130,123,39,21,57,44,39,28,2
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Christelijke Basisschool De Bron,0203::SB29,3776 MK,1195,765,17,8,0,0,0,670,120,0,0,0,0,0,790,124,95,119,36,19,233,47,28,57,7
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Kerkelijk gebouw Eben-Haëzer,0203::SB30,3774 BN,1322,926,8,1,0,0,0,781,154,0,0,0,0,0,935,78,98,107,16,13,536,31,14,32,1
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Koningin Beatrixschool,0203::SB31,3774 BG,1005,594,5,1,0,1,0,528,71,0,1,0,1,0,599,41,51,98,7,0,362,12,10,13,0
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Kulturhus De Essenburcht,0203::SB32,3774 DA,1464,1050,6,4,0,2,0,874,188,0,0,2,0,0,1062,53,111,119,12,6,661,32,29,24,3
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Dorpshuis De Koepel,0203::SB33,3886 PA,916,580,3,2,0,0,0,505,80,0,0,0,0,0,585,143,53,82,44,24,140,26,23,39,6
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Dr. Kruimelstaete,0203::SB34,3886 ME,764,505,12,2,0,0,2,460,57,0,0,0,0,0,519,71,48,82,22,17,185,26,20,28,6
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Multifunctioneel Centrum Glindster,0203::SB35,3794 MZ,601,428,3,0,0,1,0,402,30,0,0,1,0,0,432,48,88,42,36,27,107,24,33,22,1
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Sportpark  Overbeek,0203::SB36,3784 WZ,1137,669,3,0,0,0,0,594,78,0,0,0,0,0,672,72,175,71,24,26,222,34,23,22,0
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Verenigingsgebouw  De Kooi,0203::SB37,3775 KP,243,178,4,0,0,0,0,167,15,0,0,0,0,0,182,26,17,29,33,12,22,10,20,9,0
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Mobiel Stembureau,0203::SB38,3771 ES,0,328,8,1,0,0,0,300,37,0,0,0,0,0,337,39,45,71,15,15,97,15,7,20,4
Vallei en Veluwe,Barneveld,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,"Stembureau Ger. Gem. in Nederland ""De Hoeksteen"" II",0203::SB39,3772 PP,1067,926,5,1,0,1,0,792,141,0,0,1,0,0,933,99,84,148,31,40,416,51,35,22,0
