contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,"Groen, Water & Land",VVD,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Natuurlijk BBW,50PLUS,AWP niet politiek wel deskundig,ChristenUnie
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Gemeentehuis  Medemblik,0420::SB13,1687 CD,1597,961,18,1,0,0,0,890,90,0,0,0,0,0,980,209,131,109,160,105,121,54,55,17
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Sweelinckhof,0420::SB14,1687 BV,1442,660,10,3,0,0,0,626,47,0,0,0,0,0,673,119,81,71,128,78,96,41,36,10
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Sporthal De Dres,0420::SB15,1688 BE,1931,1043,14,6,0,0,0,974,91,2,0,2,0,0,1065,181,169,86,314,70,96,76,28,23
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau De Wildebras,0420::SB17,1685 PN,455,257,3,0,0,1,0,241,18,0,1,0,0,0,259,55,30,31,49,19,38,24,11,0
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau De Bloesem,0420::SB18,1687 RA,1903,1151,31,2,0,0,0,1084,100,0,0,0,0,0,1184,263,156,160,159,111,146,65,65,26
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Verzorgingshuis Sorghvliet,0420::SB20,1619 XC,1554,807,18,4,0,0,0,761,67,0,1,0,0,0,828,160,70,66,172,75,40,66,33,125
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Basisschool De Bangert,0420::SB21,1619 CT,1407,742,20,2,0,0,0,704,60,0,0,0,0,0,764,172,110,72,118,92,68,55,35,20
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Idenburgschool,0420::SB22,1619 HB,969,506,8,0,0,0,0,469,45,0,0,0,0,0,514,93,51,40,102,57,45,24,21,73
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Basisschool De Piramide,0420::SB23,1619 VC,1538,827,12,4,0,0,0,776,69,0,0,2,0,0,845,184,89,69,135,93,44,53,41,119
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Verzorgingshuis St. Jozef,0420::SB25,1693 DC,1506,788,15,7,0,0,2,740,68,0,0,0,0,0,810,164,129,58,159,61,94,64,42,17
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau De Dijkwerkers,0420::SB26,1693 KT,1617,825,21,4,0,0,0,784,67,0,0,1,0,0,851,173,105,81,133,104,99,62,45,23
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Cafe De Hoek,0420::SB28,1693 AA,1884,916,20,8,0,0,0,874,70,0,0,0,0,0,944,204,121,75,169,104,117,55,60,11
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Dorpshuis De Onderdijk,0420::SB29,1693 CZ,1409,666,17,4,0,0,0,625,62,0,0,0,0,0,687,178,87,50,94,56,83,58,36,24
Hollands Noorderkwartier,Medemblik,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Dorpshuis Zwaagdijk,0420::SB30,1682 NP,970,486,7,1,0,0,0,432,64,0,0,2,0,0,496,79,62,31,90,29,116,41,35,3
