contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,"Groen, Water & Land",VVD,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Natuurlijk BBW,50PLUS,AWP niet politiek wel deskundig,ChristenUnie
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Buurthuis De Blekerij,0361::SB11,1814 TJ,1300,628,16,5,0,0,1,612,36,0,0,0,0,0,649,190,76,78,42,118,17,53,40,14
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Zorgcentrum De Nieuwpoort,0361::SB12,1814 XK,1537,777,19,4,0,3,0,726,71,0,3,0,0,0,797,198,82,68,89,155,16,107,46,16
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Nicolaas Beetsschool Nr.2,0361::SB13,1817 HJ,1215,724,11,0,0,0,0,685,51,0,0,1,0,1,736,202,89,101,66,133,12,47,54,20
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Portakabin Station NS,0361::SB14,1815 CE,1423,1021,31,1,0,0,0,993,60,0,0,0,0,0,1053,343,68,206,42,189,24,55,78,16
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Murmellius Gymnasium,0361::SB15,1815 DA,1269,916,24,5,0,1,0,868,78,0,0,1,0,0,946,282,98,131,59,167,14,51,87,27
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Sociëteit K.B.O.,0361::SB16,1815 HA,1291,736,12,1,0,0,1,687,61,0,0,0,0,0,749,225,101,95,58,141,9,30,55,22
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Noordwest Ziekenhuisgroep,0361::SB17,1815 JD,1408,899,9,3,0,0,0,823,88,0,0,0,0,0,911,247,131,102,95,145,27,63,59,30
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Kunstuitleen,0361::SB18,1815 AC,1307,460,10,1,0,0,0,447,24,0,0,0,0,0,471,141,47,63,23,87,12,34,40,13
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau De Vrijheidskerk,0361::SB19,1816 GD,1558,1058,22,3,0,0,0,1083,0,0,0,0,0,0,1083,312,90,132,77,213,30,68,100,36
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau De Vleugels,0361::SB20,1816 LV,1712,991,44,6,0,0,0,979,62,0,0,0,0,0,1041,266,92,117,111,181,25,108,65,26
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau De Middentogt,0361::SB21,1816 PK,1593,684,15,3,0,0,0,667,33,0,2,0,2,0,700,184,68,97,69,115,17,65,39,30
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Speeltuin De Hoef,0361::SB22,1816 VG,1722,497,30,5,0,0,0,497,35,0,0,0,0,0,532,154,58,51,43,104,12,26,27,22
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Nicolaas Beetsschool Nr.1,0361::SB23,1817 HJ,1154,802,11,1,0,4,0,758,60,0,0,4,0,0,818,270,94,105,54,162,19,41,41,16
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Buurthuis de Wachter,0361::SB24,1821 AP,1343,679,31,3,0,0,0,662,51,0,0,0,0,0,713,199,72,103,33,112,19,78,49,14
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau MFA Vroonermeer Nr.1,0361::SB25,1822 KJ,1252,725,14,4,0,0,1,681,61,0,0,0,0,0,743,218,131,78,55,102,19,55,42,25
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Speeltuin OKB,0361::SB26,1823 DD,1282,730,12,2,0,0,0,681,64,0,0,1,0,1,745,222,101,79,43,138,26,56,48,17
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau MFA Vroonermeer Nr.2,0361::SB27,1822 KJ,1447,607,9,3,0,1,0,564,56,0,0,1,0,0,620,183,91,70,50,92,10,46,34,31
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Wijkcentrum De Oever,0361::SB28,1823 EV,1434,1204,27,8,0,0,0,1147,92,0,0,0,0,0,1239,311,87,179,96,246,32,111,88,54
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Leger des Heils,0361::SB29,1824 DW,1540,872,25,2,0,3,0,902,0,0,0,3,0,0,902,243,65,104,51,162,26,110,74,37
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau DURV! school Tochtwaard,0361::SB30,1824 EZ,1544,809,13,3,0,0,0,761,63,0,1,0,1,0,824,251,62,106,47,161,13,81,60,28
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Basisschool Jules Verne,0361::SB31,1824 EX,1560,536,13,0,0,0,0,503,46,0,0,0,0,0,549,156,44,73,33,123,7,44,39,17
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Wijkcentrum Wijkwaard,0361::SB32,1824 XV,1587,1009,30,6,0,0,0,966,79,0,0,0,0,0,1045,267,72,117,73,176,24,169,64,47
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Buurthuis 't Ambacht,0361::SB33,1825 BR,1253,655,14,3,0,2,0,628,42,0,2,0,0,0,670,198,52,88,44,106,23,68,51,25
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Basisschool De Burijn,0361::SB34,1825 DP,1414,665,12,1,0,0,0,627,51,0,0,0,0,0,678,189,51,99,37,131,17,67,55,19
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Basisschool 't Baeken 1,0361::SB35,1825 HC,1396,471,11,1,0,0,1,445,37,0,0,0,0,0,483,134,36,77,19,98,11,44,37,15
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau DURV! school Elgerweg,0361::SB36,1825 KA,1496,721,22,7,0,0,0,700,50,0,0,0,0,0,750,239,53,98,27,126,18,86,53,21
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Café The Rose,0361::SB37,1822 AE,1128,482,4,1,0,0,1,425,61,0,0,0,0,0,487,136,116,50,36,53,18,27,30,16
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau 't Rekerheem,0361::SB38,1825 TC,1444,829,14,6,0,0,0,790,60,0,0,1,0,0,850,244,56,73,69,129,19,122,82,35
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Basisschool Het Kompas,0361::SB39,1826 CG,1430,773,18,0,0,2,0,731,62,0,0,2,0,0,793,234,72,69,63,156,21,82,57,19
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau De Blije Mare,0361::SB40,1826 DN,1370,649,15,1,0,0,0,631,34,0,0,0,0,0,665,198,45,62,38,134,10,70,56,36
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Basisschool De Vlieger,0361::SB41,1826 GP,1442,767,10,4,0,0,1,718,62,0,0,0,0,0,781,239,57,82,36,156,26,79,60,32
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Rudolf Steinerschool,0361::SB42,1826 KL ,1364,588,7,0,0,2,0,540,57,0,0,2,0,0,597,190,37,64,31,104,19,48,51,44
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau 't Baeken 2 v/h De Gondelier,0361::SB43,1827 CC,1473,537,15,1,0,0,0,517,36,0,0,0,0,0,553,163,36,53,21,114,6,83,39,22
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau De Hofstaete,0361::SB44,1827 KX,1417,877,18,0,0,0,0,834,61,0,0,0,0,0,895,291,85,57,43,150,33,142,51,25
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Wijkcentrum Daalmeer 1,0361::SB45,1827 LB,1546,741,10,5,0,0,0,692,65,1,0,1,0,0,757,248,70,63,32,127,24,91,54,32
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau O.B.S. De Cocon,0361::SB46,1827 NJ,1552,811,13,0,0,0,0,740,84,0,0,0,0,0,824,265,92,69,61,138,22,62,68,34
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Wijkcentrum Daalmeer 2,0361::SB47,1827 LB,1441,684,15,7,0,0,1,659,46,0,0,0,0,0,706,206,68,82,33,109,32,83,53,18
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau De Oldeburgh,0361::SB48,1829 AC,1408,1009,34,3,0,0,0,966,80,0,0,0,0,0,1046,300,132,118,109,131,27,97,67,28
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Lauwershof,0361::SB49,1829 CA,1357,871,13,3,0,1,0,827,62,0,0,2,0,0,889,229,122,87,104,117,34,60,80,38
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Basisschool De Regenboog,0361::SB50,1829 EA,1234,474,6,2,0,0,0,452,31,0,0,1,0,0,483,137,63,47,56,69,20,36,33,13
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Brandweerkazerne Koedijk,0361::SB51,1831 BX,1640,799,11,2,0,0,0,752,59,0,1,0,1,0,811,307,63,96,37,106,18,77,75,20
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau De Rietschoot,0361::SB52,1831 CR,1547,758,14,0,0,0,1,720,51,0,0,0,0,0,772,293,61,70,51,97,28,79,60,19
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Appartementencomplex Biesboschstraat 1-103,0361::SB53,1823WJ,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Stedelijk Museum,0361::SB54,1811KE,1270,562,13,4,0,1,0,549,29,2,1,0,0,0,578,189,52,100,32,99,13,26,35,16
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Het Rijperhuis,0361::SB61,1483 HA,1251,814,12,2,0,7,0,789,46,0,0,7,0,0,835,219,108,84,130,103,35,51,75,9
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau School De Balein / De Pauw,0361::SB62,1483 VR,1405,933,26,5,0,1,0,891,74,0,0,1,0,0,965,288,117,82,142,124,41,52,76,11
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau De Mieuwijdt,0361::SB63,1484 EE,1314,659,12,3,0,0,1,672,1,0,0,0,0,0,674,162,90,64,155,76,28,19,51,14
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau OBS Vinckhuysen,0361::SB64,1486 MG,897,531,10,1,0,2,0,481,59,0,2,0,0,0,540,168,62,59,39,70,42,38,44,9
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau 't Trefpunt,0361::SB65,1536 AL,429,287,3,0,0,0,0,269,21,0,0,0,0,0,290,57,37,99,14,19,30,8,15,8
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Brandweerkazerne Stompetoren,0361::SB71,1841 EB,1425,909,6,2,0,2,0,845,74,0,0,2,0,0,919,208,117,73,76,82,231,50,48,24
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau De Woeste Hoeve,0361::SB72,1842 GT,571,333,3,1,0,0,0,312,25,0,0,0,0,0,337,90,44,36,37,33,45,15,27,6
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Café 's Lands Welvaren,0361::SB73,1636 VE,1069,642,6,1,3,0,0,594,52,0,3,0,0,0,646,142,53,35,158,71,94,23,51,15
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau 't Wavertje,0361::SB74,1843 JR,584,383,3,1,0,0,0,349,39,0,0,1,0,0,388,94,34,41,45,36,46,20,62,5
Hollands Noorderkwartier,Alkmaar,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Cafe 't Torenerf,0361::SB76,1846 LG,770,485,9,2,0,0,0,460,36,0,0,0,0,0,496,81,51,39,79,25,163,12,31,4
