contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,FNP,Partij van de Arbeid (P.v.d.A.),Lagere Lasten Burger,VVD,ChristenUnie,Partij voor de Dieren,50PLUS
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau Mfc De Nije Stienze, Nijeholtpade",0098::SB11,8475 CB,382,270,3,1,0,0,0,244,30,0,0,0,0,0,274,67,41,11,56,24,44,4,12,11
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau Dorpshuis ""De Tille"", Boijl",0098::SB12,8392 MA,748,410,2,3,0,0,0,372,43,0,0,0,0,0,415,108,61,20,57,23,55,17,45,24
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau Openbare Bibliotheek, Noordwolde",0098::SB13,8391 BG,1232,638,9,4,0,0,0,607,44,0,0,0,0,0,651,53,95,28,146,82,74,31,64,65
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Clubgebouw vv Zandhuizen,0098::SB14,8389 TH,320,193,1,1,0,0,0,179,15,0,1,0,0,0,194,15,40,11,26,27,28,4,34,8
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau OBS ""De Velden"", Noordwolde",0098::SB15,8391 KG,699,399,5,1,0,0,0,369,36,0,0,0,0,0,405,56,84,9,66,40,40,14,57,33
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau Dorpscentrum, Sonnega-Oldetrijne",0098::SB16,8479 HH,397,260,1,0,0,0,0,239,22,0,0,0,0,0,261,67,33,12,25,14,63,21,13,12
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau De Krommestede, Noordwolde",0098::SB17,8391 LH,1039,425,6,3,0,0,0,404,30,0,0,0,0,0,434,37,63,15,85,42,60,16,43,64
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau OBS ""De Klaeter"", De Hoeve",0098::SB18,8394 VL,329,234,1,1,0,0,0,207,28,0,1,0,1,0,235,57,42,13,23,17,33,14,24,11
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau Gebouw ""Het Anker"", Steggerda",0098::SB19,8395 PJ,983,551,3,1,1,0,0,500,54,0,1,0,0,0,554,191,55,27,73,49,62,11,45,38
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau Gebouw ""'t Centrum"", De Blesse",0098::SB20,8397 GC,1086,650,6,2,0,1,0,577,82,0,0,1,0,0,659,182,84,28,72,68,89,33,37,57
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau Dorpshuis, Oosterstreek",0098::SB21,8388 NE,420,244,3,0,0,0,0,226,21,0,0,0,0,0,247,30,38,15,46,15,41,11,23,25
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau Linde College, Wolvega",0098::SB22,8471 KR,864,355,9,1,0,0,1,325,39,0,0,0,0,0,365,73,53,22,52,48,43,25,24,15
Fryslân,Weststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau Gemeentehuis, Wolvega",0098::SB23,8472 AS,0,448,6,3,0,0,0,415,42,0,0,0,0,0,457,85,49,30,86,34,55,22,52,35
