contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,"AWPenLRR niet politiek, wel lokaal",Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),VVD,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,ChristenUnie,50PLUS
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Boekhandel Augustinus,0268::SB13,6524 DG,1532,750,44,2,0,6,0,727,63,0,6,0,0,0,790,76,34,173,156,85,2,191,18,15
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum Daalsehof,0268::SB14,6521 GT,1497,1136,54,9,1,0,0,1135,65,0,0,1,0,0,1200,75,49,360,212,104,6,273,29,28
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Het Badhuis,0268::SB15,6523 CD,1702,1727,48,1,0,0,0,1639,137,0,0,0,0,0,1776,120,64,546,368,130,6,407,37,49
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Ark van Oost,0268::SB16,6523 HR,856,564,16,2,0,0,0,543,39,0,0,0,0,0,582,41,24,154,98,35,3,143,14,52
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Amrâth Hotel Belvoir,0268::SB17,6522 AX,2026,1144,31,4,0,0,1,1100,80,2,0,2,0,0,1181,108,47,298,221,205,4,198,26,37
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau School De Sterredans,0268::SB18,6522 HE,2122,1004,21,7,0,0,0,926,106,0,0,0,0,0,1032,106,45,320,198,121,6,139,24,45
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Voormalig Montessori College Verbaas Jezelf,0268::SB19,6522 CH,1398,590,9,1,3,0,0,553,50,0,0,3,0,0,603,44,32,195,110,61,0,102,9,37
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Logegebouw,0268::SB20,6523 DG,1793,700,20,2,0,1,0,671,50,0,1,0,0,0,721,37,31,184,164,67,2,176,13,26
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Stip Oost,0268::SB21,6523 EV,1620,903,37,1,0,1,0,876,64,0,1,0,0,0,940,49,37,249,194,63,4,223,21,63
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Erica Terpstra Sportfondsenbad,0268::SB22,6523 MJ,1601,857,24,5,0,10,0,807,89,0,0,10,0,0,896,90,30,185,141,195,8,142,30,36
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Waalboog locatie Joachim en Anna,0268::SB23,6523 PA,1708,938,18,5,0,0,0,873,88,0,0,0,0,0,961,115,57,274,152,139,4,146,21,30
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Waalboog locatie Nijevelt,0268::SB24,6525 AH,1735,582,43,1,0,0,0,606,21,1,0,1,0,0,627,58,25,185,110,53,7,108,23,13
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Voorzieningenhart 't Hert,0268::SB25,6531 CS,2168,1144,66,5,2,0,0,1131,88,2,0,4,0,0,1219,72,51,260,265,104,8,269,23,92
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum De Klokketoren,0268::SB26,6532 AD,1259,767,24,3,0,0,1,746,48,0,0,1,0,1,795,56,42,201,137,51,2,210,14,54
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Martinus van Beekschool,0268::SB27,6531 RR,1587,849,12,2,0,0,0,805,57,0,0,0,0,0,862,93,29,232,192,77,4,157,17,48
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau VC Nijmegen,0268::SB28,6531 TH,1729,1265,24,2,2,0,0,1174,115,0,2,0,0,0,1289,119,64,355,256,129,4,245,36,57
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau School R.O.C. Marterstraat,0268::SB29,6531 KA,1415,1085,26,1,0,0,0,1010,102,0,0,0,0,0,1112,86,34,355,255,113,2,199,23,18
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau CWZ,0268::SB30,6532 SZ,1072,448,9,0,0,0,1,420,35,0,1,0,0,0,456,68,29,102,82,37,2,82,14,32
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Blikvanger,0268::SB31,6532 DB,1989,797,23,3,0,0,0,762,64,0,0,3,3,0,826,89,33,180,147,73,5,164,19,87
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Café Piet Huisman,0268::SB32,6533 BT,1888,1115,32,7,0,0,0,1069,90,0,0,5,0,0,1159,110,74,260,233,135,4,227,24,48
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Turks Cultureel Centrum,0268::SB33,6533 SZ,1908,919,27,4,0,1,0,876,75,0,0,1,0,0,951,95,34,222,213,85,3,183,16,68
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Hennes Automobielen BV,0268::SB34,6533 HJ,2405,1093,33,7,0,1,0,1059,73,0,1,0,0,0,1132,104,42,270,249,91,2,207,20,108
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum De Schakel,0268::SB35,6533 MA,2011,983,37,7,0,1,0,965,63,0,0,1,0,0,1028,104,43,209,181,73,11,172,24,166
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Ontmoetingscentrum De Toermalijn,0268::SB36,6534 VZ,1993,581,16,2,1,0,0,563,35,0,1,0,0,0,598,64,25,137,103,61,3,116,11,61
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau School De Vossenburcht,0268::SB37,6535 TK,1896,726,22,1,0,0,0,677,72,0,0,0,0,0,749,78,44,161,114,72,2,131,13,111
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum Hatert,0268::SB38,6535 RZ,2948,1129,36,7,0,4,0,1084,92,0,0,4,0,0,1176,100,18,243,239,61,17,222,47,182
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Restaurant bij de Buren,0268::SB39,6535 NB,2417,690,22,6,0,3,0,673,50,2,0,5,0,0,723,73,24,152,129,63,7,84,18,140
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Universiteitsrestaurant De Refter,0268::SB40,6525 HT,208,1348,84,2,0,4,1,1369,68,0,0,4,0,0,1438,154,47,404,210,104,13,344,62,10
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Woonzorgcentrum Boszicht,0268::SB41,6525 TJ,1421,743,14,0,0,0,0,704,54,1,0,1,0,0,758,76,59,158,155,75,5,130,15,70
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Roomsch Leven,0268::SB42,6525 SG,1597,1159,20,6,0,5,0,1089,91,0,5,0,0,0,1180,136,144,287,202,89,11,221,18,51
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Biezantijn,0268::SB43,6541 TN,2735,1290,33,6,0,1,1,1215,114,0,0,1,0,0,1330,67,52,278,263,134,6,284,31,175
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum Titus Brandsma,0268::SB44,6542 VJ,1807,1468,51,10,0,5,0,1392,132,0,5,0,0,0,1524,133,64,364,282,116,10,351,36,112
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wooncomplex Insulinde,0268::SB45,6542 RT,2183,605,21,2,0,1,0,577,53,1,0,2,0,0,630,68,29,140,115,68,6,102,6,71
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum Villanova,0268::SB46,6542 JP,2036,926,36,3,0,0,0,871,95,0,0,1,0,1,966,67,40,211,205,77,4,209,30,83
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Sint Jozefklooster,0268::SB47,6543 KG,1059,545,17,1,0,0,0,520,44,1,0,1,0,0,564,82,21,106,112,80,2,88,11,43
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum Heseweide,0268::SB48,6543 NA,1306,677,39,4,0,1,0,667,52,0,1,0,0,0,719,49,30,141,145,59,4,157,15,77
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Brede School De Zonnewende,0268::SB49,6543 RN,1303,625,27,1,0,0,0,609,44,0,0,0,0,0,653,51,26,165,115,42,3,139,23,61
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Stichting GVO de Klup,0268::SB50,6532 XP,1796,718,14,2,0,0,0,674,61,1,0,1,0,0,735,64,30,172,150,98,4,144,15,41
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Zorgcentrum Huize Rosa,0268::SB51,6543 JG,1908,785,30,7,0,4,0,775,43,0,4,0,0,0,818,115,37,152,153,92,4,131,43,58
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum De Schalmei,0268::SB52,6544 TN,2417,948,42,7,0,0,0,925,75,0,0,3,0,3,1000,73,45,180,222,66,6,171,28,157
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Woonzorgcentrum De Honinghoeve,0268::SB53,6544 RA,2012,561,18,2,0,1,0,529,53,0,0,1,0,0,582,64,26,118,115,43,4,88,16,87
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Creatief Centrum Nijmegen-Zuid,0268::SB54,6537 PN,2079,814,26,3,0,1,0,785,59,0,0,1,0,0,844,72,40,166,174,74,5,141,30,112
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Bibliotheek Zwanenveld,0268::SB55,6538 SC,1312,927,28,4,1,0,0,895,63,0,1,0,0,0,958,101,61,164,144,76,10,175,33,163
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau School Prins Maurits,0268::SB56,6538 NK,1389,496,14,5,0,0,0,465,48,0,2,0,2,0,513,43,25,82,114,43,3,90,18,78
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Ontmoetingsruimte Leuvenshof,0268::SB57,6538 ML,1265,309,8,1,0,0,1,280,36,0,1,0,1,0,317,23,18,46,67,8,4,63,10,70
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau School De Meiboom,0268::SB58,6537 HD,1645,460,13,3,0,0,0,427,49,0,0,0,0,0,476,43,23,96,113,23,6,80,17,59
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum Dukenburg,0268::SB59,6537 EP,1788,715,24,6,0,0,0,686,59,0,0,0,0,0,745,76,39,137,158,56,6,119,25,99
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Maatschap v. Fysiother. Lankforst,0268::SB60,6538 HA,1663,685,22,0,0,0,0,668,42,0,0,3,0,0,710,60,41,139,151,50,6,119,25,94
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Basisschool De Aldenhove,0268::SB61,6537 DG,2004,719,21,3,0,3,0,680,60,0,3,0,0,0,740,74,26,157,141,50,10,129,16,116
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum De Turf,0268::SB62,6538 DH,1951,713,13,2,0,0,0,676,52,0,0,0,0,0,728,93,31,139,136,36,12,97,18,151
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Prins Clausschool,0268::SB63,6536 DB,1491,1036,19,3,0,0,0,973,85,0,0,0,0,0,1058,130,58,232,226,124,4,162,26,74
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Dageraad,0268::SB64,6536 AC,1407,707,15,3,0,0,0,677,48,0,0,0,0,0,725,61,35,148,133,65,7,146,25,87
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau JC De Sprok,0268::SB65,6546 JZ,2043,563,12,1,0,0,0,527,49,0,0,0,0,0,576,67,22,92,93,73,3,94,15,104
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Sporthal De Horstacker,0268::SB66,6546 EK,2075,822,19,1,0,1,0,756,87,0,0,1,0,0,843,69,62,189,137,74,7,180,19,85
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau School De Luithorst,0268::SB67,6545 LX,1512,666,20,1,0,0,0,622,66,1,0,1,0,0,688,55,57,148,128,57,11,106,18,86
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Agneskerk Lindenholt,0268::SB68,6545 AW,1777,738,17,2,0,1,0,703,53,0,1,0,0,0,756,77,45,139,142,84,8,109,26,108
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Bistro `t Zwaantje,0268::SB69,6545 AV,1412,472,14,3,0,0,1,452,39,0,0,3,0,3,492,50,41,89,101,48,2,68,13,60
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau School De Wingerd,0268::SB70,6546 XN,1606,595,13,2,0,0,0,560,51,1,0,1,0,0,611,51,36,102,115,75,5,104,17,90
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wijkcentrum De Brack,0268::SB71,6546 XS,1454,891,29,4,0,2,0,835,91,0,0,2,0,0,926,78,63,163,179,93,5,147,18,145
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Klif,0268::SB72,6515 DJ,2417,1542,33,3,0,0,0,1404,174,0,0,0,0,0,1578,182,79,332,334,249,4,264,46,52
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dependance OBS De Oversteek,0268::SB73,6515 AE,2928,1088,29,3,0,2,0,1002,120,0,0,2,0,0,1122,166,48,230,182,196,14,171,37,44
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Voorzieningenhart De Ster,0268::SB74,6663 HA,1555,1084,28,3,0,0,0,999,117,0,0,1,0,0,1116,98,50,298,243,124,4,196,33,38
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Sportcentrum De Spil,0268::SB75,6663 CD,1511,1110,1,0,0,21,0,1014,118,0,0,21,0,0,1132,175,56,278,186,157,1,180,22,55
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Betuweland lokatie St. Jozef,0268::SB76,6663 CP,1613,849,15,2,0,0,0,805,61,0,0,0,0,0,866,147,37,203,119,121,3,149,17,53
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Centraal Station,0268::SB77,6512 AB,0,1825,104,8,0,0,0,1845,93,1,0,1,0,0,1938,163,81,471,339,198,4,476,68,25
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Radboud UMC,0268::SB78,6525 GA,0,1164,77,5,0,1,1,1159,87,0,0,1,0,0,1247,145,42,330,222,153,4,189,36,43
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Kindcentrum De Verwondering,0268::SB79,6663 MH,1547,644,20,0,0,0,0,588,75,0,1,0,1,0,663,69,27,177,145,84,4,99,15,24
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Sportzaal De Zwaluw,0268::SB80,6541 NP,2925,1103,44,5,0,0,0,1083,69,0,0,0,0,0,1152,105,53,280,204,95,3,284,21,58
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Brede School Michiel De Ruyter,0268::SB81,6542 VJ,2112,346,17,1,0,1,0,331,34,0,0,1,0,0,365,21,20,91,72,37,0,78,13,14
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Diaconaal Centrum De Haard,0268::SB82,6531 HW,1478,549,24,2,0,0,0,533,42,0,0,0,0,0,575,45,24,171,101,60,2,116,14,16
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Sportfondsenbad Nijmegen-West,0268::SB83,6543 VW,1051,504,18,2,0,0,0,495,29,0,0,0,0,0,524,68,22,121,92,72,4,87,12,26
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau R.O.C. Nijmegen Campusbaan,0268::SB84,6512 BT,1212,374,12,2,0,0,1,364,23,0,0,0,0,0,388,30,15,88,84,35,1,106,5,10
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Thermion,0268::SB85,6663 MM,1545,694,20,6,1,0,0,646,75,0,0,1,0,0,721,81,29,154,142,118,7,109,26,28
Rivierenland,Nijmegen,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau HAN Nijmegen,0268::SB86,6525 EN,1881,811,40,0,0,0,0,804,47,0,0,0,0,0,851,81,30,242,145,86,1,193,20,13
