contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,AWP niet politiek wel deskundig,VVD,ChristenUnie,OUDERENPARTIJ,Staatkundig Gereformeerde Partij (SGP),8,50PLUS
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau ROC van Twente,0153::SB106,,1861,507,14,4,0,1,0,476,50,0,0,1,0,0,526,56,124,93,86,28,27,12,6,75
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Zorgcentrum de Bleekhof,0153::SB201,,1819,608,40,4,0,0,0,619,33,0,0,0,0,0,652,66,180,107,85,53,41,4,10,62
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Europa,0153::SB202,,1602,706,19,2,0,1,1,664,61,0,1,0,0,0,726,68,232,113,60,70,34,5,14,110
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Geert de Leeuwhuis,0153::SB203,,1654,643,30,6,0,0,0,620,59,0,0,0,0,0,679,72,172,107,67,85,34,12,5,89
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau CBS de Koning,0153::SB204,,1673,686,36,1,0,0,0,659,64,0,0,0,0,0,723,56,213,140,43,65,43,10,17,99
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Speeltuin Stevenfenne,0153::SB205,,1343,375,24,2,0,0,0,363,38,0,0,0,0,0,401,30,104,72,48,53,18,2,1,47
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool St. Jan,0153::SB206,,1664,463,22,2,0,0,0,436,51,0,0,0,0,0,487,26,173,90,43,27,22,7,6,69
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Speeltuin Stadsveld,0153::SB207,,1572,481,24,1,0,0,0,469,37,0,0,0,0,0,506,46,109,115,48,31,24,10,5,93
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Het Stadsveld,0153::SB208,,1746,700,41,4,0,0,0,692,53,0,0,0,0,0,745,59,216,136,78,50,47,8,11,95
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau De Triangel,0153::SB209,,1632,878,44,4,0,1,1,850,76,0,0,1,0,0,927,92,255,173,111,56,52,12,14,113
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Zorgcentrum de Hatteler,0153::SB210,,1773,1188,55,2,0,17,0,1177,85,0,0,17,0,0,1262,155,334,220,190,87,69,6,14,113
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau SBO de Spinaker,0153::SB211,,1715,508,22,4,0,1,1,491,41,0,1,0,0,0,533,37,171,123,48,44,27,5,9,44
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Twekkelerveld,0153::SB301,,1672,887,28,1,0,0,0,836,82,0,0,2,0,2,918,62,318,166,106,53,52,7,27,96
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Paulusschool,0153::SB302,,1628,550,21,0,0,0,0,513,58,0,0,0,0,0,571,56,147,149,64,36,21,9,11,57
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau CBS de Zevenster,0153::SB303,,1447,275,8,1,0,0,0,253,31,0,0,0,0,0,284,29,73,63,34,22,12,3,7,32
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Bibliotheek Twekkelerveld,0153::SB304,,1877,1163,41,9,0,3,0,1115,101,0,0,3,0,0,1216,120,377,205,136,83,60,21,26,135
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Zone College,0153::SB305,,1683,351,10,0,0,0,0,331,30,0,0,0,0,0,361,32,119,61,50,22,17,4,9,37
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau U.T. De Bastille (Atrium),0153::SB306,,2512,1760,155,3,0,0,0,1854,68,0,0,4,0,4,1922,123,894,252,259,154,9,17,36,16
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Het Roessingh/Revalidatiecentrum,0153::SB401,,1840,1052,31,5,0,0,0,984,102,0,2,0,2,0,1086,90,415,216,165,63,19,7,9,68
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Clubgebouw EMOS,0153::SB402,,1677,1086,25,4,0,2,0,1018,99,0,0,2,0,0,1117,168,314,244,196,72,24,11,10,47
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool Anna van Buren,0153::SB403,,1873,1029,28,7,0,4,0,949,111,0,4,0,0,0,1060,89,320,214,152,104,34,21,14,81
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,"Stembureau Liberein, locatie Ariënsstaete",0153::SB404,,1895,934,28,3,0,0,0,891,74,0,0,0,0,0,965,127,296,160,124,57,59,9,8,94
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Servicecentrum Noord,0153::SB405,,1716,559,34,1,0,0,0,540,51,0,3,0,3,0,591,69,178,105,55,40,34,10,17,51
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Ons Huis De Dollard,0153::SB406,,1903,710,32,5,0,2,0,682,67,0,0,2,0,0,749,89,231,143,79,58,28,11,6,65
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Prismare,0153::SB407,,1670,893,21,1,0,0,0,830,85,0,0,0,0,0,915,72,326,165,139,63,40,10,14,64
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Ons Huis Het Achtervoort,0153::SB408,,1682,657,35,3,0,0,0,627,68,0,0,0,0,0,695,77,199,127,104,32,36,10,7,65
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Voetbalvereniging VOSTA,0153::SB501,,1752,641,29,4,0,1,0,632,43,0,0,1,0,0,675,73,190,110,71,56,51,5,15,70
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Park Stokhorst,0153::SB503,,1899,1139,37,2,0,2,0,1077,99,0,2,0,0,0,1176,117,353,222,216,50,59,9,10,103
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,"Stembureau Liberein, locatie Het Florapark",0153::SB504,,1983,667,21,1,0,0,0,635,54,0,0,0,0,0,689,72,217,140,64,30,27,7,10,100
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Paus Joannesschool,0153::SB505,,1699,1338,15,2,0,1,1,1207,146,0,1,0,0,0,1354,188,330,262,367,60,33,9,11,78
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Het Vastert,0153::SB601,,1594,930,30,1,0,2,0,855,108,0,0,2,0,0,963,105,280,206,137,77,26,7,7,85
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Wooncentrum Het Veldhof,0153::SB602,,1802,1164,22,4,0,0,0,1085,110,0,0,5,0,5,1195,138,291,262,159,94,74,14,11,121
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Het Stroink,0153::SB603,,1879,488,10,1,0,0,0,444,54,0,1,0,1,0,498,47,138,106,46,27,32,9,10,73
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Stroinkshuis,0153::SB604,,1725,582,25,2,0,0,0,550,62,0,0,3,0,3,612,78,141,130,71,47,33,10,5,67
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau De Regenboog,0153::SB606,,1625,725,32,5,0,0,0,682,80,0,0,0,0,0,762,81,216,133,69,57,41,23,5,100
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Bonhoeffer College,0153::SB607,,1710,360,15,4,0,0,1,341,37,0,0,0,0,0,379,32,101,73,26,28,30,4,4,62
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau De Zuidsprong,0153::SB608,,1653,663,46,9,0,5,0,646,77,0,0,5,0,0,723,78,183,121,46,46,60,7,5,117
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Zorgcentrum De Posten,0153::SB609,,1713,804,41,5,0,0,0,765,83,0,2,0,2,0,848,156,194,133,63,81,59,12,11,95
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS De Broekheurne,0153::SB610,,1957,733,23,1,0,0,1,668,88,0,0,0,0,0,757,119,203,131,73,93,35,13,6,60
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Zorgcentrum Broekheurnerstede,0153::SB611,,1219,596,33,5,0,0,0,578,57,1,0,1,0,0,635,72,138,119,62,53,49,3,6,94
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Harry Bannink,0153::SB612,,1772,515,55,12,0,0,0,501,81,0,0,0,0,0,582,77,150,115,39,31,32,7,9,55
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Victoria '28,0153::SB613,,1909,727,31,8,0,1,0,687,80,0,0,1,0,0,767,105,182,118,76,82,49,14,6,95
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Mediant Helmerzijde,0153::SB614,,1758,967,24,2,0,3,0,910,86,0,0,3,0,0,996,101,243,222,147,89,36,8,8,113
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau CBS Willem van Oranje,0153::SB615,,1676,653,16,0,0,1,0,603,67,0,0,1,0,0,670,76,179,154,67,66,27,18,5,61
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool de Jonge Helden,0153::SB616,,1687,599,19,3,0,0,0,564,56,0,1,0,1,0,620,58,192,109,81,57,20,5,5,72
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS de Sterrenborgh,0153::SB617,,1692,984,23,4,0,5,0,920,96,0,0,5,0,0,1016,96,306,204,119,98,35,9,12,105
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,"Stembureau Liberein, locatie Dr. Ariënshuis",0153::SB801,,1800,664,29,2,0,0,0,625,70,0,0,0,0,0,695,101,157,130,78,17,77,9,12,83
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Parochiehuis,0153::SB802,,1660,575,25,0,0,4,0,546,58,0,0,4,0,0,604,79,134,140,68,24,33,6,4,87
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Glanerbrug Zuid,0153::SB803,,1727,732,27,1,0,0,0,682,71,0,7,0,7,0,753,87,192,173,89,52,43,4,8,84
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau CBS Ouverture,0153::SB804,,1462,711,11,1,0,0,0,643,80,0,0,0,0,0,723,89,173,165,93,36,31,12,13,99
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,"Stembureau Liberein, locatie Bruggerbosch",0153::SB805,,1863,736,28,8,0,1,0,695,78,0,0,1,0,0,773,76,177,162,117,44,30,6,6,118
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS De Esmarke,0153::SB806,,1918,991,26,3,0,8,2,977,49,0,0,8,0,0,1028,92,268,231,181,44,47,10,16,102
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau BSO 't Kraaiennest,0153::SB807,,1737,524,9,16,0,1,0,491,59,0,0,1,0,0,550,67,123,131,82,24,29,2,0,66
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Glanerbrug Noord,0153::SB808,,1231,406,11,0,0,0,0,376,41,0,0,0,0,0,417,32,112,100,40,13,27,8,5,69
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Molenbeek Usselo,0153::SB901,,864,478,8,0,0,0,0,426,57,0,3,0,3,0,483,56,111,93,138,13,17,7,5,38
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Molenbeek Boekelo,0153::SB902,,1743,1133,19,3,0,0,0,1041,114,0,0,0,0,0,1155,128,319,231,261,44,27,25,11,87
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Marcellinusschool Boekelo,0153::SB903,,1129,665,7,4,0,0,0,613,63,0,0,0,0,0,676,108,181,115,122,46,12,11,13,57
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Dorpshuis Lonneker,0153::SB904,,1289,874,22,2,0,0,0,808,90,0,0,0,0,0,898,229,233,135,177,32,25,2,2,39
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau St. Liduinaschool,0153::SB905,,1164,571,8,1,0,0,0,521,61,0,0,2,0,2,582,141,115,107,136,20,13,9,3,27
