contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,AWP niet politiek wel deskundig,Partij van de Arbeid (P.v.d.A.),CDA,Water Natuurlijk,Partij voor de Dieren,50PLUS,ChristenUnie-SGP,Integer Liberaal,Partij Sociaal Cultureel Centrum (PSCC),11,Waterschapspartij PUUR.
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau OBS De Wereldwijzer,0622::SB11,3132 EL,2262,952,16,7,0,1,0,894,82,0,0,1,0,0,976,148,132,111,89,140,113,96,66,2,10,20,25
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Wijkcentrum West,0622::SB12,3132 AZ,2116,766,44,7,1,0,0,738,78,0,1,0,0,0,816,145,58,118,55,107,99,76,35,1,21,18,33
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Marnix Revalidatiecentrum,0622::SB13,3132 PL,1391,398,9,1,0,7,0,380,35,0,0,7,0,0,415,42,48,58,36,60,43,45,36,2,1,1,26
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Basisschool Het Spectrum,0622::SB14,3134 XC,755,412,9,7,6,0,1,385,36,0,6,0,0,0,422,75,38,67,26,65,58,31,27,1,10,4,10
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Daltonschool De Klinker,0622::SB15,3134 NH,1824,760,14,1,0,0,0,722,53,0,0,0,0,0,775,101,79,144,69,107,111,54,41,1,9,21,23
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau GBS Het Christal,0622::SB16,3135 PS,2269,759,24,4,0,0,0,704,83,0,0,0,0,0,787,113,86,132,56,95,94,64,63,2,11,16,27
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Kerkgenootschap Leger des Heils,0622::SB17,3135 VR,2269,1193,11,3,0,0,1,1092,114,0,0,0,0,0,1207,246,128,186,90,165,146,105,58,8,15,14,32
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Bethelkerk,0622::SB18,3135 KZ,1710,1354,15,2,0,7,0,1250,128,0,0,7,0,0,1378,275,169,177,181,198,132,71,103,3,2,17,26
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Begraafplaats Emaus,0622::SB19,3135 JC,1533,895,13,2,0,1,0,833,78,0,0,1,0,0,911,167,140,129,77,133,94,55,58,0,1,16,25
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Hotel Restaurant Campanile,0622::SB20,3135 GP,2169,642,7,2,0,2,0,574,79,0,0,2,0,0,653,125,104,85,53,75,74,51,23,0,12,13,27
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Zorgcentrum De Meerpaal,0622::SB21,3136 AS,1116,654,9,3,0,0,0,615,51,0,0,0,0,0,666,188,82,81,88,55,47,60,30,2,0,5,16
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Vaartland,0622::SB22,3136 EA,921,563,5,2,0,10,2,508,50,0,10,0,0,0,560,112,71,69,80,70,49,49,34,0,3,10,16
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Het Zonnehuis,0622::SB23,3136 EA,841,517,3,5,0,24,1,461,39,0,24,0,0,0,501,88,54,122,48,46,47,65,17,0,1,10,19
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Drieënhuysen Zuid,0622::SB24,3136 CZ,1355,722,10,4,0,1,0,671,64,0,1,0,0,0,735,116,62,101,106,96,58,102,53,2,0,10,16
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau 't Palet Holy,0622::SB25,3136 JB,2537,1154,34,5,0,0,2,1099,92,0,0,0,0,0,1193,153,153,176,106,152,136,112,92,1,16,22,35
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Kerk van de Nazarener,0622::SB26,3136 GZ,1816,672,14,0,0,1,0,612,75,0,0,1,0,0,687,67,87,106,62,84,83,95,47,3,6,11,21
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Woonzorgcentrum Uitzicht,0622::SB27,3137 XB,1633,663,11,3,0,4,0,620,53,0,4,0,0,0,673,101,63,81,64,87,63,63,111,3,2,11,14
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Hoylede,0622::SB28,3137 XE,1346,718,14,0,0,2,0,664,66,0,2,0,0,0,730,170,96,104,66,86,57,53,54,0,4,7,21
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau IKC De Ark,0622::SB29,3137 LR,2186,1007,14,9,0,0,0,935,95,0,0,0,0,0,1030,157,127,183,81,123,91,142,43,4,6,10,40
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau De Wouthof,0622::SB30,3137 RL,2422,1158,19,1,2,0,0,1079,101,0,0,2,0,0,1180,90,154,175,86,157,190,172,79,3,3,12,37
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau Begraafplaats Holy,0622::SB31,3137 CR,1861,967,3,6,0,0,0,881,95,0,0,0,0,0,976,250,105,139,106,131,93,61,37,2,0,7,36
Delfland,Vlaardingen,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stembureau RK Basisschool De Hoeksteen,0622::SB32,3137 CR,1310,1286,16,2,0,4,0,1192,116,0,0,4,0,0,1308,279,158,198,148,176,113,102,47,5,1,22,37
