contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,AWP niet politiek wel deskundig,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Water Natuurlijk,Lokaal Limburg,Waterbelang Maastricht,50PLUS
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Gemeenschapshuis De Haammaeker,1640::SB11,,1474,745,31,7,0,0,0,711,72,0,0,0,0,0,783,63,11,128,4,392,3,10,3,7,2,80,25,0,17
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Parochiecentrum Haelen,1640::SB12,,1941,730,32,8,0,0,0,698,72,0,0,0,0,0,770,57,6,114,1,395,7,17,1,4,4,68,27,4,25
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Trefcentrum Aldenghoor,1640::SB13,,1721,791,19,7,0,4,0,736,87,2,0,6,0,0,823,52,2,121,2,429,6,16,6,0,5,102,29,0,21
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau De Postkoets,1640::SB14,,1543,808,44,6,0,0,0,778,81,1,0,1,0,0,859,74,7,177,4,301,11,29,6,2,1,113,58,1,24
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Hotel-Restaurant De Abdij,1640::SB15,,1623,734,24,4,0,0,0,690,72,0,0,0,0,0,762,56,4,188,7,325,4,12,1,5,4,56,49,2,21
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Gemeenschapshuis De Roffert,1640::SB16,,773,394,17,4,0,0,0,369,46,0,0,0,0,0,415,24,2,83,2,174,3,13,3,2,0,52,19,0,17
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Gemeenschapshuis St. Servaas,1640::SB17,,566,318,11,3,0,0,0,299,33,0,0,0,0,0,332,17,2,64,1,160,0,4,0,3,0,46,13,0,8
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Parochiehuis Hunsel,1640::SB18,,786,403,11,3,0,0,0,387,30,0,0,0,0,0,417,41,4,27,2,278,1,3,0,0,0,23,17,0,7
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau BMV Ell,1640::SB19,,1150,681,11,0,0,0,0,629,63,0,0,0,0,0,692,43,2,45,0,484,5,7,1,1,2,37,38,0,16
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Café Den Dokter,1640::SB20,,1069,435,11,1,0,0,0,416,31,0,0,0,0,0,447,30,2,62,1,248,0,9,1,0,2,39,23,1,17
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Cultureel Centrum de Mortel,1640::SB21,,1434,652,16,9,0,0,0,615,62,0,0,0,0,0,677,46,0,119,1,359,10,11,0,1,0,40,36,3,26
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Ons Dorpshuis,1640::SB22,,416,236,2,1,0,0,0,210,27,1,2,0,1,0,237,19,2,15,0,175,1,6,0,1,0,16,1,0,0
Limburg,Leudal,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Mobiel Stembureau,1640::SB23,,0,115,9,1,0,0,0,116,9,0,0,0,0,0,125,18,3,25,0,54,1,0,0,1,1,2,5,0,5
