contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,"Groen, Water & Land",VVD,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Natuurlijk BBW,50PLUS,AWP niet politiek wel deskundig,ChristenUnie
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau St. Tree (voormalige Ankerkerk),1911::SB16,1777 EC,1305,653,16,1,0,0,0,604,66,0,0,0,0,0,670,178,73,52,42,113,55,69,61,10
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau RSG Wiringherlant,1911::SB17,1771 AB,2754,920,18,7,0,3,1,836,111,0,0,3,0,0,948,197,137,59,159,71,69,94,79,55
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Verenigingsgebouw De Schakel,1911::SB18,1774 AJ,1497,794,6,3,0,0,0,733,70,0,0,0,0,0,803,126,149,36,135,69,83,74,62,60
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau MFC De Doorbraak,1911::SB19,1773 AK,800,335,8,0,0,0,0,313,30,0,0,0,0,0,343,57,41,15,62,20,55,36,26,23
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau De Roode Eenhoorn,1911::SB20,1733 AH,2690,832,18,3,0,0,0,780,75,2,0,2,0,0,855,192,188,69,86,112,55,58,56,16
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Café Beentjes,1911::SB21,1731 RJ,1249,937,9,2,0,1,2,882,65,0,0,1,0,0,949,211,201,83,71,121,85,73,75,17
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau MFA,1911::SB22,1761 VM,3210,1258,27,2,0,0,0,1177,110,0,0,0,0,0,1287,292,247,87,133,204,47,130,87,31
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Rijvereniging Bucephalus,1911::SB24,1768 BL,915,494,5,0,0,2,0,447,54,0,0,2,0,0,501,78,121,82,37,66,28,30,40,12
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Woon- en Zorgcomplex De Trambaan,1911::SB25,1733 BG,1456,1072,17,1,0,0,0,994,96,0,0,0,0,0,1090,276,165,84,120,152,83,75,81,36
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Dorpshuis De Nieuwe Horn,1911::SB26,1767 CJ,836,457,8,3,0,0,0,436,32,0,0,0,0,0,468,70,83,52,17,73,12,24,112,14
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Wijksteunpunt De Kroon,1911::SB28,1775 BX,1500,377,3,0,0,0,0,347,33,0,0,0,0,0,380,62,49,16,72,30,39,33,38,38
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Parkzicht,1911::SB29,1777 BC,2792,1360,23,2,0,1,0,1277,109,0,0,1,0,0,1386,309,209,123,83,271,118,111,89,47
Hollands Noorderkwartier,Hollands Kroon,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Woonzorggroep Samen Maria Mater,1911::SB30,1735 HP,1863,1069,16,1,0,0,0,988,101,3,0,3,0,0,1089,200,202,98,213,100,82,85,71,18
