contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,"Groen, Water & Land",VVD,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Natuurlijk BBW,50PLUS,AWP niet politiek wel deskundig,ChristenUnie
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Ouderenzorg Avondlicht,0405::SB11,1625 NX,1713,877,19,2,0,0,0,821,77,0,0,0,0,0,898,186,109,123,97,151,33,91,50,37
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau West-Friese Hockeyclub Hoorn,0405::SB12,1689 VR,3504,1209,24,7,0,0,0,1105,135,0,0,0,0,0,1240,337,115,143,93,188,43,133,99,58
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Wijkcentrum De Cogge,0405::SB13,1689 NZ,3530,1523,36,14,0,1,0,1420,155,0,0,2,0,1,1575,389,70,208,93,256,51,240,137,79
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Ouderenzorg De Perelaar,0405::SB14,1689 GN,1775,946,12,2,0,0,0,887,73,0,0,0,0,0,960,201,106,114,169,86,54,108,69,39
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau MFA De Kreek,0405::SB15,1689XD,4240,1790,52,6,0,0,1,1628,219,0,0,0,0,0,1848,466,336,215,173,249,60,111,119,61
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau S.V. Westfriezen,0405::SB16,1689 EJ,1731,803,13,12,0,0,0,760,68,0,0,0,0,0,828,167,108,107,145,101,52,66,42,15
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Sporthal Lingeweg (Adoshal),0405::SB17,1628 AW,2127,713,13,4,0,0,0,660,70,0,0,0,0,0,730,203,61,112,34,93,24,95,58,33
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Dorpskerk Blokker,0405::SB18,1695AC,2619,1645,28,6,0,0,0,1526,154,1,0,1,0,0,1680,359,166,225,211,191,203,153,102,35
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Wijkcentrum Kersenboogerd,0405::SB19,1628 LZ,2138,922,23,3,0,0,0,886,62,0,0,0,0,0,948,238,50,113,65,157,29,138,65,67
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Basisschool De Klipper,0405::SB20,1628 RV,1530,726,18,0,0,1,0,687,58,0,0,1,0,0,745,229,104,75,59,100,19,72,43,25
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Basisschool de Tandem,0405::SB21,1628 SB,1577,679,16,3,0,0,0,640,58,0,0,0,0,0,698,171,95,100,41,99,12,80,57,24
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Basisschool Elif,0405::SB22,1628 MA,1935,833,23,2,0,0,0,770,88,0,0,0,0,0,858,226,106,103,59,116,39,95,71,18
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Basisschool Dynamis,0405::SB23,1628 TR,1607,932,30,4,0,0,2,903,61,0,0,0,0,0,966,255,129,91,66,138,32,106,80,35
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Basisschool Het Spectrum,0405::SB24,1628 XH,3465,1708,34,6,0,0,1,1580,168,0,0,1,0,0,1749,417,368,171,118,236,59,149,128,62
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Bibliotheek Kersenboogerd,0405::SB25,1628 NW ,2032,868,27,7,0,0,0,845,58,0,0,1,0,0,903,213,49,131,47,165,25,123,70,45
Hollands Noorderkwartier,Hoorn,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Museumstoomtram,0405::SB26,1624NN,1,179,2,1,0,0,0,170,12,0,0,0,0,0,182,53,15,23,11,23,7,18,20,9
