contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,ChristenUnie,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Staatkundig Gereformeerde Partij (SGP),Lokaal Waterbeheer,AWP niet politiek wel deskundig,50PLUS,Verenigde Senioren Partij
Vallei en Veluwe,Soest,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau BEC De Plantage,0342::SB14,3765 CJ,1978,695,31,4,0,0,0,668,63,1,0,1,0,0,731,77,59,63,96,190,16,63,68,52,11
Vallei en Veluwe,Soest,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau De Open Hof,0342::SB15,3765 BA,1722,914,14,1,0,0,0,868,61,0,0,0,0,0,929,179,110,62,138,96,15,74,115,119,6
Vallei en Veluwe,Soest,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Ontmoetingscentrum Klaarwater,0342::SB17,3762 GN,1540,959,25,5,0,0,0,914,75,0,0,0,0,0,989,184,93,109,134,124,26,85,82,109,13
Vallei en Veluwe,Soest,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Ontmoetingscentrum De Klarinet,0342::SB18,3766 GH,977,656,21,2,0,1,0,622,58,0,0,1,0,0,680,87,81,60,82,80,16,55,69,117,9
Vallei en Veluwe,Soest,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Pr. Chr. Basisschool De Bron,0342::SB19,3766 ED,1502,802,17,2,0,0,0,757,64,0,0,0,0,0,821,126,71,83,114,101,10,66,100,121,10
Vallei en Veluwe,Soest,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Basisschool De Wegwijzer,0342::SB20,3766 CR,1421,856,18,1,0,0,0,784,91,0,0,0,0,0,875,132,100,63,162,110,41,66,106,67,9
Vallei en Veluwe,Soest,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Insingerschool,0342::SB21,3766 MA,1677,948,15,1,0,0,0,861,105,0,0,2,0,2,966,257,121,45,160,71,29,65,102,92,6
Vallei en Veluwe,Soest,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,"Stembureau Stembureau Postduivenvereniging ""Soest""",0342::SB22,3763 LZ,1708,962,28,0,0,0,0,890,100,0,0,0,0,0,990,225,96,77,145,118,22,78,96,98,7
Vallei en Veluwe,Soest,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Ontmoetingscentrum De Drie Eiken,0342::SB25,3769 VA,1823,1016,31,2,0,0,0,956,93,0,0,0,0,0,1049,225,115,51,172,101,17,94,88,141,12
Vallei en Veluwe,Soest,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Vredekerk,0342::SB26,3769 EC,1731,738,20,1,0,0,0,689,70,0,0,0,0,0,759,119,78,46,130,78,25,60,70,108,24
Vallei en Veluwe,Soest,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau OBS De Startbaan,0342::SB27,3769 JA,1748,962,27,4,0,0,0,898,95,0,0,0,0,0,993,200,82,48,155,81,14,80,156,135,11
