contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,ChristenUnie,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Staatkundig Gereformeerde Partij (SGP),Lokaal Waterbeheer,AWP niet politiek wel deskundig,50PLUS,Verenigde Senioren Partij
Vallei en Veluwe,Epe,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau De Hezebrink,0232::SB12,8166 AL,1248,750,14,0,0,0,0,680,84,0,0,0,0,0,764,131,54,85,97,86,76,98,42,75,6
Vallei en Veluwe,Epe,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Verenigingsgebouw De Hoeksteen,0232::SB13,8166 AT,985,531,7,5,0,1,0,466,78,0,0,1,0,0,544,67,65,127,39,44,91,38,30,29,1
Vallei en Veluwe,Epe,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Kulturhus Oene,0232::SB14,8167 NL,1263,844,11,2,0,1,1,754,101,0,1,0,0,0,856,85,121,191,57,52,190,71,31,40,6
Vallei en Veluwe,Epe,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Gereformeerde Tabernakel kerk,0232::SB15,8171 EH,1009,722,14,2,0,0,0,670,68,0,0,0,0,0,738,162,94,61,106,65,33,70,57,70,4
Vallei en Veluwe,Epe,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau KBS De Krugerstee,0232::SB16,8172 VT,1261,633,19,4,0,2,0,615,43,0,0,2,0,0,658,88,63,62,107,84,32,75,46,67,9
Vallei en Veluwe,Epe,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Clubgebouw c.s.v. VIOS,0232::SB17,8172 CN,1639,580,26,6,0,0,0,471,141,0,0,0,0,0,612,53,74,41,81,106,21,95,43,52,14
Vallei en Veluwe,Epe,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Wijkgebouw Triton,0232::SB18,8171 AP,1501,845,14,2,0,0,0,783,78,0,0,0,0,0,861,147,149,70,104,111,20,91,56,87,10
Vallei en Veluwe,Epe,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Evangelisatiecentrum Woord en Daad,0232::SB19,8171 AC,1542,858,10,3,0,2,0,781,92,0,0,2,0,0,873,131,113,82,93,68,133,116,57,59,6
Vallei en Veluwe,Epe,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Clubhuis Handbalvereniging C.V.O.,0232::SB20,8171 NB,1081,731,9,0,0,0,0,679,61,0,0,0,0,0,740,127,145,43,82,81,41,91,35,82,4
Vallei en Veluwe,Epe,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Zorgcentrum De Speulbrink,0232::SB21,8171 VA,1244,707,16,8,0,1,0,677,53,0,1,0,0,0,730,92,142,46,112,56,36,109,41,66,7
Vallei en Veluwe,Epe,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Clubhuis Korfbalvereniging Regio 72,0232::SB22,8171 NB,1144,397,15,4,0,1,1,373,41,0,1,0,0,0,415,76,72,30,39,59,13,52,25,30,1
