contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,AWP niet politiek wel deskundig,VVD,ChristenUnie,OUDERENPARTIJ,Staatkundig Gereformeerde Partij (SGP),8,50PLUS
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Leerkamer Protestantse gemeente,0163::SB11,7447 HM,1276,865,8,0,0,0,0,810,63,0,0,0,0,0,873,379,160,125,109,35,11,8,4,34
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool de Es,0163::SB12,7447 GB,1312,841,8,0,0,0,0,777,72,0,0,0,0,0,849,376,134,128,111,33,18,4,1,36
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Basisschool de Schaapskooi,0163::SB13,7443 HC,1296,826,13,4,0,2,0,776,69,0,0,2,0,0,845,196,225,137,94,108,17,9,9,31
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Dorpshuis Sion,0163::SB14,7443 RB,1613,880,13,3,0,0,0,829,67,0,0,0,0,0,896,294,193,115,130,85,12,13,7,31
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Daltonschool Reggewinde,0163::SB15,7443 LA,1387,631,7,3,0,0,0,606,37,1,0,2,0,1,643,191,171,75,80,49,18,10,7,30
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Dorpshuis Kadiek,0163::SB16,7688 PW,1081,768,8,4,0,0,0,731,49,0,0,0,0,0,780,479,44,43,45,84,8,47,5,13
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Kulturhus 't Trefpunt,0163::SB17,7687 AR,916,549,5,1,0,0,0,512,43,0,0,0,0,0,555,164,121,65,38,76,9,43,7,26
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Buurthuis de Leemkamp,0163::SB19,7447 SP,576,392,6,0,0,0,0,354,44,0,0,0,0,0,398,186,27,50,21,78,8,18,2,2
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Jan Barbierschool,0163::SB20,7447 RH,261,161,3,0,0,1,0,149,16,0,0,1,0,0,165,68,18,29,20,10,4,4,1,7
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Gebouw Bunga Tandjung,0163::SB21,7442 LV,1444,641,16,0,0,0,0,617,40,0,0,0,0,0,657,249,144,65,56,51,19,17,2,38
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Kulturhus Kruidenwijk,0163::SB22,7443 HC,1262,800,16,4,0,3,0,780,43,0,0,3,0,0,823,226,212,143,84,71,13,9,6,36
Vechtstromen,Hellendoorn,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Mobiel Stembureau,0163::SB23,,0,69,2,0,0,0,2,67,2,0,0,0,0,0,71,33,16,5,7,3,4,0,0,1
