contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,FNP,Partij van de Arbeid (P.v.d.A.),Lagere Lasten Burger,VVD,ChristenUnie,Partij voor de Dieren,50PLUS
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis It Himsterhûs,1900::SB32,8618 NK,832,417,5,1,0,0,0,380,42,0,1,0,1,0,422,112,76,87,22,35,27,28,10,20
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis Ús Doarpshûs,1900::SB33,8611 JP,220,162,0,0,0,0,0,148,14,0,0,0,0,0,162,54,40,36,6,4,10,3,4,5
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis De Kosterij,1900::SB34,8628 EP,480,320,9,2,0,0,0,297,34,0,0,0,0,0,331,58,54,88,20,30,30,16,15,9
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Woonzorgcentrum Aylva State,1900::SB35,8748 CC,1417,822,7,0,0,0,0,770,59,0,0,0,0,0,829,222,128,122,89,72,107,17,26,39
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis De Nije Bân,1900::SB36,8749 GV,471,283,2,3,0,0,0,263,25,0,0,0,0,0,288,63,41,32,33,9,40,12,32,21
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau 't Lokaal,1900::SB37,8822 VD,821,473,4,0,0,0,0,420,57,0,0,0,0,0,477,131,66,77,42,39,35,32,24,27
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Piers' Stee,1900::SB38,8821 LC,469,286,6,0,0,0,0,263,29,0,0,0,0,0,292,34,28,41,59,28,36,8,33,19
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Het Anker,1900::SB39,8754 CX,1473,932,9,2,0,1,0,866,78,0,0,1,0,0,944,205,187,128,109,77,88,51,41,46
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Woonzorgcentrum Avondrust,1900::SB40,8754 EB,1512,768,9,1,0,0,0,701,78,1,0,1,0,0,779,183,133,93,58,84,98,44,34,41
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis It Doniahûs,1900::SB41,8742 KR,424,283,3,1,0,0,0,258,29,0,0,0,0,0,287,96,32,56,18,27,25,6,18,5
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis De Fûke,1900::SB42,8757 JW,377,221,2,0,0,0,0,202,21,0,0,0,0,0,223,80,28,17,7,16,49,4,11,9
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis It Waltahûs,1900::SB43,8765 LJ,412,269,2,1,0,0,0,245,27,0,0,0,0,0,272,66,33,60,22,16,37,18,15,2
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis It Honk,1900::SB44,8759 LE,419,273,1,3,0,0,0,259,18,0,0,0,0,0,277,108,28,50,20,15,25,8,13,6
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Johannes de Doperkerk,1900::SB45,8763 MK,431,258,2,1,0,0,0,244,17,0,0,0,0,0,261,101,37,39,13,17,24,11,7,9
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis De Nije Haven,1900::SB46,8823 SP,276,177,1,1,0,0,0,165,14,0,0,0,0,0,179,75,19,42,6,12,7,9,3,4
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis De Utwyk,1900::SB47,8746 NH,614,363,7,2,0,0,0,372,0,0,0,0,0,0,372,145,37,43,25,28,24,25,14,22
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis It String,1900::SB48,8751 TH,176,100,2,0,0,0,0,92,10,0,0,0,0,0,102,11,26,11,15,17,6,4,6,4
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Kultuurhûs Klameare Bureau I,1900::SB49,8711 CL,1360,678,10,3,0,0,0,642,49,0,0,0,0,0,691,129,135,118,85,69,58,29,29,26
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Woonzorgcentrum Nij Mariënacker,1900::SB50,8711 CB,1171,964,8,2,0,0,0,902,77,0,0,5,0,0,979,284,139,160,76,68,109,41,46,41
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis It Swaeigat,1900::SB51,8724 LH,261,192,0,1,0,0,0,166,27,0,0,0,0,0,193,88,32,17,5,3,24,11,7,5
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Gemeenschapscentrum De Foeke,1900::SB52,8713 JN,686,389,10,2,0,0,0,372,29,0,0,0,0,0,401,72,70,73,47,28,38,24,16,21
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpscultuurhuis De Spylder,1900::SB53,8721 GM,620,417,4,1,0,0,0,383,39,0,0,0,0,0,422,99,78,93,22,32,25,19,37,12
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Woonzorgcentrum Finke,1900::SB54,8723 CC,1191,713,6,1,0,0,0,659,61,0,0,0,0,0,720,179,115,143,54,56,39,33,31,63
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau De Doarpskeamer,1900::SB55,8722 HR,274,167,1,0,0,0,0,159,9,0,0,0,0,0,168,64,15,32,11,6,19,10,5,5
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Multifunctioneel Centrum De Kaap,1900::SB56,8715 JC,770,456,6,1,0,0,0,414,49,0,0,0,0,0,463,116,60,92,26,37,41,41,25,18
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau Dorpshuis ""de Begine""",1900::SB57,8584 VC,442,266,7,0,0,0,0,248,25,0,0,0,0,0,273,63,61,56,21,7,11,20,15,12
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis De Klink,1900::SB58,8723 CW,1011,609,2,2,0,0,0,556,56,0,1,0,1,0,612,138,92,132,41,59,37,30,24,56
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Doopsgezinde Kerk,1900::SB59,8701 KM,1329,635,14,4,0,0,0,635,18,0,0,0,0,0,653,138,122,55,78,63,65,24,61,29
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Verzorgingshuis Huylckenstein,1900::SB60,8701 LT,1442,926,12,4,0,0,0,881,61,0,0,0,0,0,942,201,187,129,98,80,60,72,39,60
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Sporthal De Middelzee,1900::SB61,8701 LV,1424,864,12,3,0,0,0,800,79,0,0,0,0,0,879,192,147,101,112,77,110,57,34,34
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Appartementencomplex 't Heechhout,1900::SB62,8701 CP,1526,721,12,2,0,1,0,689,47,0,0,1,0,0,736,142,118,106,93,106,42,29,37,48
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Verpleeghuis Bloemkamp,1900::SB63,8701 AK,1020,668,3,3,0,0,0,639,35,0,0,0,0,0,674,184,104,82,88,52,57,37,26,38
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Centrum Gasthuiskerk,1900::SB64,8701 BL,1223,579,13,2,0,0,0,546,48,0,0,0,0,0,594,126,108,72,66,67,45,35,38,22
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Doarpshûs De Trijesprong,1900::SB65,9012 DH,713,491,6,0,0,0,0,460,36,0,1,0,1,0,496,109,88,96,65,15,49,26,31,12
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau OBS ""De Lege Geaën""",1900::SB66,8647 SM,545,388,3,0,0,0,0,353,38,0,0,0,0,0,391,84,58,104,25,47,30,20,11,9
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Brede School Duinterpen III (sporthal),1900::SB67,8607 GM,1260,632,5,2,0,0,0,588,51,0,0,0,0,0,639,87,109,75,93,68,100,39,31,30
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau H.C.R. ""De Watersport""",1900::SB68,8621 BW,808,478,4,2,0,0,0,442,42,0,0,0,0,0,484,142,95,98,23,31,45,19,17,8
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Kultuurhûs Klameare Bureau II,1900::SB69,8711 CL,1048,552,6,1,0,1,0,513,47,0,0,1,0,0,560,120,105,97,52,44,50,34,28,22
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Verzorgingshuis “Nij Stapert”,1900::SB70,8731 CX,1188,628,1,1,0,0,0,571,59,0,0,0,0,0,630,205,84,142,46,65,39,21,9,17
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau “It Dielshûs""",1900::SB71,8731 BK,921,759,3,4,0,0,0,701,65,0,0,0,0,0,766,186,143,142,62,67,86,21,36,16
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,"Stembureau ""Gebouw 1880""",1900::SB72,8635 MZ,874,556,4,2,0,0,1,515,46,0,0,0,0,0,562,109,92,130,70,44,56,13,27,15
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Verenigingsgebouw “De Skoalleseize”,1900::SB73,8734 GS,1303,729,6,0,0,0,0,653,82,0,0,0,0,0,735,220,115,143,63,64,45,37,21,21
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis Scharnegoutum Bureau II,1900::SB74,8626 GA,886,292,2,0,0,0,0,265,29,0,0,0,0,0,294,42,51,61,20,26,38,31,17,6
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis De Wier,1900::SB75,8626 GA,335,190,1,0,0,0,0,175,16,0,0,0,0,0,191,35,44,27,22,5,29,14,10,4
Fryslân,Súdwest-Fryslân,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau mobiel stembureau StemBUS,1900::SB76,,0,133,1,0,0,0,0,124,10,0,0,0,0,0,134,33,24,22,13,5,9,14,10,3
