contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,AWP niet politiek wel deskundig,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Water Natuurlijk,Lokaal Limburg,Waterbelang Maastricht,50PLUS
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Zorgcentrum Hoog Anstel,0928::SB12,6463 XX,824,274,7,0,0,0,0,255,26,0,0,0,0,0,281,19,5,4,23,0,10,3,3,0,143,30,15,4,15
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Oleanderhof,0928::SB13,6463 GN,1300,479,8,2,0,0,0,442,47,0,0,0,0,0,489,10,6,14,27,3,23,6,0,0,279,32,40,1,38
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Centrum Op de Bies,0928::SB14,6463 DM,1730,569,7,0,0,0,0,516,60,0,0,0,0,0,576,47,4,5,24,2,25,10,0,1,319,43,46,5,38
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Gebouw Scouting,0928::SB15,6464 CH,1392,597,16,4,0,0,0,563,54,0,0,0,0,0,617,31,5,8,28,0,20,15,0,2,368,55,41,2,22
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Gebouw speeltuin van Meertenstraat,0928::SB16,6464 HK,1302,478,19,2,0,0,0,452,47,0,0,0,0,0,499,33,2,4,18,0,20,10,2,1,261,54,53,5,15
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Zorgcentrum Laethof,0928::SB17,6471 GB,2195,928,33,9,0,0,0,895,79,4,0,4,0,0,974,46,5,9,28,3,34,29,3,1,613,50,67,9,31
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool de Schatkist,0928::SB18,6471 HN,1710,624,19,2,0,0,0,570,75,0,0,0,0,0,645,33,1,6,28,2,26,16,1,1,352,57,56,10,35
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool de Veldhof,0928::SB19,6471 GL,1091,568,16,0,0,1,0,518,68,0,0,2,0,1,586,26,3,4,14,2,20,10,0,0,355,61,58,5,10
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Gezondheidscentrum Kling Nullet,0928::SB20,6462 XB,0,219,6,1,0,0,0,206,20,0,0,0,0,0,226,10,3,5,7,0,14,8,1,1,140,17,9,0,4
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Clublokaal v.v. R.K.T.S.V,0928::SB21,6467 BH,1188,430,16,3,0,0,0,408,41,0,0,0,0,0,449,24,2,8,19,3,22,5,0,1,239,50,36,0,21
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool de Doorkijk,0928::SB22,6467 CE,1717,813,26,5,0,0,0,749,95,0,0,0,0,0,844,54,8,6,44,4,38,17,0,1,463,80,48,6,44
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Zorgcentrum Firenschat,0928::SB23,6467 EA,1187,606,19,8,0,0,0,588,45,0,0,0,0,0,633,45,6,8,45,2,22,18,1,1,356,41,36,3,22
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool de Schakel,0928::SB24,6466 XN,1280,504,16,5,0,0,0,454,71,0,0,0,0,0,525,19,6,6,20,2,25,15,0,0,301,50,35,6,19
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Lupinehof,0928::SB25,6466 SK,778,300,9,3,0,0,0,282,30,0,0,0,0,0,312,9,5,6,9,0,14,6,2,1,173,26,22,10,17
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau 't Westhoes,0928::SB26,6466 SZ,1511,535,13,5,0,0,0,485,68,0,0,0,0,0,553,25,9,4,32,2,31,15,2,1,294,43,42,4,31
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau voormalig Schoolgebouw,0928::SB27,6466 JM,1110,398,8,4,0,0,0,376,34,0,0,0,0,0,410,18,5,7,24,3,16,9,2,0,217,37,35,5,20
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Verenigingsgebouw Heidsjer Trefpunt,0928::SB28,6466 HR,1712,675,20,4,0,0,0,626,73,0,0,0,0,0,699,46,9,12,38,7,32,16,4,1,366,62,56,7,19
Limburg,Kerkrade,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Basisschool De Spoorzoeker,0928::SB29,6466 GG,1682,746,26,2,0,0,0,673,101,0,0,0,0,0,774,41,5,14,38,1,36,9,1,1,448,45,66,5,36
