contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,FNP,Partij van de Arbeid (P.v.d.A.),Lagere Lasten Burger,VVD,ChristenUnie,Partij voor de Dieren,50PLUS
Fryslân,Ooststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Verenigingsgebouw Pro Rege Donkerbroek,0085::SB11,8435 WV,1471,837,15,4,0,0,0,795,61,0,0,0,0,0,856,196,177,60,82,73,69,73,55,52
Fryslân,Ooststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Het Anker Oosterwolde,0085::SB12,8431 AH,1561,706,21,2,0,0,0,688,41,0,0,0,0,0,729,148,118,32,125,67,79,32,55,50
Fryslân,Ooststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis De Mande Haule,0085::SB13,8432 PL,479,332,6,0,0,0,0,303,35,0,0,0,0,0,338,74,68,16,36,31,32,32,27,16
Fryslân,Ooststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau MFC Waskemeer,0085::SB14,8434 NC,658,429,4,2,0,0,0,403,32,0,0,0,0,0,435,96,97,29,31,50,27,47,36,16
Fryslân,Ooststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Sinnehiem Haulerwijk,0085::SB15,8433 JP,1299,636,7,1,0,0,0,590,54,0,0,0,0,0,644,66,201,28,61,67,24,93,57,39
Fryslân,Ooststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau De Enter Haulerwijk,0085::SB16,8433 KV,1349,902,11,5,0,0,3,819,96,0,0,0,0,0,918,137,303,40,66,74,58,133,55,36
Fryslân,Ooststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Dorpshuis De Wijken Ravenswoud,0085::SB17,8427 RS,358,229,0,1,0,0,0,210,20,0,0,0,0,0,230,22,40,15,35,36,16,7,37,21
Fryslân,Ooststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau De Miente Oosterwolde,0085::SB18,8431 EJ,1677,863,12,2,0,0,0,843,34,0,0,0,0,0,877,139,172,48,169,114,62,35,54,70
Fryslân,Ooststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Gemeentehuis Oosterwolde,0085::SB19,8431 LE,1216,612,7,0,0,0,0,579,40,0,0,0,0,0,619,113,98,24,104,68,86,26,51,42
Fryslân,Ooststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau Stellinghaven Oosterwolde,0085::SB20,8431 HW,1287,553,7,3,0,0,1,521,41,0,0,0,0,0,563,88,129,30,104,64,28,18,58,34
Fryslân,Ooststellingwerf,AB2019_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2019,2,Fryslân,2019-03-20,Stembureau CBS De Mandebrink,0085::SB21,8426 BZ,1401,712,9,6,0,0,0,664,63,0,0,0,0,0,727,141,142,43,109,68,67,36,64,42
