contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,ChristenUnie,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Staatkundig Gereformeerde Partij (SGP),Lokaal Waterbeheer,AWP niet politiek wel deskundig,50PLUS,Verenigde Senioren Partij
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Adventkerk Apeldoorn,0200::SB13,7314 KR,2099,1199,12,6,0,0,0,1129,88,0,0,0,0,0,1217,276,131,94,161,166,51,85,119,99,17
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Woon- en Zorgcentrum De Loohof,0200::SB15,7314 GD,959,682,9,2,0,0,0,618,75,0,0,0,0,0,693,177,94,55,113,67,26,26,64,46,14
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Locatie Berkenhove (voorheen Spainkbos),0200::SB16,7314 AZ,1762,1206,25,5,0,11,0,1148,99,0,0,11,0,0,1247,205,156,103,246,151,40,83,111,99,12
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Serviceflat Lindenhove,0200::SB17,7314 AD,1284,785,11,4,0,0,0,732,67,0,1,0,1,0,799,194,120,70,101,92,29,45,42,66,26
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Gereformeerde Kerk,0200::SB18,7316 CE,1449,1006,15,2,0,0,0,917,106,0,0,0,0,0,1023,308,105,92,135,101,38,62,99,64,2
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Koningin Julianaschool,0200::SB19,7315 BG,1505,973,15,4,0,0,0,907,83,0,2,0,2,0,990,177,122,103,151,130,22,85,76,90,17
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Woon- en Zorgcentrum De Veenkamp,0200::SB21,7315 EL,1530,905,12,3,0,0,0,838,82,0,0,0,0,0,920,151,97,83,147,129,49,59,73,97,20
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Wijkcentrum De Groene Hoven,0200::SB22,7315 EE,1602,1130,1,18,0,2,0,1063,90,2,0,4,0,0,1153,179,157,143,139,147,46,100,104,104,11
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Hof van Afscheid,0200::SB23,7316 JD,1267,563,9,1,0,0,0,531,42,0,0,0,0,0,573,70,74,54,58,91,40,55,47,66,8
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Zorggroep Apeldoorn Casa Bonita,0200::SB24,7316 MC,1539,723,20,8,0,0,0,679,72,0,0,0,0,0,751,136,84,96,93,92,42,53,41,75,11
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Prinses Beatrixschool,0200::SB26,7345 DL,943,563,4,1,0,0,0,512,56,0,0,0,0,0,568,106,105,44,49,53,55,41,49,57,4
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Kantine WWNA,0200::SB27,7345 AB,843,489,5,2,0,1,0,431,66,0,0,1,0,0,497,121,59,45,73,31,21,50,30,52,7
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau De Woonmensen,0200::SB28,7321 CA,2514,1097,14,4,0,0,0,1004,110,0,1,0,1,0,1114,235,105,90,161,163,42,79,91,116,15
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Zaal achter Julianakerk,0200::SB29,7322 JL,2529,1555,9,1,0,0,0,1424,141,0,0,0,0,0,1565,271,175,155,189,200,45,161,159,176,24
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School De Zonnewende,0200::SB30,7325 ET,1836,641,9,0,0,0,0,582,68,0,0,0,0,0,650,174,57,48,79,89,22,72,50,44,6
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Eben-Haezerkerk,0200::SB31,7322 EC,1475,759,4,2,0,0,0,706,59,0,0,0,0,0,765,128,92,98,100,92,42,54,53,90,10
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Geref. Basisschool 't Schrijvertje,0200::SB32,7322 CL,1401,510,24,7,1,0,0,488,52,0,1,0,0,0,540,32,39,79,71,83,39,47,36,68,16
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Veluwse College Mheenpark,0200::SB33,7322 GG,1162,721,12,0,0,0,0,675,58,0,0,0,0,0,733,95,95,76,99,103,40,53,59,88,13
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Ichthusschool,0200::SB34,7322 NS,1622,947,14,4,0,0,0,902,63,0,0,0,0,0,965,140,104,109,117,123,35,100,68,131,20
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau GGNet (Spatie),0200::SB35,7323 PT,1851,873,18,2,0,0,0,806,86,0,1,0,1,0,892,176,80,79,84,95,59,110,71,106,13
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School De Bundel,0200::SB36,7321 HG,1442,936,16,3,0,0,0,865,90,0,0,0,0,0,955,144,113,108,103,143,29,89,96,100,11
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Kantine ZVV,0200::SB37,7323 AN,1498,499,12,5,0,0,0,463,53,0,0,0,0,0,516,82,53,41,57,79,26,50,34,70,7
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Woon-Zorgcentrum Kon. Wilhelmina,0200::SB38,7323 EJ,2323,857,10,2,0,0,0,781,88,0,0,0,0,0,869,102,101,107,118,113,64,90,58,95,9
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School De Zevensprong,0200::SB39,7323 HW,2010,931,3,14,0,0,0,858,90,0,0,0,0,0,948,153,91,112,124,134,74,84,46,89,24
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Woonzorgcentrum Talma Borgh,0200::SB40,7325 ZE,1993,1419,26,11,0,0,0,1330,126,0,0,0,0,0,1456,257,138,150,164,224,69,141,111,148,17
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Het Atrium,0200::SB41,7323 NM,1277,576,18,7,0,2,0,559,40,0,2,0,0,0,599,61,49,53,91,94,33,54,56,65,20
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Buurthuis Ons Huus,0200::SB43,7341 PB,683,403,5,1,0,0,0,358,51,0,0,0,0,0,409,55,86,36,47,22,49,55,12,38,3
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School De Horst,0200::SB44,7328 TK,1386,743,16,6,0,0,0,704,61,0,0,0,0,0,765,72,55,84,121,123,34,95,59,93,7
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Klootschietvereniging Het Woudhuis,0200::SB45,7325 AG,1697,985,8,1,0,0,0,888,106,0,0,0,0,0,994,254,94,77,108,122,45,118,79,85,3
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Woon- en Zorgcentrum Berghorst,0200::SB47,7329 CB,1505,844,14,5,0,0,1,801,61,0,0,0,0,0,863,101,73,99,125,134,29,92,63,112,16
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau OBS De Kosmos,0200::SB48,7328 CA,2193,1150,15,6,0,0,0,1071,100,0,0,0,0,0,1171,134,106,121,166,179,41,128,99,156,20
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Schakel- RK-school loc.Muntersdonk,0200::SB49,7326 BD,1384,665,10,4,0,0,0,629,51,1,0,1,0,0,680,85,73,102,90,84,18,65,48,92,8
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School De Regenboog Osseveld,0200::SB50,7325 EA,2098,1124,3,2,0,0,0,1027,122,0,0,20,0,20,1149,201,109,118,125,166,50,118,110,115,12
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School De Bongerd,0200::SB51,7326 BD,1297,642,10,5,0,0,0,612,49,4,0,4,0,0,661,68,70,51,102,124,31,65,37,86,8
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School Het Gilde,0200::SB52,7326 KP,1074,619,1,12,0,0,0,569,63,0,0,0,0,0,632,63,56,80,62,89,62,56,42,94,15
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School De Terebint,0200::SB54,7326 TH,2012,1296,10,5,0,0,0,1190,121,0,0,0,0,0,1311,167,141,134,179,196,48,134,101,184,12
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Wijkcentrum De Stolp,0200::SB55,7329 DR,2165,940,9,6,0,0,0,875,80,0,0,0,0,0,955,111,67,106,144,161,19,91,73,143,25
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Woon- en Zorgcentrum De Matenhof,0200::SB56,7329 GR,1543,650,11,4,0,0,1,613,51,0,0,0,0,0,665,71,62,76,89,109,18,81,33,98,13
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau SV Groen Wit '62,0200::SB57,7327 GN,1620,711,9,7,0,0,1,670,56,0,0,0,0,0,727,93,72,60,107,93,44,83,52,97,10
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School De Marke,0200::SB58,7327 DJ,1526,919,9,1,0,0,0,848,81,0,0,0,0,0,929,114,109,78,133,154,27,95,83,115,11
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School De Ploeg,0200::SB59,7327 CA,1444,790,11,1,0,0,0,731,71,0,0,0,0,0,802,116,96,85,91,126,25,69,65,109,8
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Veluws College Cortenbosch,0200::SB60,7312 DG,2567,1149,21,1,0,0,0,1121,50,0,0,0,0,0,1171,205,124,97,186,171,29,114,79,131,13
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Buurthuis Ugchelens Belang,0200::SB61,7339 AN,2224,1475,21,7,0,0,0,1365,141,3,0,3,0,0,1506,284,172,108,239,164,41,130,193,128,16
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Woon- en Zorgcentrum Sprengenhof,0200::SB63,7339 MD,2009,1238,9,1,0,0,0,1125,123,0,0,0,0,0,1248,225,145,117,160,153,43,124,140,117,14
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Zorggroep Apeldoorn locatie Randerode,0200::SB64,7334 DV,973,666,9,2,0,0,0,614,63,0,0,0,0,0,677,91,82,58,95,110,21,60,57,89,3
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Verkeersschool Frank Schuurman,0200::SB65,7328 JH,966,424,8,3,0,2,0,389,44,0,2,0,0,0,433,72,40,37,72,59,10,44,36,49,5
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Zaal Vrijzicht,0200::SB66,7335 AW,1502,730,16,1,0,0,0,694,53,0,0,0,0,0,747,83,66,65,109,112,20,76,67,124,8
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau De Rietendakschool,0200::SB67,7335 DC,1220,617,14,3,0,0,0,568,66,0,0,0,0,0,634,88,37,47,92,105,26,63,56,87,16
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School De Eendracht,0200::SB68,7335 JC,1299,796,16,4,0,0,0,738,77,0,1,0,1,0,815,128,80,60,111,121,42,81,67,94,12
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Lokaal bij As Soena Moskee,0200::SB69,7331 AJ,1458,681,10,5,0,0,0,636,60,0,0,0,0,0,696,113,71,56,77,130,27,67,46,79,15
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Duivensportcentrum,0200::SB70,7335 GT,1498,790,10,3,0,0,0,745,57,0,1,0,0,0,802,120,59,73,113,112,16,95,90,95,17
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Woon- zorgcentrum Avondzon,0200::SB72,7331 EB,1613,729,13,4,0,0,0,687,59,0,0,0,0,0,746,78,75,43,99,130,25,83,47,133,16
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Koningin Emmaschool,0200::SB73,7331 RG,1558,778,19,4,0,2,0,736,67,0,0,2,0,0,803,82,52,48,88,150,26,102,64,147,19
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School Onze Wereld,0200::SB74,7331 PH,1579,341,8,3,0,1,0,333,20,0,0,1,0,0,353,19,29,26,43,81,10,45,24,51,13
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau ROC Aventus,0200::SB75,7331 VZ,1941,704,9,7,0,0,0,666,56,2,0,2,0,0,722,101,55,62,106,117,11,79,71,92,10
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Nieuw Zuidzicht,0200::SB76,7331 JX,1240,363,6,2,0,0,0,344,27,0,0,0,0,0,371,39,31,17,48,55,7,52,27,79,8
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Woonmensen locatie Elizabethshof,0200::SB77,7333 ZA,993,653,19,2,0,0,1,618,55,0,0,0,0,0,674,85,79,60,92,112,23,83,33,75,11
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Apeldoornse Boys,0200::SB78,7333 NJ,985,265,6,1,0,0,0,252,20,0,0,0,0,0,272,28,20,21,41,48,11,33,22,39,2
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Buurthuis Maasstraat,0200::SB79,7333 JG,1283,815,24,3,0,0,0,765,77,0,0,0,0,0,842,94,86,84,94,141,28,93,65,111,19
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau De Hofstad,0200::SB80,7331 KE,1455,631,13,10,0,0,0,597,57,0,0,0,0,0,654,69,90,70,85,88,26,70,36,87,10
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau DokZuid,0200::SB81,7333 GZ,1251,796,25,6,0,0,0,765,62,0,0,0,0,0,827,84,66,73,109,142,30,106,59,105,22
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Dorpshuis Het Blanke Schot,0200::SB82,3888 LA,1870,1274,3,1,0,0,2,1097,179,0,0,0,0,0,1278,76,97,134,38,21,827,31,32,16,2
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Kamp Nieuw Milligen gebouw 20,0200::SB83,3888 NH,373,218,1,0,0,0,0,219,0,0,0,0,0,0,219,39,18,18,21,12,84,4,14,8,0
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Brandweerkazerne Hoog Soeren,0200::SB84,7346 AC,307,246,1,1,0,0,0,222,26,0,0,0,0,0,248,52,32,23,55,29,7,15,15,16,2
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Het Dorpshuus,0200::SB86,7351 AG,1120,670,6,4,0,0,2,650,28,0,0,0,0,0,680,147,54,54,76,69,13,113,46,86,12
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Het Zonnehuis,0200::SB87,7361 AR,1258,711,13,4,0,0,0,666,62,0,0,0,0,0,728,109,93,83,52,88,98,54,39,83,12
Vallei en Veluwe,Apeldoorn,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Zorgcentrum De Vier Dorpen,0200::SB88,7361 GB,1655,694,14,5,1,1,0,638,77,0,0,2,0,0,715,175,84,42,76,53,36,82,51,83,12
