contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,"Water, Wonen en Natuur",VVD,ChristenUnie/SGP,CDA,Werk aan Water Flevoland,50PLUS,AWP niet politiek wel deskundig,OPA
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Het Samenspel Midden,0034::SB16,,2041,563,23,7,0,0,0,534,60,1,0,1,0,0,594,226,60,30,31,56,89,43,28
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Achtbaan,0034::SB17,,1883,766,29,6,0,0,0,735,66,0,0,0,0,0,801,293,67,50,30,86,137,71,32
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Het Spectrum,0034::SB18,,3334,1420,33,8,0,0,0,1302,159,0,0,0,0,0,1461,593,208,76,46,149,184,99,65
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Buurthuis De Buitenkans,0034::SB20,,1696,376,3,9,0,0,0,344,44,0,0,0,0,0,388,187,70,24,9,35,20,20,11
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Het Samenspel Noord,0034::SB21,,1524,308,19,5,0,0,0,293,39,0,0,0,0,0,332,125,14,32,13,44,42,20,18
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Digitalis,0034::SB23,,2081,874,16,10,0,2,0,800,102,0,0,2,0,0,902,334,78,78,43,98,151,52,40
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Kameleon,0034::SB24,,2001,838,24,8,0,0,0,808,62,0,0,0,0,0,870,314,110,54,46,97,127,64,26
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Driemaster,0034::SB26,,2054,824,23,5,0,1,0,783,68,0,1,0,0,0,851,319,80,43,32,88,157,50,55
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Argonaut,0034::SB29,,2020,871,28,9,0,0,1,832,75,0,0,0,0,0,908,328,70,49,39,99,185,60,41
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Zeetuin,0034::SB30,,1761,540,7,5,0,0,0,502,50,0,0,0,0,0,552,203,48,27,15,76,106,46,19
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Tjasker,0034::SB32,,1472,679,14,7,0,1,0,638,63,0,0,1,0,0,701,226,68,39,38,87,138,45,38
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Hasselbraam,0034::SB33,,1825,671,16,4,0,0,0,610,81,0,0,0,0,0,691,257,98,58,36,61,89,48,24
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Buurtcentrum De Wieken,0034::SB34,,1735,630,21,6,0,0,0,583,73,0,1,0,1,0,656,250,68,31,20,71,109,46,35
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Zorgcentrum De Kiekendief,0034::SB35,,1715,441,23,7,0,0,0,431,38,0,2,0,2,0,469,162,30,27,28,57,83,28,26
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Centrum Verpleeghuiszorg Polderburen,0034::SB36,,1409,389,18,9,0,0,0,365,51,0,0,0,0,0,416,128,50,18,20,45,73,34,21
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Heliotroop,0034::SB37,,1954,925,10,7,0,0,0,853,89,0,0,0,0,0,942,367,94,38,32,105,178,63,48
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Taalcentrum Almere locatie Kruidenwijk,0034::SB38,,2040,824,14,4,0,0,0,760,82,0,0,0,0,0,842,319,75,35,54,101,148,55,37
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Oase,0034::SB39,,1701,558,7,3,0,0,0,510,57,0,1,0,1,0,567,193,51,57,30,61,96,40,30
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Vuurvogel,0034::SB40,,1599,792,20,7,0,0,0,742,77,0,0,0,0,0,819,282,104,51,32,85,144,53,41
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Buurtcentrum Parkwijk,0034::SB41,,1829,1113,26,10,0,0,2,1030,117,0,0,0,0,0,1149,444,135,93,59,99,164,83,36
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Dependance school De Buitenburcht,0034::SB42,,1787,680,23,8,0,0,0,669,42,0,0,0,0,0,711,254,59,50,32,66,145,47,27
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Alexander Roozendaalschool,0034::SB43,,1744,604,12,5,0,0,0,579,42,0,0,0,0,0,621,238,72,39,34,54,108,43,16
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Buurtcentrum 't Kardoes,0034::SB44,,2591,495,19,8,0,0,0,477,44,0,1,0,1,0,521,196,36,46,17,57,82,33,28
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Zorgcentrum Buitenhaeghe,0034::SB45,,1755,605,14,4,0,1,0,563,61,0,0,1,0,0,624,226,50,65,28,84,85,37,30
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Lettertuin,0034::SB46,,1853,619,18,1,0,0,0,582,56,0,0,0,0,0,638,201,104,40,39,67,107,32,29
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Wooncentrum De Rotonde,0034::SB47,,1743,503,15,6,0,0,0,489,34,0,1,0,1,0,523,174,39,25,31,60,111,37,26
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Montessorischool Muziekwijk,0034::SB48,,1735,562,24,2,0,0,0,535,53,0,0,0,0,0,588,204,60,38,29,75,95,38,23
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Taalcentrum Almere locatie Bloemenbuurt,0034::SB49,,1713,823,4,11,0,0,0,747,90,0,1,0,0,0,837,334,90,62,34,95,103,78,27
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Lichtboei,0034::SB50,,1803,703,10,2,0,2,0,651,66,0,0,2,0,0,717,292,105,61,39,52,80,49,25
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Syncope,0034::SB51,,1911,965,21,5,0,0,0,866,125,0,0,0,0,0,991,410,140,49,50,84,134,68,30
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,"Stembureau De Toonladder, gebouw De Concertmeester",0034::SB53,,1798,1116,20,4,0,0,0,1035,104,1,1,0,0,0,1139,401,145,73,71,118,176,90,42
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Buurtlokaal De Dop,0034::SB54,,2007,897,24,3,0,0,0,841,81,0,2,0,2,0,922,327,109,76,40,122,121,62,40
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Albatros,0034::SB55,,1853,1152,17,5,0,0,0,1037,137,0,0,0,0,0,1174,465,152,81,61,106,163,75,49
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Bommelstein,0034::SB56,,1847,935,5,4,0,2,0,865,81,0,0,2,0,0,946,376,99,65,57,101,106,86,45
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Olijfboom/ 't Zonnewiel,0034::SB57,,1602,795,16,2,0,0,0,716,97,0,0,0,0,0,813,329,139,48,41,77,77,61,23
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Buurtcentrum Het Forum,0034::SB59,,1837,778,21,5,0,0,0,741,63,0,0,0,0,0,804,305,80,58,32,90,120,60,33
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Bombardon,0034::SB60,,1557,806,13,5,0,2,0,747,79,0,0,2,0,0,826,342,109,70,34,69,89,70,23
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Filmwijkcentrum,0034::SB61,,1656,1129,25,6,0,0,0,1056,104,0,0,0,0,0,1160,410,145,80,63,114,182,93,42
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Aurora,0034::SB62,,3353,1610,34,7,0,0,0,1476,175,0,0,0,0,0,1651,680,256,99,66,174,171,127,37
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Dependance School de Kraanvogel,0034::SB63,,2051,553,18,3,0,0,0,500,74,0,0,0,0,0,574,195,73,46,32,57,84,42,24
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Ontmoetingshuis De Kern,0034::SB64,,1949,1069,20,3,0,0,0,951,142,1,0,1,0,0,1093,447,265,55,55,74,59,95,19
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Kraanvogel,0034::SB65,,1777,842,15,2,0,0,0,775,84,0,0,0,0,0,859,300,137,51,50,82,101,99,22
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Arte College,0034::SB66,,2927,885,28,8,0,0,0,839,82,0,0,0,0,0,921,360,178,61,33,89,74,51,39
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Taalcentrum Almere locatie Filmwijk,0034::SB67,,1614,322,2,1,0,0,0,288,37,0,0,0,0,0,325,131,28,26,12,46,54,21,4
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau De Buurtschuur,0034::SB68,,1167,657,12,3,0,0,0,603,69,0,0,0,0,0,672,305,113,55,35,59,47,24,19
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Omnibus,0034::SB69,,2365,1026,26,11,0,0,0,945,118,0,0,0,0,0,1063,378,200,61,74,76,118,88,31
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Letterland,0034::SB70,,2493,776,20,5,0,1,0,704,96,0,1,0,0,0,800,271,116,55,62,85,108,48,31
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Het Palet,0034::SB71,,2825,1335,33,10,0,2,0,1222,158,0,0,2,0,0,1380,468,168,73,53,172,237,105,59
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Optimist,0034::SB72,,1736,695,27,4,0,0,0,644,82,0,0,0,0,0,726,279,100,48,30,78,76,59,25
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School de Archipel,0034::SB73,,3390,1386,30,9,0,1,0,1245,179,0,1,0,0,0,1424,545,227,76,64,150,177,98,49
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School de Egelantier,0034::SB74,,2354,816,27,4,0,0,0,730,117,0,0,0,0,0,847,311,122,54,46,85,133,33,32
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Buurtcentrum de Cobra,0034::SB75,,1867,370,18,1,0,0,0,351,38,0,0,0,0,0,389,127,43,31,19,45,65,25,15
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Brede school Het Meesterwerk,0034::SB76,,1617,546,14,5,0,0,0,497,68,0,0,0,0,0,565,214,90,48,25,43,68,37,21
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Brede School De Compositie,0034::SB79,,1798,827,23,4,0,0,0,755,99,0,0,0,0,0,854,284,178,69,44,82,104,45,21
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Het Avontuur,0034::SB80,,1539,834,20,9,0,0,0,793,74,4,0,4,0,0,867,283,133,60,52,81,116,53,56
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Buurtcentrum De Cartoon,0034::SB81,,1724,727,17,2,0,0,0,666,80,0,0,0,0,0,746,268,147,45,40,62,82,57,26
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Windwijzer,0034::SB82,,2664,1371,18,6,0,0,0,1205,191,0,0,1,0,0,1396,493,406,62,72,122,118,59,39
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Het Kristal,0034::SB83,,2729,667,4,15,0,0,0,619,66,0,1,0,0,0,685,273,84,49,28,75,86,50,22
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Flevoziekenhuis,0034::SB84,,1536,860,23,9,0,1,0,809,82,0,1,0,0,0,891,336,99,51,54,96,116,62,46
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Huis van de Waterwijk,0034::SB85,,2077,934,15,7,0,0,0,868,88,0,0,0,0,0,956,363,97,67,29,108,145,70,55
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Kerkcentrum Goede Rede,0034::SB86,,1898,927,19,5,0,1,0,876,74,0,1,0,0,0,950,341,97,60,27,93,170,90,49
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Dukdalf,0034::SB89,,2131,688,15,6,0,0,0,635,74,0,0,0,0,0,709,255,113,68,33,70,63,60,26
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Gezondheidscentrum Archipel,0034::SB91,,2491,997,32,6,0,0,0,944,91,0,0,0,0,0,1035,397,106,57,68,116,161,50,42
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Architect,0034::SB95,,1860,821,22,5,0,0,0,772,76,0,0,0,0,0,848,292,78,59,27,97,155,70,43
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Station NS Almere Muziekwijk,0034::SB97,,0,877,37,14,0,2,0,854,77,1,0,3,0,0,931,374,92,56,43,92,127,62,31
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Hal Station NS Almere Centrum,0034::SB98,,0,1246,69,11,0,0,0,1234,91,0,1,0,0,0,1325,508,170,93,93,127,138,84,33
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Gezondheidscentrum Castrovalva,0034::SB102,,1869,787,4,21,0,2,0,723,91,0,0,2,0,0,814,292,120,45,41,94,123,46,26
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School Polygoon,0034::SB105,,1803,990,24,6,1,0,0,917,102,0,1,0,0,0,1019,470,119,58,43,62,130,78,30
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau IKC Aquamarijn II,0034::SB109,,1840,870,19,7,0,0,0,810,86,0,0,0,0,0,896,333,123,36,29,79,153,55,62
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Buurtcentrum De Ruimte,0034::SB111,,2769,971,15,5,0,1,0,873,119,0,0,1,0,0,992,429,149,56,44,94,80,75,44
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau Gymzaal Vrijmark (t/o School de Loofhut),0034::SB112,,1938,987,15,6,0,0,0,929,79,0,0,0,0,0,1008,419,110,46,36,98,160,76,42
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau ROC Flevoland locatie Almere Buiten,0034::SB114,,0,168,1,1,0,0,0,159,11,0,0,0,0,0,170,74,25,12,12,13,19,8,5
Zuiderzeeland,Almere,AB2019_Zuiderzeeland,Algemeen bestuur van het waterschap Zuiderzeeland 2019,23,Zuiderzeeland,2019-03-20,Stembureau School De Zeeraket,0034::SB115,,2860,741,21,3,0,1,0,684,82,0,0,1,0,0,766,300,147,43,28,72,88,40,23
