contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,ChristenUnie,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Staatkundig Gereformeerde Partij (SGP),Lokaal Waterbeheer,AWP niet politiek wel deskundig,50PLUS,Verenigde Senioren Partij
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Cultura,0228::SB12,6711 AW,1869,1545,24,7,0,17,0,1466,127,0,0,17,0,0,1593,222,232,250,123,162,190,100,111,135,20
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau de Proosdijkerk (aan de rotonde),0228::SB13,6713 AG,1751,812,34,4,0,0,2,780,68,0,0,0,0,0,850,77,65,155,76,118,113,61,55,81,11
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Buurtcentrum De Kolk,0228::SB14,6713 BA,1971,986,19,10,0,0,0,945,70,0,0,0,0,0,1015,153,113,125,110,97,111,72,87,106,12
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Speeltuin De Korenbloem,0228::SB15,6713 DW,1798,818,18,2,0,0,1,775,60,0,2,0,2,0,836,117,98,121,84,87,131,56,51,72,1
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Verzorgingshuis Het Maanderzand,0228::SB16,6713 MG,1526,879,15,1,0,0,0,818,75,0,2,0,0,0,893,130,155,140,107,93,81,49,55,63,6
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau De Gelderhorst,0228::SB17,6716 RK,1492,797,13,4,0,0,0,757,57,0,0,0,0,0,814,139,120,136,79,77,56,45,56,82,7
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Kerkelijk Centrum Emmaüs,0228::SB18,6716 JE,2917,1658,33,2,0,0,0,1519,176,0,0,2,0,0,1695,253,239,317,152,179,91,146,119,151,11
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Vilente De Pleinen,0228::SB20,6714 DH,1883,895,16,4,0,0,0,842,68,0,5,0,0,0,910,97,101,127,96,166,63,60,64,102,19
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Kantoor Nationale Nederlanden,0228::SB21,6714 BS,1901,647,14,1,0,0,0,621,41,0,0,0,0,0,662,68,92,126,71,75,67,43,49,51,5
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Ons Eigen Honk,0228::SB22,6713 GX,1692,914,22,4,0,15,0,925,0,0,15,0,0,0,925,88,106,166,82,112,89,73,80,111,7
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau De Ark,0228::SB23,6715 JM,1681,1097,18,5,0,1,0,1022,97,0,1,0,0,0,1119,104,183,262,131,124,63,64,83,76,7
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Wijkcentrum De Velder,0228::SB24,6715 EC,1723,998,17,8,0,4,0,932,95,0,0,4,0,0,1027,121,106,196,120,129,70,84,78,87,7
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau De Open Hof,0228::SB26,6715 AJ,1580,874,12,0,0,0,0,822,67,0,0,3,0,0,889,93,137,141,110,124,55,54,72,82,6
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Het Kernhuis,0228::SB29,6714 GN,2015,818,40,8,0,0,0,762,104,0,0,0,0,0,866,97,74,189,93,120,74,51,56,57,7
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau de Bethelkerk,0228::SB30,6717 KD,1424,1209,33,5,0,1,0,1131,117,0,0,1,0,0,1248,167,133,241,168,113,139,67,101,73,7
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Poortgebouw Enka,0228::SB31,6717 XN,1638,836,21,3,0,0,1,778,82,0,0,1,0,0,861,113,82,200,138,88,42,60,78,33,2
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau de Koepelschool,0228::SB33,6717 AS,2148,609,12,3,0,1,0,569,56,0,0,1,0,0,625,56,67,107,63,98,71,47,31,62,7
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau De Meerpaal,0228::SB34,6717 EL,1867,977,41,10,0,1,1,933,95,0,0,1,0,0,1029,103,123,129,126,163,65,87,79,88,14
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau de Koningin Beatrixschool,0228::SB35,6717 SB,1841,845,0,3,3,9,1,783,76,0,0,12,3,0,860,100,88,135,106,108,60,68,61,108,11
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Dulon College,0228::SB36,6717 LG,1801,887,21,5,0,0,0,835,78,0,0,0,0,0,913,92,94,180,116,92,100,60,82,68,3
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Dependance Beatrixschool,0228::SB37,6717 VV,1595,675,7,1,0,0,0,599,84,0,0,0,0,0,683,104,90,101,61,67,42,68,57,76,9
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Cultura Stadspoort,0228::SB38,6716 RH,1652,1025,21,2,0,2,0,939,111,0,0,2,0,0,1050,114,118,181,120,120,90,76,89,107,10
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Ziekenhuis Gelderse Vallei,0228::SB39,6716 RP,0,492,6,0,0,0,0,453,45,0,0,0,0,0,498,67,70,87,37,59,57,28,39,47,1
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau 't Kerkheem,0228::SB40,6721 EZ,1567,1460,24,2,0,0,1,1358,127,0,0,0,0,0,1486,199,244,212,263,146,88,122,128,55,3
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau De Ontmoeting,0228::SB41,6721 ET,1846,1284,24,6,0,3,0,1191,126,0,0,3,0,0,1317,238,156,137,299,138,66,86,126,36,2
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau de Ichtuskerk,0228::SB42,6721 CV,1650,1052,8,2,0,0,0,980,84,0,0,2,0,0,1064,160,130,138,211,95,77,104,69,64,4
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Verpleeghuis Machtella,0228::SB43,6721 PL,1657,927,12,5,0,0,0,849,96,0,0,1,0,0,945,143,156,152,133,62,95,68,64,50,4
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau De Brink,0228::SB45,6721 WR,1878,1213,18,3,0,1,0,1104,131,0,0,1,0,0,1235,135,188,196,188,120,124,104,80,68,10
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau CNS-basisschool Juliana,0228::SB46,6721 ZJ,1764,1171,31,3,0,0,3,1097,103,0,2,0,0,0,1203,127,192,175,191,112,100,101,97,70,6
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Tennishal Keltenwoud,0228::SB47,6721 MR,1264,656,7,1,0,0,0,593,70,0,1,0,0,0,663,123,123,89,80,45,69,37,48,37,5
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau de School met de Bijbel,0228::SB49,6721 NP,950,705,3,2,0,0,0,599,111,0,0,0,0,0,710,64,132,116,33,14,285,22,15,23,1
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau De Honskamp,0228::SB50,6741 AK,1838,1270,0,3,0,0,0,1114,159,0,0,0,0,0,1273,177,264,150,59,37,435,44,56,44,4
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau School met de Bijbel De Bron,0228::SB51,6741 BA,1641,1134,9,2,0,4,0,1015,134,0,0,4,0,0,1149,137,249,158,37,31,407,35,22,53,5
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Het Westhoffhuis,0228::SB52,6741 AL,2008,1297,22,6,0,4,1,1178,150,0,0,4,0,0,1329,174,268,152,108,57,343,58,70,62,5
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Buurtcentrum De Schakel,0228::SB53,6741 WV,1229,620,5,2,0,0,0,574,57,0,0,4,0,0,631,35,144,68,42,49,155,24,32,66,5
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Hotel-Bistro De Wormshoef,0228::SB55,6741 NE,1362,992,14,2,0,0,0,860,147,0,1,0,1,0,1007,111,184,92,31,29,455,39,27,18,6
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau de Nederwoudschool,0228::SB58,6741 NE,1042,759,5,1,0,0,0,647,118,0,0,0,0,0,765,39,83,57,16,5,525,21,6,5,2
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Basisschool De Valk,0228::SB59,6741 GK,1088,912,3,3,0,1,0,767,150,0,1,0,0,0,917,82,68,59,13,13,633,16,16,11,1
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Dorpshuis De Zicht,0228::SB60,6744 WJ,3228,2083,9,4,0,12,0,1778,330,0,0,12,0,0,2108,178,253,286,41,31,1148,76,33,37,0
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Wijkservicecentrum Metje,0228::SB70,6732 CD,1173,693,14,3,0,1,0,624,87,0,0,1,0,0,711,98,51,42,29,19,341,28,21,60,4
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Dorpscentrum De Spil,0228::SB71,6732 BL,1403,843,12,2,0,0,1,744,109,0,3,0,0,0,854,106,68,53,31,18,498,26,10,31,2
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Kulturhus Wekerom,0228::SB80,6733 AV,1769,1182,8,4,0,0,0,1003,193,0,0,2,0,0,1196,83,75,94,46,23,784,22,18,34,3
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau 's Heeren Loo; Het Hart,0228::SB89,6733 SC,247,51,2,0,0,0,0,46,7,0,0,0,0,0,53,2,2,9,3,6,11,6,9,3,0
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Dorpshuis De Aanloop,0228::SB90,6731 BD,1766,1136,9,5,0,4,0,1017,129,0,4,0,0,0,1146,326,177,110,83,53,191,73,51,61,11
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau NS-station Ede-Wageningen,0228::SB98,6711 PN,0,324,5,2,0,0,0,319,13,0,0,1,0,0,332,35,30,76,63,37,16,22,37,7,1
Vallei en Veluwe,Ede,AB2019_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2019,7,Vallei en Veluwe,2019-03-20,Stembureau Stembureau Hotel-Restaurant Buitenlust,0228::SB99,7351 AB,70,48,2,0,0,0,0,45,5,0,0,0,0,0,50,17,4,0,5,7,0,9,3,2,1
