contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau COB Hofstede,0453::SB17,,1605,1671,0,0,178,352,157,398,264,113,54,113,27,1,0,11,1,0,0,2
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool  De Duinroos,0453::SB18,,1730,1665,1,3,141,338,151,380,310,123,39,136,25,1,0,12,5,0,0,4
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Ark,0453::SB19,,1666,1413,0,0,135,239,144,374,204,102,69,115,18,1,0,10,1,0,1,0
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Molenweid,0453::SB20,,1550,1086,0,3,94,226,115,266,155,80,34,86,15,0,1,10,2,1,1,0
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool  De Duinroos,0453::SB21,,1756,1207,2,1,105,243,123,303,185,86,28,93,17,5,0,13,4,0,0,2
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis De Veste,0453::SB22,,1620,1028,1,0,125,196,91,274,154,69,15,79,13,1,0,5,4,0,2,0
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting OIG,0453::SB32,,1807,1302,2,2,117,244,134,290,256,104,32,81,25,2,0,11,3,0,0,3
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sint Fransciscusschool,0453::SB33,,1776,1140,0,0,96,212,137,223,263,82,25,60,22,3,0,15,1,0,0,1
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Vliegende Hollander,0453::SB35,,1696,1162,1,5,78,235,121,190,382,43,29,39,17,2,0,18,4,0,2,2
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis De Spil,0453::SB36,,1162,824,2,2,71,189,104,120,214,41,16,40,22,0,0,5,2,0,0,0
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Velserduin,0453::SB41,,1736,1147,6,3,72,269,145,133,329,84,18,48,25,3,1,12,5,2,1,0
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Het Kompas,0453::SB42,,1579,1052,2,2,91,180,128,244,245,60,21,45,14,8,1,10,0,0,3,2
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon-en zorgcentrum W.F. Visserhuis,0453::SB44,,1449,1075,1,3,122,183,110,181,312,64,23,42,26,3,0,7,2,0,0,0
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau IJmuider Zee/Havenmuseum,0453::SB46,,1620,1216,2,2,103,217,104,261,336,64,27,64,20,3,0,13,0,0,1,3
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon-en zorgcentrum Breezicht,0453::SB48,,1716,1081,0,3,79,243,146,140,321,49,17,40,23,5,0,13,4,0,0,1
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon-en zorgcentrum de Moerberg,0453::SB50,,1714,1145,1,2,175,242,121,141,281,53,34,55,17,6,0,17,1,1,0,1
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Pleiaden, ing schoolplein",0453::SB53,,1504,1001,0,6,81,215,80,170,308,51,20,46,12,2,1,9,2,0,2,2
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Klipper,0453::SB55,,1657,982,2,0,92,223,91,187,244,50,21,45,14,4,0,8,2,0,0,1
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum de Dwarsligger,0453::SB56,,1246,875,1,5,53,237,100,117,222,41,27,43,15,0,0,8,7,0,0,5
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dienstencentrum,0453::SB57,,1591,1201,0,4,120,327,121,180,279,52,25,47,31,4,1,9,2,0,1,2
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bedrijfsverzamelgebouw IJmond BV,0453::SB81,,1160,602,0,1,27,157,89,59,180,28,8,28,18,1,0,5,1,0,0,1
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dienstencentrum Watervliet,0453::SB83,,1038,891,0,1,93,202,142,86,240,52,14,37,14,0,1,10,0,0,0,0
Haarlem,Velsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Triangel,0453::SB84,,1459,983,0,1,85,205,127,149,269,46,20,47,18,0,0,10,5,1,1,0
