contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Dobbelsteen 1, De Opgang 2",0405::SB51,,1530,1102,1,5,52,286,169,160,207,97,24,67,19,2,0,6,5,0,0,3,4,1
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Rank, Akkerwinde 74",0405::SB52,,1638,958,0,3,60,201,126,173,219,58,19,71,13,4,1,4,6,0,0,1,2,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Rayonpost 2, Roskam 1",0405::SB53,,1497,1032,1,3,105,231,141,208,156,70,16,67,25,1,0,3,7,0,0,1,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Ma Awitya, Koriander 1-48",0405::SB54,,1368,892,0,3,46,208,131,133,203,71,16,50,26,0,0,0,3,0,0,4,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cultureel Centrum de Plataan Pastoor Nuijenstraat 1,0405::SB61,,1271,1224,1,0,172,221,117,363,165,79,16,63,12,0,0,13,0,0,0,2,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Perelaar, Sint Martinusstraat 13",0405::SB62,,1524,1032,3,1,181,197,92,256,139,64,4,73,9,1,0,9,4,1,0,1,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau O.B.S. Socrates, lage Hoek 999",0405::SB63,,1704,1201,0,3,86,205,96,433,195,61,17,74,14,4,0,9,1,1,0,0,5,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau St. Jozefpark, Sint Josephpark 1",0405::SB71,,1356,1067,1,3,241,166,103,256,119,68,6,85,12,0,1,4,3,0,1,0,2,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Bussel, James Grievelaan 23A",0405::SB72,,1815,1393,1,0,172,292,140,326,206,83,20,117,21,3,0,5,7,0,0,0,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Wooncentr. Kersenboogerd, Betsy Perk 17",0405::SB81,,1473,1144,4,1,75,291,173,162,192,101,33,60,28,3,0,13,5,0,1,1,3,3
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Gemeenschapsruimte Roerdomp, Roerdomp 3A",0405::SB82,,1494,749,1,0,46,161,116,117,153,67,12,46,13,1,0,11,3,0,2,0,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Parcival, Nachtegaal 146",0405::SB83,,1511,945,1,3,56,230,175,146,150,81,21,44,22,1,1,4,7,0,0,4,3,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Duiventil, Ceder 2",0405::SB84,,1470,1012,1,0,100,206,156,204,171,66,17,68,14,2,0,4,2,0,0,1,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Klipper loc. Dubloen, Dubloen 98",0405::SB85,,1367,968,2,2,77,186,135,286,126,51,13,72,11,0,0,4,3,0,0,1,3,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Tandem, Boedijnhof 1",0405::SB86,,1388,991,2,1,71,192,87,289,162,67,10,91,18,0,0,2,1,0,0,0,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Klipper loc. Hanebalk 1,0405::SB87,,1531,1225,1,2,63,267,128,332,191,88,17,94,27,1,0,10,1,1,0,1,2,2
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dynamis, Stan Kentonhof 86",0405::SB88,,1429,1269,1,3,107,261,106,365,183,81,29,106,9,2,0,12,5,0,1,1,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Het Spectrum, Volkerakweg 1",0405::SB89,,1931,1189,1,1,87,247,111,407,143,60,15,94,14,0,0,7,2,0,0,2,0,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Het Spectrum, Volkerakweg 1",0405::SB90,,1597,1365,3,0,99,241,92,555,170,68,20,86,14,3,0,11,5,0,0,1,0,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Gemeenschapsruimte, Vriendschaplaan 69",0405::SB91,,1185,877,0,2,96,170,72,243,131,51,7,83,10,2,0,4,2,0,0,5,1,0
