contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Leeuwarden,Ooststellingwerf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Pro Rege"" Donkerbroek",0085::SB11,,1463,1103,2,3,255,241,121,180,126,70,49,35,8,6,0,8,2,0,0,1,1
Leeuwarden,Ooststellingwerf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Het Anker"" Oosterwolde",0085::SB12,,1126,930,5,0,124,277,107,169,131,37,22,43,8,2,0,7,1,0,0,2,0
Leeuwarden,Ooststellingwerf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Haule,0085::SB13,,458,372,0,0,49,89,26,91,58,23,22,6,3,0,0,1,2,0,0,2,0
Leeuwarden,Ooststellingwerf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Waskemeer,0085::SB14,,646,524,1,2,168,76,52,62,56,34,46,12,5,6,0,0,2,0,2,3,0
Leeuwarden,Ooststellingwerf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Sinnehiem"" Haulerwijk",0085::SB15,,1159,812,2,2,168,222,89,55,114,48,74,16,6,7,0,6,4,1,1,1,0
Leeuwarden,Ooststellingwerf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""De Enter"" Haulerwijk",0085::SB16,,1347,1137,0,2,257,190,120,144,149,51,141,44,10,14,2,6,8,1,0,0,0
Leeuwarden,Ooststellingwerf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Ravenswoud,0085::SB17,,317,262,0,0,24,83,16,40,46,30,5,12,4,0,0,1,1,0,0,0,0
Leeuwarden,Ooststellingwerf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""De Miente"" Oosterwolde",0085::SB18,,2091,1362,4,2,153,433,206,152,221,72,38,47,24,6,0,7,2,0,0,1,0
Leeuwarden,Ooststellingwerf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Oosterwolde,0085::SB19,,1006,764,0,2,96,210,90,126,105,60,16,34,10,4,0,4,7,0,0,2,0
Leeuwarden,Ooststellingwerf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Stellinghaven"" Oosterwolde",0085::SB20,,979,705,1,0,92,225,91,92,104,41,23,15,11,1,0,6,2,0,1,1,0
Leeuwarden,Ooststellingwerf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Harambe"" Appelscha",0085::SB21,,1413,910,0,0,139,224,125,119,131,64,26,46,22,1,0,6,5,0,2,0,0
