contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Den Ooiman,0222::SB13,,1272,958,4,4,123,185,75,286,101,57,28,79,5,14,0,4,1,0,0,0,0,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Het Anker,0222::SB14,,1254,1022,1,1,107,281,135,167,125,60,29,60,19,27,1,6,5,0,0,0,0,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bassischool Het Palet,0222::SB15,,1541,776,3,1,46,235,133,51,205,43,13,23,15,7,0,2,2,0,0,1,0,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Wijngaard,0222::SB16,,1655,1264,0,2,132,288,131,215,128,94,36,70,23,137,0,3,6,0,0,0,1,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sint Martinusschool,0222::SB17,,1184,877,1,0,201,141,124,148,138,51,3,54,5,0,0,7,4,0,0,0,1,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal De Pol,0222::SB18,,1039,766,0,0,156,175,126,100,105,58,2,28,10,1,0,2,1,0,1,1,0,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dansschool Berentsen,0222::SB19,,1096,723,0,1,131,141,98,120,133,39,6,35,8,0,0,7,4,0,0,1,0,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum St. Jozef Gaanderen,0222::SB20,,1010,891,0,2,215,162,120,164,103,50,11,50,12,0,0,2,1,0,0,0,1,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openb.  basissch. De Huet,0222::SB21,,1153,964,0,1,93,233,129,168,145,76,27,72,10,2,0,5,3,0,0,0,1,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Multifunc. Centrum De Hoeksteen,0222::SB22,,1147,882,0,0,86,218,139,150,104,71,26,63,8,3,0,2,8,0,0,0,4,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Plattenburg  (A),0222::SB23,,1731,1290,3,3,145,342,173,231,200,83,13,75,10,5,1,6,5,0,0,0,1,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal de Bongerd,0222::SB24,,1539,1506,1,1,151,427,220,228,205,92,20,117,17,7,2,12,7,0,0,1,0,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Plattenburg  (B),0222::SB25,,1655,1055,0,3,117,244,148,210,151,67,25,75,8,1,0,4,3,0,0,1,0,1
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Zuwe,0222::SB26,,1356,912,0,1,145,179,87,223,111,58,13,75,9,4,0,1,6,0,0,0,1,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Croonemate,0222::SB27,,1687,1084,0,0,132,325,123,150,194,64,9,57,13,8,1,3,4,1,0,0,0,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basissschool Dichterbij,0222::SB28,,1460,1288,1,1,141,305,150,324,136,73,21,118,7,0,0,5,5,0,0,0,3,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Appartementencomplex Waterrijk,0222::SB29,,1815,1341,1,3,183,323,132,323,138,81,31,97,19,1,0,5,6,1,0,1,0,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Oldershove,0222::SB30,,1647,1299,1,0,339,217,163,192,221,72,10,61,9,1,0,9,3,0,0,1,1,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigingsgebouw Ons Huis,0222::SB31,,1058,842,0,1,189,181,116,132,147,31,3,29,8,2,0,3,0,0,0,0,1,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpsaccommodatie De Horst,0222::SB32,,1136,681,1,2,242,78,71,128,103,23,2,22,7,0,0,5,0,0,0,0,0,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Partycentrum Olde Beth,0222::SB33,,339,270,0,0,87,38,24,38,53,9,1,13,5,0,0,1,1,0,0,0,0,0
Arnhem,Doetinchem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau App. complex Henricushove,0222::SB34,,1101,863,0,2,213,127,137,135,141,46,2,48,4,2,0,3,0,0,1,1,3,0
