contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Thialf,0074::SB12,,1316,901,0,1,104,214,90,270,68,50,20,58,12,5,0,1,4,0,1,1,3
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Heremastate,0074::SB13,,1331,920,0,0,153,234,119,136,128,49,37,38,12,3,0,5,4,0,1,1,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Serviceflat Oranjewoud,0074::SB14,,1248,960,0,2,154,309,82,166,77,58,48,50,10,0,0,0,6,0,0,0,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Kempenaer,0074::SB15,,1146,789,0,1,86,259,123,102,94,44,18,47,7,1,1,0,5,0,0,2,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Marijke Hiem,0074::SB16,,1422,1049,0,1,116,391,125,125,112,57,32,59,15,6,0,4,0,2,0,5,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Nije Huys,0074::SB17,,1189,648,0,0,82,228,72,88,85,27,21,28,15,0,0,1,1,0,0,0,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Heerenveense school,0074::SB18,,1177,845,1,2,86,322,96,113,99,40,17,54,12,0,0,1,1,0,3,1,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine VV Heerenveen,0074::SB19,,1500,1218,0,2,156,255,69,383,101,90,53,95,8,3,0,0,3,0,1,1,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau MFC ""de Spil""",0074::SB20,,1202,1023,0,2,116,264,78,268,74,75,34,102,4,1,0,3,3,0,0,1,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""it Trefpunt""",0074::SB21,,1003,827,0,1,139,187,71,194,69,49,30,69,5,1,0,3,8,0,2,0,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis ""de Kiekenhof""",0074::SB22,,2091,1505,0,0,235,454,131,240,184,100,53,74,15,8,1,5,3,1,1,0,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau het Streekcentrum,0074::SB24,,835,609,0,1,74,189,95,91,68,36,10,34,7,0,0,2,2,0,0,1,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis ""it Pipegaeltsje""",0074::SB25,,640,444,2,0,61,120,48,96,56,29,8,17,8,0,0,1,0,0,0,0,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Ontmoetingscentrum ""Yn 'e Beage""",0074::SB26,,1790,1097,0,0,41,412,200,128,180,74,15,28,11,1,0,2,5,0,0,0,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Multifunctioneel centrum ""de Barte""",0074::SB28,,1372,1099,0,0,129,320,111,203,145,68,39,68,7,3,0,3,3,0,0,0,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hartmanshûs,0074::SB29,,1331,1019,1,1,114,261,118,214,107,77,34,71,8,5,0,2,5,0,0,3,0
Leeuwarden,Heerenveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Mobiel stembureau,0074::SB30,,0,248,0,0,17,83,36,37,14,23,10,22,4,1,0,0,0,0,0,1,0
