contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau mfs It Heechein, Terkaple",0051::SB11,,273,216,1,0,43,45,29,51,15,9,4,13,2,0,0,2,2,0,0,1,0
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Trefpunt, Haskerhorne",0051::SB12,,504,395,1,0,69,84,58,84,41,18,16,21,1,0,0,2,0,0,0,1,0
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau bijgebouw kerk, Oudehaske",0051::SB13,,1448,1181,1,1,192,303,141,212,120,57,60,70,17,2,0,4,1,0,0,2,0
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Sethage, Vegelinsoord",0051::SB14,,290,226,0,0,52,43,16,58,23,13,4,14,2,0,0,0,0,0,0,0,1
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Stjelp, Idskenhuizen",0051::SB15,,399,328,0,1,111,40,26,79,32,7,21,2,1,7,0,0,1,0,0,1,0
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Hoekstien, Langweer",0051::SB16,,868,741,0,0,126,143,65,217,80,37,16,50,1,0,0,4,1,0,0,1,0
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Doniahiem, Sint Nicolaasga",0051::SB17,,1476,1131,2,1,340,167,100,260,115,49,32,43,8,5,0,6,4,0,2,0,0
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Doniahal, Sint Nicolaasga",0051::SB18,,1112,836,0,0,200,181,119,145,92,29,18,31,6,1,0,4,9,0,0,1,0
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau 't Spantsje, Tjerkgaast",0051::SB19,,259,222,0,0,95,18,20,49,16,6,9,3,3,1,0,2,0,0,0,0,0
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau het dorpshuis, Broek",0051::SB20,,178,146,0,0,54,16,5,36,4,21,3,7,0,0,0,0,0,0,0,0,0
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Hichte, Ouwsterhaule",0051::SB21,,462,366,0,0,78,77,43,54,50,20,11,13,5,3,0,9,2,0,0,1,0
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Brêge, Scharsterbrug",0051::SB22,,638,505,1,1,93,86,58,109,90,18,14,18,10,0,0,3,5,0,1,0,0
Leeuwarden,Skarsterlân,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau 't Slúske, Goingarijp",0051::SB23,,215,198,0,0,25,42,13,59,18,18,7,13,3,0,0,0,0,0,0,0,0
