contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rode Kruisgebouw,0202::SB15,,1245,1257,0,2,109,315,132,262,95,160,18,133,21,1,1,1,3,1,0,3,1,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau ROC Rijn IJssel (Vakschool Wagening,0202::SB16,,1362,1095,0,0,93,245,111,229,54,166,22,139,30,1,0,1,2,1,0,1,0,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jan Ligthartschool,0202::SB17,,1764,1387,3,1,66,307,173,194,89,276,14,212,43,0,0,0,1,2,0,1,9,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Atlas,0202::SB18,,1346,885,0,0,14,224,124,137,37,177,6,125,27,1,0,2,3,0,1,3,4,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum de Hommel,0202::SB19,,1366,1001,0,0,27,238,115,175,50,200,14,143,28,0,0,2,2,0,2,3,1,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkwinkel Klarendal,0202::SB21,,1466,1132,0,0,25,325,176,103,141,175,13,130,24,3,0,3,4,1,0,3,5,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Klarendal,0202::SB22,,1639,687,3,5,13,184,82,58,117,118,15,67,19,0,0,4,5,0,0,0,5,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jongerencentrum De Mix,0202::SB24,,1714,917,1,5,34,206,130,102,152,151,19,79,32,0,0,3,4,0,0,4,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rijn IJssel College,0202::SB25,,1227,1093,1,2,66,252,103,221,82,173,21,147,14,2,0,2,5,1,1,1,2,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jozef Sartoschool,0202::SB26,,1271,978,0,2,57,220,95,198,127,136,6,109,22,2,0,2,3,0,1,0,0,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Drie Gasthuizen,0202::SB27,,1699,1418,1,1,149,340,69,354,72,164,34,211,16,3,0,0,5,0,0,1,0,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Opstandingskerk,0202::SB29,,1223,1078,2,3,74,246,161,163,142,143,22,111,7,3,1,2,2,0,0,0,0,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Vlindertuin,0202::SB30,,1744,1012,1,2,57,253,157,75,262,98,17,60,15,4,0,5,5,1,1,2,0,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum De Grenspost,0202::SB31,,983,622,0,0,38,121,96,54,205,43,8,32,14,2,0,4,4,0,0,0,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Voormalige Dr. P.C.M. Bosschool,0202::SB32,,1454,760,2,3,30,202,129,47,194,84,10,30,14,1,0,4,10,1,0,1,3,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum De Paasberg,0202::SB34,,1621,1375,1,1,122,312,104,279,118,216,26,170,17,3,0,4,2,0,0,1,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Vreedenhoff,0202::SB35,,1084,802,2,2,222,177,45,140,59,56,32,48,14,2,0,1,2,1,0,0,2,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau SWOA De Weldam,0202::SB36,,1369,1098,3,4,194,200,113,232,177,61,32,62,14,1,0,8,3,0,0,0,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dr. W. Dreesschool,0202::SB37,,1549,1092,0,4,93,319,143,131,214,72,18,78,14,1,0,6,1,0,0,0,1,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine AV & AC Eendracht,0202::SB38,,1520,1006,1,1,108,304,137,137,189,47,20,46,12,0,0,4,1,0,0,0,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dr. P.C.M. Bosschool,0202::SB42,,1903,935,2,6,55,365,135,34,217,43,13,53,9,0,1,3,1,0,2,1,2,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau MFC Presikhaven,0202::SB43,,1965,860,1,2,82,220,131,114,147,55,28,69,8,0,0,2,1,0,0,2,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau MFC Presikhaven,0202::SB45,,1287,1057,1,1,78,284,173,136,156,89,22,90,17,1,0,3,2,0,0,2,4,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Waalstaete,0202::SB47,,1196,830,3,6,84,260,119,77,155,46,15,49,16,1,0,1,1,2,0,0,3,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Symfonie,0202::SB49,,1591,938,4,5,43,274,135,102,128,118,15,107,10,0,0,2,2,0,1,1,0,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hugo de Grootschool,0202::SB50,,1171,776,2,0,39,211,105,81,111,118,15,66,18,3,1,5,1,0,0,1,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Sterrenkring,0202::SB51,,1791,1083,2,0,30,258,123,179,70,221,11,160,19,0,1,2,6,0,1,2,0,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evangelisch Lutherse Gemeente,0202::SB52,,1201,746,2,0,40,178,107,109,82,110,13,84,17,1,0,0,1,0,1,0,3,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum De Lommerd,0202::SB53,,1830,1643,2,6,55,393,218,218,98,376,18,196,45,2,0,7,9,0,0,3,5,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Club- buurthuis De Paperclip,0202::SB55,,1784,743,1,0,30,160,109,94,90,128,14,83,23,0,1,3,5,0,0,1,2,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau MFC De Spil,0202::SB58,,1274,792,0,0,44,250,137,65,117,77,25,44,20,1,0,1,5,1,2,0,3,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine voetbalvereniging MASV,0202::SB59,,1787,968,0,1,35,311,129,153,142,72,23,79,15,0,1,4,2,0,0,1,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Clubgebouw Drumband DWS,0202::SB60,,1632,698,1,3,45,161,115,86,169,58,9,31,15,2,0,3,2,0,0,0,2,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Malburcht,0202::SB62,,2373,1651,0,5,85,443,216,255,339,110,40,115,24,1,0,17,2,0,2,1,0,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Boerderij 't Duifje,0202::SB63,,1250,744,0,2,50,199,108,85,202,43,7,24,17,0,0,3,4,1,0,1,0,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool het Mozaïek,0202::SB64,,1073,587,0,3,18,296,87,28,77,36,17,17,5,0,1,1,3,0,0,0,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool het Mozaïek,0202::SB65,,1588,835,0,3,36,319,102,51,240,40,9,23,7,0,0,5,2,0,0,0,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Akkerwinde,0202::SB67,,1745,1036,1,4,98,319,125,69,267,69,18,45,15,2,0,4,1,0,1,1,1,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Pyramide,0202::SB70,,1075,979,0,3,104,226,79,216,107,91,37,89,19,4,0,3,3,0,0,1,0,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dr. Aletta Jacobsschool,0202::SB71,,1034,651,0,1,25,198,116,57,85,70,25,50,17,1,0,1,2,0,0,2,2,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau SWOA de Petersborg,0202::SB72,,1752,1360,4,4,144,371,164,208,206,88,57,87,21,2,0,6,3,0,0,1,1,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jongerencentrum de Madser,0202::SB74,,1297,856,1,3,71,245,135,90,176,58,12,47,13,6,0,1,1,0,0,1,0,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jongerencentrum de Madser,0202::SB75,,1283,716,4,1,51,218,106,70,132,52,16,45,14,1,0,6,1,0,0,3,0,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis Ons Gebouw, Elden",0202::SB76,,1714,1280,1,0,227,238,136,259,201,69,18,105,19,0,0,5,3,0,0,0,0,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Blinkertschool,0202::SB77,,1652,1357,1,2,86,314,227,215,193,156,31,101,25,3,0,2,1,0,0,1,2,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting Wijkcentrum Elderveld,0202::SB78,,1342,843,0,0,93,216,110,114,134,60,29,58,14,0,0,5,5,0,0,4,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau SWOA De Gaanderij,0202::SB79,,1429,1025,1,5,65,260,190,101,210,73,26,40,29,9,0,11,5,0,0,2,2,2
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wooncentrum Jan Hovingflat,0202::SB80,,1486,1060,4,1,94,278,173,149,199,61,37,43,17,5,0,2,1,0,0,0,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau K.K.C. de Kandelaar,0202::SB81,,1468,1050,2,13,99,277,96,150,206,72,43,69,16,6,0,7,2,1,1,1,2,2
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jeroen Boschschool,0202::SB83,,1686,1394,0,0,94,305,254,230,258,81,31,109,20,2,0,4,3,1,0,1,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Christelijke Basisschool Toermalijn,0202::SB84,,1530,640,0,0,46,132,99,91,122,49,21,53,13,0,1,11,1,0,0,0,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sport&ontmoetingscentr de Laar-West,0202::SB85,,1419,1039,0,3,63,253,150,213,187,43,26,66,20,2,0,7,6,0,0,0,3,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Laarhorst,0202::SB87,,1742,1094,1,3,91,260,166,188,181,82,15,74,22,4,1,1,6,0,0,1,2,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Boerderij de Kroon,0202::SB88,,1579,1186,0,5,62,254,205,190,230,83,43,87,14,4,0,9,2,0,1,1,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Christelijke Basisschool Toermalijn,0202::SB89,,1543,1080,1,2,73,246,164,160,214,93,23,81,17,0,0,4,4,0,0,0,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapsruimte Rijkershof,0202::SB90,,1976,1112,0,2,73,264,160,206,216,71,17,68,23,0,0,8,3,0,0,1,2,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sportcentrum Rijkerswoerd,0202::SB91,,1603,1113,0,2,88,213,129,278,180,79,28,89,16,0,0,3,8,0,0,1,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau SWOA 't Pluspunt,0202::SB92,,2167,1524,1,1,97,375,172,324,240,131,24,121,19,1,0,13,3,0,0,0,3,1
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cultureel Centrum Rijkerswoerd,0202::SB93,,1997,1827,3,0,140,394,241,404,264,132,31,167,25,3,0,12,10,0,0,1,3,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lea Dasbergschool,0202::SB94,,1116,796,0,1,58,202,121,127,143,58,20,52,8,1,2,1,2,0,0,0,1,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brede School De Salamander,0202::SB96,,2143,1752,2,2,143,326,129,583,194,119,37,177,25,0,1,12,4,0,0,2,0,0
Arnhem,Arnhem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Infocentrum Schuytgraaf,0202::SB97,,2462,1833,1,2,98,353,145,607,186,146,55,206,21,3,0,3,6,1,0,2,1,0
