contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Gereformeerde Kerk,0037::SB11,,1496,1116,0,0,178,319,117,142,98,57,134,42,10,9,0,7,3,0,0,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Oleander,0037::SB12,,1478,1038,1,0,166,274,70,223,125,38,71,49,6,3,0,3,7,0,3,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Ons Huis,0037::SB13,,1453,836,1,3,107,214,114,100,170,45,36,24,13,2,1,6,3,0,0,1,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Westerschool,0037::SB14,,677,468,0,0,41,104,67,72,111,15,20,24,9,2,0,2,0,0,1,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""De Stobbe""",0037::SB15,,753,443,0,1,36,133,59,29,120,21,18,10,7,2,0,6,1,1,0,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Winkel Wind,0037::SB16,,1016,626,0,2,106,137,91,74,137,12,31,10,4,4,0,15,4,0,0,0,1
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Musselhorst""",0037::SB17,,1436,852,0,0,118,236,120,90,195,20,37,17,11,5,0,2,0,0,1,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Konditorei""",0037::SB18,,1547,1030,0,7,221,275,116,86,204,28,59,15,6,7,0,7,0,1,0,3,2
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""A-Horst""",0037::SB19,,1122,748,0,5,174,167,82,131,106,16,41,14,8,4,0,3,2,0,0,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Peuterspeelzaal 't Beudeltje,0037::SB20,,1162,870,0,2,179,86,46,65,92,25,331,7,6,22,1,8,2,0,0,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau d'Ekkelkaamp,0037::SB21,,774,618,0,0,187,83,46,75,76,23,86,19,6,15,0,1,1,0,0,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brinkhof,0037::SB22,,1545,1173,1,2,464,127,70,61,90,27,295,9,7,11,0,9,0,0,1,2,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""De Drijscheer""",0037::SB23,,951,694,0,1,104,212,60,82,115,25,56,15,15,2,0,7,1,0,0,0,0
