contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Irisschool,0715::SB17,,1156,836,0,2,193,91,79,94,114,28,89,28,16,90,0,10,1,0,1,2
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Welzijnscentrum  "" 't Meulengat""",0715::SB18,,1798,1127,0,5,164,202,159,133,328,51,19,21,11,19,0,16,0,1,3,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Voormalig gemeentehuis Sas van Gent,0715::SB19,,1044,711,1,1,114,150,79,121,151,29,4,38,12,0,0,12,0,0,1,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verzorgingshuis ""De Redoute""",0715::SB20,,1514,969,0,1,126,210,136,132,223,61,11,38,13,11,0,5,2,0,0,1
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Buurtcentrum ""De Straete""",0715::SB21,,292,226,0,1,42,33,27,35,41,8,6,12,3,11,0,7,1,0,0,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Woonzorgcentrum "" 't Verlaet""",0715::SB22,,1416,911,0,1,120,202,103,141,215,52,9,37,15,0,0,13,1,0,0,3
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Gemeenschapscentrum ""De Kaaie""",0715::SB23,,1552,1141,1,0,199,187,67,295,231,42,15,63,9,12,0,19,0,0,0,2
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Voormalig stadhuis Axel,0715::SB24,,1437,1157,3,3,162,212,99,211,236,54,97,38,9,21,0,10,3,1,0,4
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""De Vurssche""",0715::SB25,,1440,1003,1,1,165,171,105,135,170,32,141,32,12,18,0,18,3,0,0,1
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Trefpunt,0715::SB26,,1484,1040,0,1,152,159,108,170,221,35,124,24,5,24,0,15,1,1,1,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Boemerang,0715::SB27,,1685,1101,0,1,199,199,82,159,232,35,116,34,11,14,0,15,4,0,1,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""De Lange Akkers""",0715::SB28,,1550,1087,1,4,193,206,121,204,234,50,10,36,15,3,1,11,2,0,0,1
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis 't Kaaike,0715::SB29,,980,664,1,1,143,117,72,112,131,45,4,24,8,1,0,5,0,0,2,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis Overslag,0715::SB30,,152,128,0,0,27,28,9,26,16,7,0,10,2,2,0,0,1,0,0,0
