contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.11:Wooncentrum De Ulenpas,0275::SB11,,1012,674,2,0,51,247,96,53,146,39,7,22,5,0,0,4,1,2,0,0,1,0
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.14:Soc.Cult.Centr. De Poort,0275::SB14,,1930,1165,3,12,71,376,172,75,246,103,20,61,30,3,0,5,1,0,0,1,1,0
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.15:Attent wwz locatie Rhederhof,0275::SB15,,1921,1539,0,3,248,445,191,232,156,98,42,93,10,5,0,3,6,1,2,3,3,1
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.16:CKC Rheko,0275::SB16,,1487,881,0,3,72,256,146,92,192,50,13,39,12,0,0,2,4,1,0,0,1,1
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.17:Ons Huis,0275::SB17,,1204,992,2,1,130,228,108,186,148,74,18,74,11,3,0,7,4,0,0,1,0,0
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb18:Sport/gezondh.centr De Cirkel,0275::SB18,,1116,889,0,0,95,182,100,213,107,71,22,70,14,4,0,7,1,0,1,1,1,0
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.19:Dorpshuis Ellecom,0275::SB19,,881,731,1,0,110,152,44,193,50,72,10,81,13,0,0,0,6,0,0,0,0,0
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.20:Attent wwz loc. Oude Plataan,0275::SB20,,1724,1359,2,0,149,296,140,334,110,132,39,105,28,5,0,1,15,1,1,0,0,3
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.21:Zalencentrum Theothorne,0275::SB21,,1395,1053,2,1,100,314,157,89,221,69,23,60,13,0,0,0,4,0,1,2,0,0
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.22:Schweer bey der Beckehof,0275::SB22,,1183,819,0,3,99,188,110,129,91,86,37,63,10,0,0,3,2,0,0,0,1,0
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.23:Verpleeghuis Gelders Hof,0275::SB23,,974,662,1,2,72,156,89,92,103,59,30,33,11,1,0,5,5,1,0,2,0,3
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.24:Obs. Annie M.G. Schmidt,0275::SB24,,1330,1008,1,0,112,313,147,117,137,75,21,57,14,1,0,6,3,1,0,2,2,0
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.25:Attent wwz locatie Beverode,0275::SB25,,1217,1069,0,1,160,260,98,226,115,61,39,82,10,4,0,7,2,0,1,0,0,4
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.26.Obs. De Vogelaar,0275::SB26,,1669,1153,0,3,94,242,235,162,253,54,25,52,16,6,0,7,3,0,0,1,2,1
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.27:Wijkcentrum De Drieschaar,0275::SB27,,1893,1451,0,1,156,358,203,263,192,112,39,93,17,5,0,5,5,0,0,3,0,0
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.28:Dorpshuis Spankeren,0275::SB28,,780,591,0,0,70,154,62,117,100,29,10,32,9,5,0,2,0,0,0,0,1,0
Arnhem,Rheden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau stb.29: 't Sprengenhus Laag Soeren,0275::SB29,,679,559,1,0,69,90,49,157,60,54,5,55,10,1,0,4,5,0,0,0,0,0
