contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School St Aloysius,0363::SB17,,1275,1036,1,1,21,337,73,175,113,138,4,137,29,0,0,1,6,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Bernardus,0363::SB19,,1409,1176,1,3,40,382,84,220,71,168,3,159,39,0,0,4,2,0,3,0,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Altra College (Gymnastieklokaal),0363::SB21,,1216,697,1,2,20,191,31,199,35,86,7,116,9,0,0,0,2,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Claverhuis,0363::SB24,,1386,1695,1,0,39,430,60,496,96,215,2,295,47,3,0,0,4,3,3,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerk De Duif,0363::SB26,,1277,1325,0,0,26,340,46,349,50,189,4,288,22,1,0,0,5,2,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerk De Duif,0363::SB27,,1249,1253,2,3,21,366,37,362,33,172,7,222,23,0,0,1,5,0,0,4,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Posthoornkerk,0363::SB29,,1069,1037,0,2,21,352,55,177,53,189,2,158,21,2,0,2,1,2,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Posthoornkerk,0363::SB30,,1164,1166,0,3,17,357,73,206,64,209,7,181,37,2,1,2,6,1,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School De Eilanden,0363::SB32,,1202,865,0,1,6,306,71,116,30,174,3,137,14,0,0,1,4,0,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School De Eilanden,0363::SB33,,1059,855,1,0,17,312,61,94,50,175,3,116,15,1,1,4,2,1,0,2,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Sint Jacob,0363::SB34,,1459,1149,1,7,60,385,89,158,61,203,5,160,22,0,0,3,1,0,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau ASVO school,0363::SB36,,1517,1395,1,1,20,461,47,362,45,199,6,234,20,0,0,0,0,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dr. Sarphatihuis,0363::SB38,,1406,1862,5,6,38,618,112,277,71,352,6,345,34,0,0,0,1,2,1,5,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School Oostelijke Eilanden,0363::SB40,,1076,763,0,5,13,297,89,62,33,145,1,96,17,0,0,1,2,1,0,6,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School Oostelijke Eilanden,0363::SB41,,974,749,0,4,10,305,84,62,49,134,8,77,14,0,0,3,1,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau NH Caransa Hotel,0363::SB42,,1253,923,0,0,30,199,24,334,54,100,0,168,11,0,0,1,1,0,1,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Parelschool,0363::SB43,,1020,531,0,1,7,193,63,48,50,97,2,56,8,0,0,0,2,0,0,3,2
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Parelschool,0363::SB44,,1246,561,1,0,12,226,73,34,45,101,1,49,15,1,0,3,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Schoolgebouw De Pool,0363::SB45,,1464,1085,2,2,15,440,94,99,65,206,13,121,24,1,0,0,2,1,0,3,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Schoolgebouw De Pool,0363::SB46,,1291,1089,0,3,13,424,107,111,78,222,9,91,27,0,0,1,3,0,3,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Altra College (Gymnastieklokaal),0363::SB47,,1318,715,0,1,26,178,33,212,30,83,4,133,10,1,0,0,2,0,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Diaconie Protestantse Gemeente,0363::SB48,,1178,783,1,0,15,277,44,113,26,143,18,131,14,0,0,0,0,2,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Wittenberg,0363::SB49,,1191,756,0,0,16,280,39,111,39,132,5,112,17,1,0,1,1,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon- en Zorgcentrum De Rietvinck,0363::SB50,,1212,895,2,5,16,304,99,75,116,147,3,106,23,0,0,0,2,0,0,4,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau COC Amsterdam,0363::SB51,,1438,820,2,3,16,239,50,183,33,142,3,128,17,0,0,1,5,0,0,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dienstencentrum Laurierhof,0363::SB52,,1376,1083,0,0,20,350,88,177,69,195,3,140,33,2,0,0,5,1,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vlaams Cultuurhuis De Brakke Grond,0363::SB55,,1419,890,1,2,28,264,42,207,30,146,1,163,6,2,0,0,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sportcentrum Het Marnix,0363::SB56,,1360,1031,1,3,13,363,84,144,92,167,3,140,19,0,0,1,4,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Centraal Station,0363::SB58,,217,2297,5,5,55,664,156,332,90,485,22,425,56,1,0,4,5,2,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau V&D,0363::SB59,,0,470,0,1,6,140,29,96,22,78,3,85,8,0,0,2,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Melkweg,0363::SB60,,0,543,0,0,3,165,31,68,12,135,2,115,9,0,1,0,1,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Noorderkerk,0363::SB62,,1533,1252,1,4,17,351,69,332,53,178,11,211,19,0,0,2,6,2,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau NH Grand Hotel Krasnapolsky,0363::SB63,,1463,1336,3,5,28,326,82,313,64,191,3,294,25,1,0,0,5,0,1,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Carnac,0363::SB64,,1200,948,1,0,19,306,48,217,45,127,2,156,21,0,1,1,5,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Perron,0363::SB67,,1315,837,4,1,18,290,64,129,46,144,4,114,20,1,1,0,4,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Korfbalvereniging Swift,0363::SB68,,1463,795,1,2,14,275,51,121,33,134,5,140,16,0,0,4,0,0,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau COC Amsterdam,0363::SB70,,1099,744,0,0,16,210,44,161,35,141,3,116,12,2,0,0,1,0,0,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cordares Diensten B.V.,0363::SB71,,288,226,0,0,5,78,16,35,21,30,2,28,8,1,0,0,1,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Station Sloterdijk,0363::SB72,,0,1101,1,5,22,347,86,165,65,164,12,217,12,2,0,2,2,0,2,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Kleine Reus,0363::SB73,,1243,966,1,3,18,266,50,254,24,151,2,181,15,1,0,0,0,2,2,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Flesseman Centrum van Ouderen,0363::SB74,,1199,1205,2,8,18,447,88,151,67,221,6,164,28,0,1,1,2,3,4,4,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kamer van Koophandel Amsterdam,0363::SB76,,1294,827,0,2,20,254,39,219,31,113,7,128,10,0,0,1,3,1,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting IPI,0363::SB78,,1079,665,0,0,15,194,37,121,28,134,2,122,10,0,0,1,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Noorderspeeltuin,0363::SB80,,1309,889,1,2,6,282,72,126,105,158,2,108,26,0,0,2,2,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Insulinde,0363::SB81,,1168,743,3,5,14,342,47,56,39,131,10,88,8,1,0,1,3,2,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Flevohuis (vergaderzaal 1),0363::SB82,,1041,593,0,7,28,254,54,41,74,74,2,43,15,0,0,1,3,1,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Flevohuis (vergaderzaal 2),0363::SB83,,837,506,0,0,9,200,49,42,66,66,2,59,9,0,1,0,1,0,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Flevoparkschool (speellokaal 1),0363::SB84,,1152,514,1,3,21,262,45,30,34,73,0,42,5,0,0,1,0,0,1,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Flevoparkschool (speellokaal 2),0363::SB85,,1136,858,2,12,16,401,70,70,56,119,7,91,20,2,0,3,0,1,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Evenaar,0363::SB87,,1217,715,2,6,12,400,68,32,63,82,5,40,3,0,1,2,4,0,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jongeren Werkplaats Oost,0363::SB89,,1381,583,2,3,13,263,57,44,36,96,6,55,9,0,0,1,1,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigingsgebouw Batavia,0363::SB90,,1716,990,1,12,16,498,93,51,83,136,9,85,9,0,0,0,2,3,1,4,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Kleine Kapitein,0363::SB93,,1447,1025,1,3,16,321,31,228,32,201,1,180,9,0,0,0,4,0,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School De Rietlanden,0363::SB94,,1279,996,2,8,12,406,85,164,38,156,6,108,16,0,0,0,4,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chinees Restaurant Chengdu,0363::SB95,,1396,1283,2,3,31,437,78,237,56,226,2,193,15,0,0,4,2,1,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 8e Montessorischool,0363::SB96,,1426,1337,0,2,23,481,68,202,27,275,7,231,17,0,0,0,3,0,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Achthoek,0363::SB97,,1228,1214,0,4,15,434,59,186,31,246,10,212,11,0,0,0,8,0,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Voormalig Stadsdeelkantoor Zeeburg,0363::SB100,,1126,705,1,3,14,249,44,106,45,130,3,90,14,0,1,1,2,2,0,4,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Int. Inst. Sociale Geschiedenis,0363::SB102,,1532,1118,2,3,20,427,82,150,59,191,12,133,32,0,0,5,4,0,0,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stayokay Amsterdam Zeeburg,0363::SB104,,775,693,2,2,13,274,48,72,24,163,4,80,9,0,0,2,1,2,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau J.P. Coenschool,0363::SB105,,1196,787,1,4,9,278,54,97,27,152,8,142,13,0,0,0,3,1,0,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau J.P. Coenschool,0363::SB107,,1486,946,2,1,21,327,61,125,45,177,9,159,18,0,0,1,3,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum De Meevaart,0363::SB108,,1302,618,1,6,7,278,36,58,31,101,0,88,13,2,1,0,1,0,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis Het Karrewiel,0363::SB109,,987,680,1,7,17,362,67,43,56,77,4,40,10,0,0,2,1,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Olympus,0363::SB110,,1286,860,0,2,29,309,41,192,67,90,9,108,9,0,0,1,4,0,0,0,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkpartners,0363::SB111,,1642,1063,2,6,21,407,41,272,70,100,14,121,9,1,0,2,3,0,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Montessorischool Steigereiland (1),0363::SB112,,643,646,1,1,4,238,40,156,18,84,3,94,5,0,0,1,1,2,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Civic Zeeburg,0363::SB114,,1536,1052,1,0,17,396,67,153,50,201,2,134,27,0,1,1,3,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Life & Kicking sportschool (zaal 1),0363::SB115,,1218,666,0,3,15,236,45,150,52,63,13,75,15,0,0,0,2,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Life & Kicking sportschool (zaal 2),0363::SB116,,949,679,0,0,15,227,53,151,58,72,9,80,10,2,0,0,0,1,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Het Podium,0363::SB117,,1350,1051,1,0,19,271,40,378,27,117,8,178,12,0,0,0,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Katholieke Basisschool Willibrord,0363::SB118,,1520,1259,0,2,27,413,48,352,45,147,2,207,14,0,0,1,0,1,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Panama,0363::SB119,,1492,1098,0,1,15,304,45,300,42,161,2,209,18,0,0,0,0,0,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Dapper,0363::SB122,,1299,1136,1,18,16,502,105,95,72,170,3,149,19,0,0,0,2,0,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Dapper,0363::SB123,,1319,1051,1,2,10,522,96,70,66,151,5,105,22,0,0,2,1,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau ROC t.o. Muiderpoortstation,0363::SB124,,1411,750,1,2,15,283,62,66,37,159,7,97,18,0,0,3,0,0,0,2,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Aldoende,0363::SB125,,1279,914,0,2,11,306,68,149,35,178,4,131,21,0,1,2,4,1,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Aldoende,0363::SB126,,1692,893,3,4,12,345,71,130,28,153,4,122,22,1,1,0,3,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School Louise de Coligny,0363::SB127,,1483,892,0,7,28,378,63,89,56,171,0,83,15,2,0,2,1,2,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ouderencentrum De Gooyer,0363::SB128,,1463,874,6,5,19,347,105,76,94,130,5,65,25,0,0,3,2,0,2,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kastanjehof Centrum voor Ouderen,0363::SB129,,1514,1488,1,7,25,604,114,152,74,275,8,182,36,0,0,3,10,2,0,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School Louise de Coligny,0363::SB132,,1514,914,0,5,17,354,73,87,49,186,9,114,16,0,0,4,2,0,0,1,2
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Multicultureel Centrum,0363::SB133,,1502,812,0,7,17,384,61,61,45,142,9,76,9,0,2,3,3,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Multicultureel Centrum,0363::SB134,,1458,833,4,6,18,400,60,65,51,124,4,91,11,0,0,1,2,1,0,2,3
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Silver Scissors,0363::SB135,,1580,1014,1,16,17,477,79,71,59,183,10,100,13,0,0,0,2,1,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadsdeelhuis,0363::SB137,,1199,824,0,7,10,291,41,113,40,177,0,125,21,0,0,2,2,0,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadsdeelhuis,0363::SB138,,1324,954,2,5,16,367,66,108,39,198,5,136,15,0,0,0,2,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadsdeelhuis,0363::SB139,,1367,925,0,2,13,350,58,129,49,171,5,123,18,0,0,1,3,0,3,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Servicepunt Het Brinkhuis,0363::SB141,,1244,718,3,4,19,230,91,66,154,67,10,52,22,1,0,4,1,0,1,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Servicepunt Het Brinkhuis,0363::SB142,,1273,775,0,2,25,246,99,60,183,76,4,47,23,0,0,7,1,1,0,1,2
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Daltonschool de Meer,0363::SB143,,1065,1281,2,3,39,423,86,176,96,228,7,193,22,3,0,2,6,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Daltonschool de Meer,0363::SB144,,1554,1278,0,0,50,445,70,175,63,245,13,190,20,0,0,1,3,1,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Huize Frankendael, ingang koetshuis",0363::SB145,,1310,1165,0,2,54,333,70,211,71,197,13,192,12,1,1,5,1,2,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Servicepunt Tesla,0363::SB148,,1214,965,0,2,66,294,80,143,75,151,16,115,18,1,0,2,3,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cygnus Gymnasium zij-ingang,0363::SB149,,1531,1098,4,3,27,412,71,138,52,208,10,156,16,0,1,0,2,1,2,1,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dependance Frankendael,0363::SB151,,1431,862,1,3,40,302,99,60,155,104,11,54,25,0,0,4,5,0,0,1,2
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting Al Maarif,0363::SB154,,1310,649,0,3,18,250,32,95,26,100,10,88,18,1,0,2,1,1,4,2,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Amsta,0363::SB155,,1179,741,2,6,40,253,65,82,108,91,11,57,28,1,0,0,3,1,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Open Hof,0363::SB156,,1244,883,2,5,55,279,70,107,124,113,13,91,21,0,0,7,2,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Willem Dreeshuis,0363::SB157,,897,634,1,1,21,226,56,72,97,62,13,52,20,0,0,4,4,1,3,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hogeschool van Amsterdam,0363::SB158,,1531,1453,3,0,43,419,101,279,46,227,7,288,29,0,0,2,5,1,1,5,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hogeschool van Amsterdam,0363::SB159,,1239,1045,2,1,27,299,55,251,40,160,7,183,14,1,0,1,1,0,4,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Projectbureau Wibaut aan de Amstel,0363::SB161,,1504,1000,1,2,15,292,59,182,33,189,15,187,20,0,0,2,2,2,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Onze Lieve Vrouwe Gasthuis,0363::SB163,,1068,1827,1,6,46,672,162,265,79,297,13,246,38,0,0,1,5,0,0,2,1
