contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkzorgcentrum Sint Jozef,0080::SB13,,1457,906,7,3,74,281,148,69,161,59,24,59,19,3,0,1,5,1,0,1,1
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Open Hof,0080::SB14,,1342,1057,7,7,86,316,178,108,155,81,44,58,15,0,0,8,3,0,3,1,1
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau M.f.c. Het Mozaiek,0080::SB15,,919,843,2,6,60,313,113,67,128,67,35,29,12,8,1,5,0,0,0,4,1
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau M.f.c. Het Mozaiek,0080::SB16,,1617,640,3,1,35,228,103,80,97,31,23,23,13,3,0,1,0,0,3,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Tjerk Hiddes,0080::SB17,,1310,985,0,2,64,310,179,95,146,80,33,50,11,4,0,3,2,0,6,1,1
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Cambuursterhoek,0080::SB18,,1122,807,1,0,80,271,117,70,127,64,28,33,6,3,0,2,0,1,3,2,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Menno van Coehoorn,0080::SB19,,1352,743,1,1,45,197,113,99,92,93,25,53,22,1,0,1,2,0,0,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Insulinde,0080::SB20,,1415,785,1,3,46,253,121,78,118,55,37,48,12,3,1,4,3,1,1,4,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Schieringen,0080::SB21,,1489,906,0,3,45,301,144,75,164,73,40,33,21,2,0,1,5,0,0,2,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau M.f.c. Camminghaburen,0080::SB22,,1359,977,3,5,88,314,144,85,167,78,26,41,19,6,0,1,4,0,0,4,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymlokaal De Wielen,0080::SB23,,1470,1161,2,1,84,349,196,139,145,92,68,56,14,1,0,11,4,0,2,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Schakel,0080::SB24,,1435,1140,0,0,100,362,140,162,161,79,50,66,12,3,0,2,1,0,0,1,1
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymlokaal Algraschool,0080::SB25,,1451,1024,1,1,129,338,116,146,116,80,44,42,5,3,0,1,4,0,0,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymlokaal De Wielen,0080::SB26,,1415,1415,1,2,166,420,130,275,138,115,54,95,10,2,0,2,6,0,2,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Menno van Coehoorn,0080::SB27,,1283,818,2,2,52,256,128,78,112,86,28,53,13,2,0,2,3,0,0,3,2
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkzorgcentrum Greunshiem,0080::SB28,,1385,664,3,3,50,215,117,37,119,46,15,40,14,2,0,3,3,0,1,2,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum 't Knooppunt,0080::SB29,,1259,736,0,1,47,226,113,81,96,69,21,61,19,0,0,2,0,0,1,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Opstandingskerk,0080::SB30,,1788,1088,1,0,93,323,153,96,162,118,42,62,21,1,1,7,2,1,2,4,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Abbingahiem,0080::SB31,,1940,1438,0,5,160,459,173,157,189,133,66,60,21,2,0,6,6,0,2,2,2
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kapel Pniël,0080::SB32,,1430,1080,0,4,89,344,151,125,108,112,32,74,33,1,0,4,1,0,0,6,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Gerard Dou,0080::SB33,,1500,1142,0,0,97,358,184,126,112,112,42,77,19,1,0,1,10,0,0,3,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cultuurcentrum Huizum,0080::SB34,,1415,977,0,3,75,299,173,85,137,87,33,57,21,0,0,5,4,0,1,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Nijlân,0080::SB35,,1608,1162,2,1,104,357,183,139,153,95,28,64,19,3,0,8,7,0,1,1,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Serviceflat Nijlânstate,0080::SB36,,1582,1127,2,0,152,346,148,142,110,98,47,57,17,2,0,2,4,0,0,2,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Serviceflat Aldlânstate,0080::SB37,,1144,947,1,3,162,262,71,188,68,78,33,76,5,1,0,1,2,0,0,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Erasmushiem,0080::SB38,,1471,1121,0,1,115,444,135,84,138,71,42,58,24,2,0,4,4,0,0,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw De Frosk,0080::SB39,,1117,1027,0,0,112,293,123,138,148,79,46,62,12,2,0,8,2,0,1,1,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw De Frosk,0080::SB40,,1562,1096,1,4,95,329,151,122,159,90,59,48,17,8,1,6,6,0,1,2,2
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lekkum Dorpshuis De Weeme,0080::SB41,,565,448,0,0,45,135,57,63,56,53,7,18,5,1,0,5,2,0,1,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Màrkant,0080::SB42,,2754,1138,0,1,102,277,95,341,104,75,32,87,14,0,0,7,0,2,1,1,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Goutum Dorpshuis Ien en Mien,0080::SB43,,2084,938,0,0,105,267,83,231,56,65,25,86,11,2,0,4,1,0,0,1,1
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wirdum Dorpshuis de Golle,0080::SB44,,939,753,0,0,140,210,76,98,78,48,51,35,13,1,0,0,2,0,1,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wytgaard Parochiezaal RK Kerk,0080::SB45,,436,367,0,0,88,105,39,61,19,28,6,12,5,1,0,2,1,0,0,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Màrkant,0080::SB46,,0,975,0,0,106,244,66,267,103,67,31,77,8,0,0,4,1,0,1,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau nabij het NS-station,0080::SB47,,0,962,3,3,59,278,152,125,74,125,37,74,19,6,0,2,4,0,3,4,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Blokhuispoort,0080::SB48,,1399,841,2,2,48,213,88,154,68,144,15,84,20,0,1,1,3,1,1,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymlokaal Cambuurplein,0080::SB49,,1395,887,0,0,57,275,133,70,206,66,16,35,17,0,0,3,6,0,0,3,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau M.f.c. Camminghaburen,0080::SB50,,1437,939,0,2,71,301,132,89,172,76,31,35,19,2,0,6,2,0,1,1,1
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pitch & Putt Golf,0080::SB51,,1240,1047,1,2,111,235,74,340,88,65,31,89,5,0,0,5,3,0,0,0,1
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Goutum Dorpshuis Ien en Mien,0080::SB52,,0,913,2,0,98,275,70,217,79,58,24,81,5,1,0,3,0,0,0,2,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Parkkerk,0080::SB53,,1429,1014,2,2,64,333,171,104,117,102,41,55,18,1,0,0,4,0,1,3,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau M.f.c. Ludingawaard,0080::SB54,,1133,657,0,0,64,286,99,22,101,33,16,16,12,0,0,3,1,0,1,1,2
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkzorgcentrum De Hofwijck,0080::SB55,,0,932,0,0,95,318,75,159,60,93,24,89,11,2,0,1,3,0,2,0,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Mobiel stembureau stembus,0080::SB56,,0,363,0,0,23,67,70,97,18,41,4,28,9,2,0,0,0,0,3,1,0
Leeuwarden,Leeuwarden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Albertine Agnesschool,0080::SB57,,1010,619,0,0,81,153,64,124,64,49,27,44,4,3,0,2,4,0,0,0,0
