contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Ebbingepoort,0014::SB14,,1460,1005,0,1,82,254,83,214,61,121,29,146,9,2,0,2,1,0,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Heerenhuis,0014::SB15,,996,723,1,0,36,154,50,184,24,91,23,135,19,0,0,1,3,0,2,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Leger des Heils,0014::SB20,,1354,1211,2,1,77,347,128,216,51,180,34,152,17,4,0,1,1,0,0,3,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurt- en speeltuinvereniging FEO,0014::SB21,,1278,578,2,0,35,171,52,104,17,87,18,77,11,0,0,3,3,0,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Oosterparkheem,0014::SB22,,1419,694,3,1,28,208,98,86,54,109,31,57,17,1,1,0,2,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Simon van Hasseltschool,0014::SB23,,1514,854,1,3,32,239,131,117,103,108,21,72,20,0,0,1,3,2,1,4,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Treslinghuis,0014::SB24,,1099,703,0,5,16,200,141,46,92,111,10,56,19,0,0,2,4,0,1,4,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Franciscuscentrum,0014::SB25,,1369,651,2,0,15,192,144,36,101,95,12,30,15,0,0,3,2,0,1,5,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Siebe Jan Boumaschool,0014::SB26,,1327,816,2,3,27,253,127,89,78,100,21,82,20,3,0,5,6,1,2,1,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rebound Groningen,0014::SB30,,1392,1013,1,1,60,245,116,180,56,148,37,147,17,1,0,0,2,0,1,3,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Baptistenkerk De Cirkel,0014::SB31,,1393,783,0,1,56,186,81,130,34,137,30,100,18,3,0,3,2,0,0,3,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Star Numanschool,0014::SB32,,1441,912,0,0,47,254,89,170,32,127,45,111,18,9,0,0,3,0,4,3,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Het Floreshuis,0014::SB40,,1304,1491,0,3,74,432,198,216,75,223,59,165,28,2,0,3,7,0,2,7,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Pand,0014::SB41,,1385,1014,0,4,47,271,134,154,39,167,19,152,14,2,0,1,7,0,1,5,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vrouwencentrum Jasmijn,0014::SB42,,1025,491,1,2,20,178,93,44,14,75,12,39,9,0,0,2,4,0,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau O.B.S. Karrepad,0014::SB43,,1050,602,0,2,44,179,84,78,39,82,19,65,6,0,0,0,1,1,1,2,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymzaal O.B.S. Karrepad,0014::SB44,,1145,616,1,0,43,166,79,92,18,95,24,83,9,0,0,2,1,0,1,2,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hamrikheem,0014::SB46,,1226,793,0,5,54,255,155,65,72,86,25,59,17,0,0,0,4,0,1,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wessel Gansfortcollege,0014::SB47,,920,717,1,0,42,233,79,66,55,107,49,75,6,2,0,0,1,0,0,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Hunzeborgh,0014::SB48,,961,810,1,0,42,281,65,132,51,116,32,74,9,2,0,3,3,0,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine GTV Van Starkenborgh,0014::SB49,,916,555,0,0,31,203,56,62,39,85,14,51,9,0,0,2,2,0,1,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Goede Herderkerk,0014::SB50,,1360,786,6,1,38,228,105,90,59,110,43,77,25,4,0,2,1,0,0,4,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau BSV  De Hoogte,0014::SB51,,1230,654,1,1,21,205,142,38,85,74,25,39,20,0,0,0,3,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dependance Nassauschool,0014::SB60,,1554,1184,1,1,62,386,110,160,51,228,25,137,19,0,0,4,2,0,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Oranjewijk,0014::SB61,,1156,1009,1,3,50,278,107,128,27,224,31,130,19,2,2,3,2,1,1,4,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Noorderkerk,0014::SB62,,1085,877,4,2,41,237,85,116,45,191,26,104,23,0,0,0,4,1,2,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Casa de la Trova,0014::SB63,,1523,750,1,0,41,211,72,119,26,136,20,95,17,1,1,0,4,0,1,6,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtpand Op Mars,0014::SB71,,1409,872,1,0,41,214,60,211,25,126,38,141,12,3,0,0,0,0,1,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Noorderpoortcollege,0014::SB72,,1109,1129,1,0,42,309,97,233,36,153,23,209,14,3,0,4,1,1,2,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sportief Negentig,0014::SB73,,1827,937,1,0,49,226,88,196,40,143,30,149,6,6,1,0,0,0,1,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau MJD-Zorgloket Groningen,0014::SB74,,1361,1086,3,2,45,284,75,229,29,172,38,197,10,2,0,1,0,0,2,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Columnakerk,0014::SB80,,955,740,3,0,45,225,81,136,36,90,26,79,15,2,0,2,0,0,1,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau BSO Schildersbuurt,0014::SB81,,938,722,0,3,28,254,89,60,54,129,19,70,12,0,0,0,6,0,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau W.A. van Lieflandschool,0014::SB100,,1072,994,0,0,75,311,116,154,69,114,37,93,14,6,0,2,1,0,0,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal De Wijert,0014::SB101,,915,626,1,1,39,190,77,87,49,80,34,52,7,5,0,1,2,0,2,0,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vondelflat,0014::SB102,,786,546,2,2,73,150,55,88,46,51,34,38,6,2,1,1,1,0,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Opstandingskerk,0014::SB104,,935,662,1,1,40,213,98,78,61,59,42,48,9,3,0,2,5,0,0,3,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Bolster,0014::SB105,,1292,851,4,2,49,260,122,104,83,78,60,64,22,4,0,2,0,0,1,0,2
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau C.B.S. Tamarisk,0014::SB106,,1136,736,0,0,52,202,57,199,28,70,32,80,12,1,0,1,1,0,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zuiderflat,0014::SB107,,1084,926,0,2,118,216,36,268,66,64,61,83,4,2,0,4,3,0,1,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brederoschool,0014::SB108,,1111,951,1,0,88,283,56,210,33,109,41,120,8,2,1,0,0,0,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Joseph Haydnschool,0014::SB110,,1041,1127,2,0,81,353,86,198,36,178,27,142,17,1,0,1,6,0,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Coendershof,0014::SB111,,1226,953,2,2,128,261,78,171,31,108,44,110,15,1,0,0,4,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymzaal Sweelincklaan 2,0014::SB112,,1233,525,1,1,45,163,25,102,16,69,9,88,7,0,0,0,0,1,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evangelische Gemeente Helperkerk,0014::SB114,,1231,850,3,1,48,234,102,121,29,176,21,82,23,2,0,2,5,0,0,4,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dagverblijf De Kleine Beer,0014::SB115,,1094,1243,2,0,119,318,72,326,67,109,34,169,19,3,0,1,4,0,0,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Multifunctioneelcentrum Engelbert,0014::SB120,,732,532,1,0,29,144,56,117,89,40,4,32,16,0,0,3,1,0,1,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Poortershoes,0014::SB130,,932,731,0,1,36,224,78,103,39,119,13,94,15,1,0,2,5,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Agens,0014::SB131,,1070,807,0,1,39,281,52,146,67,114,12,84,7,0,0,2,1,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Baptistenkerk,0014::SB132,,1104,1143,1,0,36,320,120,177,74,172,34,166,29,2,0,3,1,0,3,4,2
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bestuurskamer Fc Groningen Euroborg,0014::SB133,,1110,518,1,0,24,141,50,102,23,76,19,68,10,0,0,1,2,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Poortershoes,0014::SB134,,862,725,2,1,30,190,72,107,30,147,22,99,20,1,0,0,4,0,1,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau S.B.O. Groningen, Klaslokaal Dino's",0014::SB140,,1162,580,0,0,23,176,38,104,30,115,4,74,8,0,0,0,5,0,0,3,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Smidse,0014::SB141,,1438,905,1,0,75,234,76,175,37,127,23,140,10,1,0,0,4,0,2,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Talmahuis,0014::SB142,,1359,1381,1,1,110,388,137,227,65,178,87,154,20,3,0,2,5,0,0,5,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Puddingfabriek,0014::SB143,,1134,886,1,0,30,225,79,140,39,164,18,155,18,0,0,0,9,0,2,6,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau S.B.O. Groningen, Klaslokaal",0014::SB144,,1071,525,0,0,29,151,43,97,23,81,14,75,8,0,0,0,1,0,1,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Augustinuscollege,0014::SB151,,1456,1050,0,0,71,287,95,184,47,132,46,161,19,4,0,1,2,0,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Badstratenbuurt,0014::SB152,,1397,969,1,1,51,248,105,182,28,143,32,152,24,1,0,1,0,0,0,0,2
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Baptistenkerk (VBG),0014::SB161,,1279,920,2,4,57,239,95,168,63,100,73,105,11,2,0,2,3,0,1,0,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Noorderpoortcollege,0014::SB162,,581,530,1,0,36,145,44,94,30,81,18,68,8,0,0,0,0,0,1,5,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau MEE Groningen,0014::SB163,,917,624,0,0,59,152,51,94,28,86,39,94,15,0,0,1,1,0,1,3,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Heymanscentrum,0014::SB171,,913,666,2,0,74,224,81,69,54,63,47,34,14,3,0,1,1,0,1,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Menno Lutterhuis,0014::SB172,,1470,1234,5,2,143,362,127,157,104,102,88,91,35,12,0,4,4,2,2,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau BSV Corpus den Hoorn,0014::SB174,,1154,654,1,4,37,241,92,62,72,66,21,43,13,0,0,2,2,0,0,1,2
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Maartenshof,0014::SB180,,1355,1067,0,3,93,342,108,164,85,109,56,80,19,3,0,4,2,0,0,1,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Drees-Flat,0014::SB181,,1285,936,0,0,70,298,108,146,96,91,27,74,15,2,0,1,6,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Wall House,0014::SB182,,1019,683,0,1,40,208,45,165,47,82,6,71,10,4,0,0,2,0,0,3,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Boerhaaveschool,0014::SB183,,1229,1149,0,1,102,297,53,275,78,140,29,154,9,7,0,3,0,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Oosterhoogebrugschool,0014::SB200,,973,879,0,1,34,288,128,142,106,101,24,42,6,0,0,3,3,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Schakel,0014::SB201,,879,810,0,2,48,233,141,105,117,80,28,43,9,0,0,1,2,1,2,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Noorderpoortcollege,0014::SB202,,1122,694,0,0,39,235,113,83,66,57,30,53,9,0,0,6,2,0,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Tweemaster,0014::SB210,,1160,679,0,1,30,212,160,53,103,69,12,25,11,1,0,3,0,0,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Catamaran,0014::SB211,,1472,1084,2,1,55,367,202,102,116,104,36,78,15,3,0,0,2,0,1,2,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ontmoetingsruimte Het Stuurhuis,0014::SB220,,1132,822,0,0,41,292,165,64,106,74,28,21,17,2,0,6,3,0,2,0,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Swoaistee,0014::SB221,,1237,951,1,1,34,309,194,70,88,120,39,58,25,3,0,2,4,0,1,1,3
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Het Dok,0014::SB222,,1460,894,0,3,42,283,152,83,122,78,47,56,17,2,0,2,2,0,1,5,2
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Mercator,0014::SB223,,1239,809,1,5,47,282,131,73,58,128,19,48,18,1,0,1,1,1,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Driebond,0014::SB230,,1621,939,1,2,41,290,157,147,100,82,41,59,12,1,1,3,4,0,0,0,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum 't Heerdenhoes,0014::SB260,,1396,1171,2,0,67,394,176,101,84,176,60,75,23,2,0,4,3,0,2,3,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal Beijum,0014::SB261,,1126,464,0,0,23,134,91,30,44,60,38,23,12,3,0,0,4,0,0,1,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Activiteitencentrum Trefpunt,0014::SB262,,1027,492,1,0,14,170,104,24,43,68,26,17,13,5,1,4,1,0,0,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tine Marcusschool,0014::SB263,,942,764,1,2,31,257,131,65,105,85,26,38,10,3,0,6,4,0,3,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum De Kleihorn,0014::SB264,,1131,735,1,0,19,229,135,40,68,107,52,53,17,3,0,7,2,0,1,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Eerste Openbare Montessorischool,0014::SB266,,1435,830,2,2,36,235,148,65,111,100,57,40,25,4,1,2,1,0,1,3,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Innersdijk,0014::SB267,,1244,807,2,2,54,268,147,33,93,88,62,23,15,3,0,1,15,0,1,3,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymlokaal Stoepemaheerd,0014::SB268,,1378,1148,0,3,49,372,217,79,135,149,58,46,23,6,0,4,4,0,0,5,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal Selwerd 1,0014::SB300,,1345,1012,5,2,73,335,100,125,95,110,53,86,18,6,0,4,4,1,0,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal Selwerd 2,0014::SB301,,1342,813,0,2,58,255,110,78,83,92,34,83,10,0,0,2,5,0,1,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Huize Patrimonium,0014::SB302,,1037,806,1,1,126,256,104,41,86,53,89,27,12,5,1,1,3,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Wegwijzer,0014::SB304,,1189,969,4,3,108,263,107,141,78,92,79,80,9,0,0,1,4,1,3,1,2
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal Selwerd 3,0014::SB305,,1355,345,1,0,29,98,48,26,43,40,12,40,3,0,0,1,3,2,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis 't Blauwbörgje,0014::SB311,,1714,1000,2,5,62,296,163,125,101,98,44,87,15,1,0,3,0,1,1,1,2
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bao Trieu sportcentrum,0014::SB312,,892,430,0,1,53,126,68,33,57,39,23,16,7,6,0,0,1,0,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bisschop Bekkersschool,0014::SB313,,1082,724,0,3,59,221,109,60,96,52,57,50,12,6,0,0,0,0,1,0,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zaal Trefpunt bij aanleunwoningen,0014::SB314,,1283,994,0,2,113,386,131,79,115,67,35,43,18,2,0,3,1,0,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ontmoetingscentrum Paddepoel,0014::SB316,,1371,854,1,2,84,293,124,101,89,58,41,42,10,6,0,1,1,3,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Vinkhuys,0014::SB320,,1138,755,1,4,29,218,113,101,111,83,51,26,9,4,0,3,4,0,0,1,2
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Annie M.G. Schmidtschool,0014::SB322,,1096,657,3,2,35,231,119,26,115,57,24,28,8,1,0,10,1,0,0,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Platina Zorgcentrum,0014::SB323,,1382,886,0,3,108,312,130,66,141,46,39,20,11,6,0,3,2,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Veldspaat,0014::SB324,,1098,599,2,2,53,215,98,50,70,26,40,27,10,1,0,2,3,0,1,1,2
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vensterschool Vinkhuizen,0014::SB325,,717,940,1,2,67,290,150,80,123,86,57,62,11,5,0,3,1,0,1,1,3
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Wende,0014::SB326,,1385,855,8,1,71,227,110,116,104,49,107,53,7,4,0,3,2,0,1,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dagverblijf Ilmarinen,0014::SB327,,1394,853,0,0,93,182,92,83,64,71,184,42,6,24,0,3,5,0,1,3,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kinderopvang De Jonge Held,0014::SB328,,1526,1018,0,1,83,278,132,173,97,124,37,81,7,2,0,0,2,1,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Goudvink,0014::SB329,,873,692,0,0,60,238,89,50,86,48,53,42,14,2,0,4,5,0,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Peuterspeelplaats De Smurf,0014::SB331,,1554,948,0,0,57,272,79,188,91,85,54,96,14,3,0,4,2,0,2,1,0
