contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal Theo Thijssenschool,0718::SB11,,1105,801,0,0,105,141,82,190,146,34,19,58,16,5,0,3,1,0,0,1
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal Apostolisch Genootschap,0718::SB12,,1090,1282,0,0,180,198,97,372,219,70,31,57,21,18,0,14,4,0,0,1
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal basisschool De Vlieger,0718::SB13,,1219,863,1,0,78,197,121,106,198,49,26,33,17,27,0,5,3,0,1,2
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal basisschool Franciscusschool,0718::SB14,,1302,839,0,2,78,181,114,116,184,46,39,48,8,12,0,8,3,0,0,2
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Adventkerk,0718::SB15,,1218,995,1,2,139,161,101,184,128,55,68,62,14,71,3,4,3,1,1,0
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal Tennisclub Souburg,0718::SB16,,1270,932,0,1,123,206,96,139,174,50,41,51,16,23,0,7,3,0,3,0
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum De Zoute Viever,0718::SB17,,1184,768,0,4,103,183,106,91,147,44,33,24,7,13,0,10,4,0,1,2
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Activiteitencentrum De Kwikstaart,0718::SB18,,1150,802,1,1,130,206,110,55,156,37,27,15,12,29,0,16,6,2,1,0
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal Bibliotheek Oost-Souburg,0718::SB19,,1080,783,1,3,115,162,104,92,154,39,36,34,9,16,0,12,8,0,0,2
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal wijkgebouw De Zwaan,0718::SB20,,1134,997,0,4,139,197,160,150,176,46,41,28,23,18,0,14,4,0,0,1
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Ons Dorpsleven,0718::SB21,,434,367,1,0,76,48,32,55,55,21,20,20,1,30,0,6,2,0,0,1
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Maritiem Instituut ""de Ruijter""",0718::SB22,,1294,823,0,1,158,125,47,259,102,33,15,53,15,10,0,2,3,0,1,0
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Lokaal basisschool ""de Branding""",0718::SB23,,1113,569,0,0,45,117,107,70,134,33,8,27,16,4,0,5,0,0,2,1
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal basisschool Sint Jozefschool,0718::SB24,,1160,562,0,1,45,163,116,34,109,26,12,14,21,11,0,8,1,0,0,2
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal basisschool De Houtuyn,0718::SB25,,1266,640,0,2,45,159,97,74,153,22,35,19,15,9,0,8,2,0,0,2
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal basisschool Het Kompas,0718::SB26,,1093,740,2,1,92,196,114,71,152,39,32,19,8,8,0,8,1,0,0,0
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal basisschool De Tweemaster,0718::SB27,,1263,671,2,0,46,144,125,98,133,30,20,26,21,22,0,4,1,0,0,1
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal basisschool L. de Colignysch,0718::SB28,,1241,1115,0,0,179,197,93,298,124,63,27,77,22,22,0,6,4,0,0,3
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal Speeltuin De Lammerenburcht,0718::SB29,,1094,455,0,0,55,83,47,107,84,22,10,31,6,6,0,2,2,0,0,0
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal wijkcentrum Het Palet,0718::SB30,,1143,659,2,2,24,211,87,33,195,47,11,23,16,6,0,4,1,0,0,1
Middelburg,Vlissingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Mobiele Stembureau,0718::SB31,,0,217,0,0,44,61,24,21,18,21,13,7,5,2,0,0,0,0,0,1
