contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum 't Huis aan de Poel,0362::SB11,,1502,1332,0,0,162,306,99,336,161,94,22,108,22,5,0,7,9,0,1,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum De Luwte,0362::SB12,,1502,913,1,1,119,168,48,297,99,46,21,94,15,0,0,3,2,0,0,1
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Paaskerk,0362::SB13,,1502,1417,2,4,152,367,127,305,158,108,48,111,25,1,0,1,7,0,4,3
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Palet dependance,0362::SB14,,1502,1151,0,7,85,272,89,266,163,106,21,111,22,3,0,4,9,0,0,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Noorddamcentrum,0362::SB15,,1502,786,0,1,104,139,53,232,106,62,7,60,14,3,0,1,3,0,1,1
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Notariskantoor Böggeman Kolhoff Van Lenning,0362::SB16,,1502,426,0,0,54,64,24,158,33,25,4,49,7,4,0,4,0,0,0,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Nesse,0362::SB17,,1502,484,0,0,93,75,39,117,57,39,4,36,9,8,0,6,0,0,0,1
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cultuurcentrum Griffioen,0362::SB18,,1502,1617,2,4,80,414,134,218,52,284,37,359,20,0,1,1,5,1,8,3
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Amstelrade,0362::SB19,,1502,220,2,1,9,52,17,37,13,32,8,40,7,3,0,0,0,1,0,1
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Martin Luther Kingschool dependance,0362::SB20,,1502,1893,0,2,151,391,137,514,213,170,39,229,28,3,0,2,10,0,2,4
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Alleman,0362::SB21,,1502,1712,2,6,140,382,112,453,205,152,34,197,21,5,0,5,5,0,1,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Klaasje Zevenster,0362::SB22,,1502,1540,3,8,175,371,121,325,243,94,36,134,27,3,0,6,1,0,2,2
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Het Zonnehuis,0362::SB23,,1502,900,1,0,113,239,85,190,126,53,10,58,15,3,0,6,1,0,0,1
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Groenelaan,0362::SB24,,1502,439,0,0,51,107,23,116,51,26,10,42,8,3,0,0,2,0,0,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum De Olmenhof,0362::SB25,,1502,1303,0,1,115,280,89,332,206,90,18,127,36,1,0,4,4,0,0,1
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Serviceflat De Seine,0362::SB26,,1502,1589,2,0,172,341,115,427,252,87,30,126,23,0,1,6,8,0,0,1
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Goedereede 1,0362::SB27,,1502,1355,2,2,134,299,84,367,161,113,32,124,17,4,0,7,7,1,2,3
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vereniging Historisch Amstelveen,0362::SB28,,1502,886,2,2,57,198,87,220,110,69,20,103,12,2,0,5,2,0,1,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Willem Alexanderschool,0362::SB29,,1502,1158,2,0,82,247,79,301,180,98,22,119,17,1,0,4,6,0,0,2
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon- en Leefgemeenschap Middenhof,0362::SB30,,1502,2439,0,2,211,516,235,619,340,176,39,229,47,6,0,4,12,1,1,3
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Westend I,0362::SB31,,1502,2198,1,7,222,378,140,821,222,115,31,217,23,5,1,11,7,3,1,1
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Westend II,0362::SB32,,1502,1883,3,3,153,321,104,731,232,106,30,172,12,2,2,10,4,0,3,1
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vita wijksteunpunt Dignahof,0362::SB33,,1502,970,1,3,152,166,60,314,118,52,19,57,17,1,0,7,5,0,2,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Westwijzer,0362::SB34,,1502,831,0,0,65,164,41,285,122,43,18,68,11,2,2,6,1,1,2,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bibliotheek Amstelveen Stadsplein 1,0362::SB35,,1502,597,0,0,46,135,39,168,61,60,5,63,14,1,0,2,2,0,1,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bibliotheek Amstelveen Stadsplein 2,0362::SB36,,1502,745,1,0,59,152,52,215,76,58,11,98,14,1,0,3,3,0,1,2
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Goedereede 2,0362::SB37,,1502,1358,0,3,92,321,104,391,176,96,28,119,12,3,0,6,9,0,1,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Schoolgebouw De Overloop,0362::SB38,,1502,583,0,1,71,76,32,259,59,26,10,42,1,1,0,3,1,0,0,2
