contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Volksuniversiteit Haarlem,0392::SB11,,1250,1139,1,0,107,278,115,183,133,152,13,121,23,5,0,3,4,0,0,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pelgrimkerk,0392::SB12,,1004,964,3,3,88,198,131,181,81,111,16,103,41,1,1,2,4,1,4,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuin Jeugdland,0392::SB13,,1815,1360,0,0,105,334,92,303,117,188,16,150,30,2,0,12,5,0,5,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Zuidwester,0392::SB14,,1278,1023,2,2,95,233,96,211,86,151,8,115,16,1,0,3,4,3,0,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum het Broederhuis,0392::SB15,,2043,1819,2,4,101,421,216,345,353,149,20,150,38,2,0,11,7,0,1,5
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Oosterkerk,0392::SB16,,1818,998,0,3,69,234,118,121,231,89,8,91,22,1,0,9,1,0,1,3
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Martin Luther Kingschool,0392::SB17,,1816,1141,1,3,81,259,131,189,185,123,22,115,19,2,0,10,2,0,0,3
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Zuiderpolder,0392::SB18,,1230,566,0,0,24,203,68,59,96,48,4,48,8,0,0,5,1,0,0,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Reinaldahuis,0392::SB19,,1232,1032,0,0,106,365,116,80,201,75,7,50,18,1,0,11,1,0,0,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Zuiderpolder,0392::SB20,,1454,1366,0,3,78,379,140,229,268,100,14,103,30,3,2,13,4,1,0,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis De Zuidparker,0392::SB21,,1139,561,0,1,65,141,52,114,88,50,6,33,9,0,0,3,0,0,0,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau ICT Centrum,0392::SB22,,1271,635,0,1,31,167,83,47,156,71,3,45,19,0,0,5,4,1,0,3
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Sint Bernardus,0392::SB23,,1499,931,0,0,62,223,116,123,213,76,13,70,26,1,0,4,4,0,0,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Hamelink,0392::SB24,,1439,989,3,3,50,263,148,65,288,68,7,48,32,0,1,12,7,0,0,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Brug,0392::SB25,,1091,699,1,0,26,141,21,202,122,72,3,87,13,9,0,3,0,0,0,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau OBS Bos en Vaart, locatie Vaart",0392::SB26,,1657,1083,1,1,63,262,47,297,30,157,8,184,31,1,0,1,1,0,0,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RIBW-KAM Vitae Vesper,0392::SB27,,1663,1202,0,1,76,286,32,387,53,134,10,191,20,0,0,2,7,2,0,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Bos en Vaart,0392::SB28,,684,862,1,1,46,188,41,281,29,94,3,149,16,6,0,2,4,1,2,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Zuiderhout,0392::SB29,,1318,1227,1,1,123,223,33,489,42,81,9,208,7,0,0,5,4,2,0,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting Spaar en Hout Zorg,0392::SB30,,1069,897,1,1,73,205,34,279,28,103,14,133,22,0,2,1,3,0,0,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon- en Zorgcentrum De Roos,0392::SB31,,1458,1029,1,1,41,305,82,187,91,160,9,128,20,0,0,0,2,1,2,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum de Tulp,0392::SB32,,1123,739,1,3,25,174,79,88,182,90,5,55,21,3,0,3,7,1,1,5
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Dolhuys,0392::SB33,,1776,1507,0,1,110,376,126,277,87,248,22,214,30,0,0,1,10,1,2,3
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Willem van Oranjeschool,0392::SB34,,961,723,0,0,73,151,90,78,137,63,41,53,23,3,0,8,1,0,0,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum de Fjord,0392::SB35,,1946,1428,1,0,63,318,159,318,161,171,18,172,35,0,0,4,5,0,3,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuinvereniging Elba,0392::SB36,,2085,1406,1,2,81,302,193,226,213,175,26,141,30,1,0,10,3,1,2,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Cirkel,0392::SB37,,1367,1224,0,1,67,274,124,253,172,152,11,128,24,0,0,8,6,0,3,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuin Zaanenoord,0392::SB38,,968,769,0,0,52,197,71,155,77,92,13,91,12,0,0,4,3,0,1,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Indischebuurt Noord,0392::SB39,,1741,1243,2,3,77,279,158,185,250,148,9,98,25,2,0,10,0,0,1,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Sterrenkijker,0392::SB40,,1896,1222,0,2,85,290,151,197,276,91,26,71,22,0,0,6,4,0,1,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nova College,0392::SB41,,1966,1480,1,0,77,465,97,266,80,228,12,224,20,0,0,5,5,0,1,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Ter Cleeff (Gymzaal),0392::SB42,,1812,1749,4,1,112,467,116,316,72,319,28,270,33,5,0,0,5,1,3,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Wilgenhoek,0392::SB43,,1599,1244,0,2,91,329,87,240,106,170,14,174,23,1,0,3,6,0,0,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hervormd Jeugdhuis de Schakel,0392::SB44,,1224,1149,0,1,103,261,122,229,106,154,18,121,25,0,0,5,5,0,0,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeente van Christus,0392::SB45,,1598,1220,1,1,103,306,100,225,173,150,11,118,24,3,0,2,4,1,0,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Mendelcollege,0392::SB46,,811,750,0,0,80,157,29,208,38,81,23,109,16,2,0,4,1,1,0,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Liduinaschool,0392::SB47,,1896,1503,3,7,120,359,108,337,148,184,17,190,21,2,0,7,8,1,1,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Nieuw Delftweide,0392::SB48,,970,663,1,1,89,153,81,128,71,44,10,56,20,0,0,6,3,0,0,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau S.H.D.H. locatie Schoterhof,0392::SB49,,1010,923,1,1,124,224,87,175,117,75,25,69,18,0,0,2,2,0,2,3
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Clubgebouw Watervrienden (planeet),0392::SB50,,1982,1673,1,0,141,434,114,357,102,243,31,204,19,4,0,15,6,0,1,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuin D.V.S.,0392::SB51,,1607,1385,2,2,131,324,96,301,154,162,33,148,23,1,0,6,3,0,1,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rode Kruis Haarlem,0392::SB52,,1918,1504,3,3,107,323,164,288,251,134,42,128,37,4,0,15,6,0,2,3
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Dolfijn,0392::SB53,,1726,1283,2,3,149,307,140,195,222,113,21,103,11,2,1,9,5,0,2,3
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Johan Limpershof,0392::SB54,,1516,951,3,6,115,256,100,132,160,71,14,74,18,0,0,6,4,0,0,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau St. Wijkgebouw Hof van Eden,0392::SB55,,1913,1277,0,0,120,320,126,167,257,96,25,113,28,7,0,7,7,0,0,4
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Basisschool Sint Bavo,0392::SB56,,2011,1457,0,0,142,345,134,309,172,140,38,138,19,3,1,13,1,1,0,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dienstgebouw Oude Kerk,0392::SB57,,529,445,1,0,35,95,29,116,58,46,4,51,8,0,0,1,0,0,1,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brandweerkazerne,0392::SB58,,1303,1232,4,1,80,283,87,317,59,132,11,235,17,0,1,3,2,1,1,3
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Blinkert,0392::SB59,,2011,1745,2,6,156,415,117,377,110,251,14,246,43,2,0,5,9,0,0,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Parkzicht,0392::SB60,,730,666,0,2,86,132,14,238,27,57,5,88,10,1,0,2,4,0,2,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Basisschool Monseigneur Huibers,0392::SB61,,1834,1388,2,4,68,384,173,184,207,184,26,89,39,8,0,7,15,1,3,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Moedercentrum de Sleutel,0392::SB62,,1952,1162,2,3,79,432,110,172,158,78,22,81,19,2,0,3,4,0,1,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Europawijk,0392::SB63,,1443,980,0,2,114,304,111,115,150,67,16,56,28,4,0,11,3,0,0,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hildebrandschool,0392::SB64,,1913,1271,0,4,117,359,118,235,184,101,18,99,20,6,0,6,4,4,0,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Boerhaave,0392::SB65,,1331,872,1,6,54,287,98,95,145,80,32,45,18,4,2,6,2,0,2,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum de Ringvaart,0392::SB66,,1576,1007,0,5,97,385,126,113,126,65,14,59,15,2,1,0,2,0,0,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Schalkweide,0392::SB67,,1521,1054,1,5,122,337,131,135,141,77,36,48,15,0,0,8,0,1,3,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Teyler College,0392::SB68,,1696,1039,1,8,68,379,122,92,192,91,18,48,16,4,0,3,1,1,2,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Meerwijkcentrum,0392::SB69,,2119,1612,2,17,127,568,177,192,275,108,19,103,26,1,0,7,5,0,3,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Satelliet,0392::SB70,,1997,1213,1,6,101,382,131,156,212,97,23,65,29,0,0,8,5,0,2,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum de Molenburg,0392::SB71,,1536,1108,2,9,82,252,110,233,196,88,17,86,29,1,0,6,5,0,1,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Molenwiek,0392::SB72,,1301,1147,1,0,95,285,97,271,148,79,17,122,17,1,1,6,5,0,2,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Wadden,0392::SB73,,1490,838,1,4,74,245,91,107,161,80,18,43,11,1,0,4,1,0,0,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau basischool De Brandaris,0392::SB74,,1633,1290,0,3,96,309,134,262,238,99,21,87,22,1,0,11,7,1,0,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Voormalig VVV-kantoor,0392::SB75,,0,1084,4,5,41,275,79,217,39,181,14,191,24,1,0,3,7,3,5,4
