contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kath. Basisschool De Oase,0518::SB120,,1648,1321,0,6,115,235,124,283,284,97,15,122,28,5,1,7,1,0,1,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentecentrum Bethelkerk-Loosduinen,0518::SB122,,1532,1367,0,0,159,265,80,383,163,105,15,147,38,1,0,3,4,0,3,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Basisschool Het Lichtbaken,0518::SB123,,2711,655,0,0,44,150,97,88,166,46,8,40,15,0,0,1,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Multifunctioneel Centrum de Geest,0518::SB125,,1328,1007,1,3,39,257,98,144,291,64,14,63,23,7,0,6,1,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon- zorgcentrum Wijndaelercentrum,0518::SB126,,1443,1019,0,3,122,198,97,172,257,61,10,58,32,1,0,5,3,1,2,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon- zorgcentrum Tabitha,0518::SB127,,1208,829,3,3,153,125,38,213,142,40,13,64,22,7,2,5,4,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Loosduinse Hof,0518::SB128,,1011,477,1,2,41,94,64,53,142,28,8,21,16,0,0,4,2,0,2,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Loosduinse Hof,0518::SB129,,1191,885,1,4,62,197,91,100,278,55,10,43,32,0,0,10,1,0,2,4
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon en Zorgcentrum Tabitha,0518::SB130,,1187,1062,0,6,160,145,54,285,195,71,19,102,13,7,0,6,3,1,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Schoolgebouw Veluweplein,0518::SB201,,1218,548,0,5,28,183,37,61,149,41,5,32,8,0,1,1,2,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De La Reyschool,0518::SB202,,1164,639,1,1,31,231,59,47,115,71,23,42,10,0,0,7,2,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Rosabasisschool,0518::SB203,,960,570,2,3,26,175,42,61,157,46,11,36,3,1,0,7,2,0,0,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Gelderlandschool,0518::SB204,,847,459,0,1,17,103,64,59,128,29,14,33,6,4,0,1,0,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Rosabasisschool,0518::SB205,,1391,773,3,7,52,219,75,88,189,51,19,43,22,9,0,2,1,0,2,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. basisschool Ds. D.J. Karressschool,0518::SB206,,1293,636,4,1,34,150,49,75,192,46,15,45,16,2,0,8,3,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool Ds.D.J. Karresschool,0518::SB207,,1453,625,1,3,26,139,64,91,185,44,18,34,12,3,0,2,2,0,0,5
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool Ds. D.J. Karreschool,0518::SB208,,1246,567,0,1,29,120,67,78,181,33,7,33,9,1,0,9,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Het Galjoen,0518::SB209,,1643,937,2,8,24,484,73,73,135,55,6,74,7,3,0,2,0,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Zuiderpark,0518::SB210,,854,642,3,4,49,191,61,68,142,51,15,39,12,1,1,5,6,1,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basement Sion Kerk,0518::SB211,,1407,1274,1,2,60,233,147,233,291,102,56,107,20,4,3,11,2,0,0,5
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Gelderlandschool,0518::SB212,,969,574,0,1,23,137,61,65,197,37,10,29,4,5,0,2,2,1,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Andre Castens Sportzaal,0518::SB213,,1167,762,0,2,51,131,71,120,247,49,8,45,18,7,0,10,4,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Andre Castens Sportzaal,0518::SB214,,1407,744,0,3,52,118,70,137,252,46,13,30,17,3,0,3,2,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Christelijke Thomaskerk,0518::SB215,,1432,1056,0,0,82,188,89,193,324,60,11,72,20,3,0,9,2,0,1,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare Daltonschool Helen Parkhurst,0518::SB216,,1351,951,2,1,59,160,90,185,250,79,15,83,17,3,0,7,0,0,1,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Swaenesteijn,0518::SB219,,2329,1944,6,8,251,421,173,323,484,91,28,106,42,7,0,9,4,0,4,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Swaenehove,0518::SB221,,2008,1385,4,2,171,300,100,210,350,75,31,100,25,11,0,8,2,1,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pr. Chr. Prof. Mr. A. Anemaschool,0518::SB222,,1428,630,1,4,35,225,55,43,147,36,21,34,14,9,0,5,3,1,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bibliotheek Bouwlust,0518::SB223,,969,592,0,0,39,203,63,60,140,31,3,37,8,1,0,2,2,2,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pr. Chr. Prof. Mr. A. Anemaschool,0518::SB224,,1117,637,1,6,28,269,64,40,141,40,13,19,13,4,0,3,1,2,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Bouwlust,0518::SB225,,986,716,3,5,28,380,53,31,128,28,6,37,16,1,0,3,2,0,2,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Florence Marterrade,0518::SB226,,1442,942,0,7,97,301,92,98,185,59,16,52,18,6,1,10,2,1,1,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K.Basisschool de Zuidwester,0518::SB227,,1052,399,4,0,25,158,34,40,73,18,5,31,8,1,0,1,3,0,2,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis De Lozerhof,0518::SB228,,1219,571,4,3,65,178,51,44,165,27,4,17,12,3,1,2,2,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis De Lozerhof,0518::SB229,,1131,671,1,1,72,187,57,48,216,38,11,24,11,2,0,2,0,0,0,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Florence Gulden Huis,0518::SB230,,923,675,2,3,80,191,62,59,201,27,10,36,0,0,0,6,0,2,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Centrum Carel van den Oever,0518::SB231,,1137,643,3,5,65,242,75,57,121,30,6,25,15,5,0,2,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pr. Chr. Basisschool De Springplank,0518::SB232,,1373,880,2,1,91,263,90,127,203,45,11,22,17,4,0,4,2,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Erasmus,0518::SB233,,1766,965,0,2,46,374,106,104,189,54,11,63,14,1,0,1,2,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Vrederust-West,0518::SB235,,1558,980,2,3,116,306,65,97,242,60,24,47,10,5,0,4,2,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Christelijke Vredekerk,0518::SB236,,1308,794,1,5,49,241,81,101,197,36,20,32,23,2,0,8,3,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bibliotheek Bouwlust,0518::SB237,,964,578,0,0,28,187,57,69,131,26,7,43,15,0,0,7,5,1,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkplatform Morgenstond,0518::SB238,,1398,692,3,2,63,214,67,67,196,41,3,29,7,0,0,4,0,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadsdeelkantoor Escamp,0518::SB239,,990,949,3,6,35,354,102,94,221,58,16,48,8,2,0,7,4,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS de Wissel,0518::SB240,,1154,809,0,8,38,276,77,70,226,40,11,37,29,1,0,3,0,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemiva-SVG Groep,0518::SB241,,962,294,0,1,34,92,28,14,78,24,6,7,8,0,0,2,1,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ontmoetingscentrum Morgenstond,0518::SB242,,1557,701,4,7,31,226,69,89,164,34,11,55,17,1,0,2,1,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Basisschool De Krullevaar,0518::SB243,,1248,819,2,2,56,286,68,103,184,27,19,50,16,2,0,8,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Steinmetz de Compaan,0518::SB245,,1626,610,0,3,50,156,55,69,196,32,8,21,12,2,1,7,1,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Mondriaan Onderwijsgroep,0518::SB246,,1541,749,1,3,35,195,58,135,204,38,5,47,20,0,1,8,1,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Mondriaan Onderwijsgroep,0518::SB247,,1537,877,2,3,47,205,77,177,231,68,6,47,12,1,1,2,2,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Haagse VMBO Economie,0518::SB249,,1599,778,2,8,39,232,78,103,204,48,15,34,12,1,1,4,1,0,0,6
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Kleine Wereld,0518::SB251,,1181,491,0,6,17,154,48,48,139,32,13,24,3,1,1,4,4,1,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Kleine Wereld,0518::SB252,,1258,536,1,6,28,192,54,56,110,41,7,15,16,3,0,8,2,0,2,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Ds. D.A. van den Boschschool,0518::SB253,,892,573,0,4,37,230,50,39,120,40,9,25,13,4,0,5,1,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Moerwijk,0518::SB254,,1038,540,2,2,56,187,59,31,135,29,13,11,13,3,0,2,1,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Grote Beer,0518::SB255,,795,478,2,3,14,201,43,38,111,22,13,25,9,0,0,1,1,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Grote Beer,0518::SB256,,1320,492,0,2,23,179,34,33,127,38,11,27,12,3,1,0,3,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon- zorgcentrum Coornhertcentrum,0518::SB258,,1291,796,5,5,40,307,86,50,205,40,13,40,11,2,0,1,0,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Victory Outreachkerk,0518::SB259,,1446,526,1,5,35,182,52,47,121,32,14,23,11,3,1,1,1,1,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Victory Outreachkerk,0518::SB260,,1429,500,0,5,31,175,58,31,138,23,8,12,16,4,0,3,1,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis De Waterhof,0518::SB261,,1400,658,1,3,70,170,60,111,150,32,13,23,15,1,0,6,4,0,0,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wateringse Veld College,0518::SB262,,2202,893,0,0,56,159,42,343,157,47,6,65,11,0,0,2,3,0,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Focus Leefstijl Studio,0518::SB263,,2644,1634,2,7,116,281,114,498,359,66,33,129,16,4,0,11,3,0,2,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare Daltonschool De Vijver,0518::SB264,,2632,1533,1,6,96,315,73,477,339,65,23,115,13,1,0,16,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Basisschool De Fontein,0518::SB265,,2521,1398,0,2,130,301,72,400,293,56,14,107,14,1,0,5,4,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Basisschool De Fontein,0518::SB266,,1862,1595,2,3,124,304,93,453,359,82,10,136,22,1,0,6,3,0,2,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Porto Cabin Parijsplein,0518::SB267,,0,1376,3,1,90,298,118,286,355,59,25,93,24,3,0,13,5,0,3,4
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorghuis Dr. W. Drees,0518::SB301,,1154,1012,1,3,80,181,72,230,113,94,17,167,20,11,0,12,5,8,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare Montessorischool Valkenbos,0518::SB302,,1363,1318,1,0,63,337,117,222,140,187,18,172,40,5,0,4,4,1,3,5
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Klimop,0518::SB303,,1517,524,1,0,7,166,67,40,88,65,7,63,11,0,0,5,3,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Bonte Vlinder,0518::SB304,,1230,852,2,2,48,169,76,199,92,117,9,115,17,3,0,3,2,0,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum de Lijsterbes,0518::SB305,,747,522,0,3,38,123,34,99,78,45,7,83,9,3,0,1,2,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Basisschool De Drie Linden,0518::SB306,,1089,865,0,2,47,229,90,118,169,90,15,80,22,1,0,1,1,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Zonnebloem,0518::SB307,,1472,1458,0,0,100,248,92,479,140,144,12,183,35,6,1,13,5,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Hyacint,0518::SB308,,1138,958,1,1,89,170,64,232,132,106,18,108,18,6,0,3,10,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Hyacint,0518::SB309,,1331,1056,1,3,105,189,62,235,165,107,17,125,24,8,1,7,6,0,1,4
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. College De Populier,0518::SB310,,1342,1137,1,2,99,215,70,249,143,145,23,135,30,6,0,9,8,0,3,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Houtrust,0518::SB311,,1167,991,0,2,90,145,39,356,60,80,14,159,31,10,0,2,4,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. O.G. Heldringschool,0518::SB312,,1487,1363,1,1,108,157,26,612,104,93,25,201,28,3,0,1,4,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nutsschool Laan van Poot,0518::SB313,,1392,1325,1,1,87,176,37,632,92,77,8,187,18,6,0,2,1,0,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Huize Eykenburg,0518::SB314,,1421,1038,2,0,109,193,69,281,104,109,22,122,17,1,0,6,3,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Protestantse kerk Bosbeskapel,0518::SB315,,1835,1388,4,0,93,260,103,339,229,120,28,165,37,2,0,4,6,0,2,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Klimop,0518::SB316,,1092,515,0,1,17,166,53,61,70,63,16,50,11,3,0,1,1,0,0,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting Saffier Locatie Preva,0518::SB317,,1680,938,0,2,72,189,64,256,117,83,14,122,13,2,0,3,1,2,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Vlierboom,0518::SB319,,1443,1057,0,0,74,202,78,291,136,88,18,139,16,4,0,3,6,0,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Vlierboom,0518::SB320,,1454,1172,1,2,82,208,65,344,145,120,22,144,31,1,1,4,2,0,2,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool de Elout,0518::SB322,,2073,1003,0,5,52,289,66,160,88,165,17,146,11,2,0,1,3,0,1,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Katholieke Kerk De Overkant,0518::SB324,,748,390,1,2,9,149,38,47,54,34,8,36,8,0,0,4,1,1,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Florence Woonzorgcentrum Jonker Frans,0518::SB325,,2155,1182,1,3,39,442,88,132,154,120,19,142,26,0,0,5,9,2,1,3
