contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),CDA,Lagere Lasten Burger,"Bedrijf, Boer en Burger",FNP,VVD,ChristenUnie,50PLUS,Partij voor de Dieren
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Teatskehûs,1900::SB31,8615 LM,596,355,3,1,0,0,0,321,38,0,0,0,0,0,0,359,24,10,87,24,37,132,18,6,5,12
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It Himsterhûs,1900::SB32,8618 NK,788,365,9,1,0,0,0,325,50,0,0,0,0,0,0,375,42,20,94,38,34,76,22,25,7,7
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis Ús Doarpshûs,1900::SB33,8611 JP,224,151,1,0,0,0,0,140,12,0,0,0,0,0,0,152,26,11,35,12,17,30,11,0,2,7
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Kosterij,1900::SB34,8628 EP,471,298,5,1,0,0,0,268,36,0,0,0,0,0,0,304,26,17,55,21,76,63,21,12,5,2
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Aylva State,1900::SB35,8748 CC,1357,738,11,3,0,0,0,681,71,0,0,0,0,0,0,752,63,91,184,69,71,115,82,7,21,35
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Nije Bân,1900::SB36,8749 GV,454,251,8,4,0,0,0,244,19,0,0,0,0,0,0,263,33,26,23,29,25,42,38,4,7,24
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau 't Lokaal,1900::SB37,8822 VD,818,394,8,3,0,0,0,364,41,0,0,0,0,0,0,405,33,57,88,35,42,47,37,21,8,26
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau De Bolle en de Hynst,1900::SB38,8821 LD,474,266,5,2,0,0,0,253,20,0,0,0,0,0,0,273,29,45,22,25,13,32,41,6,11,42
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Het Anker,1900::SB39,8754 CX,1456,843,26,5,0,1,0,803,70,0,0,1,0,0,0,873,81,95,166,100,44,168,83,35,33,38
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Avondrust,1900::SB40,8754 EB,1444,634,8,4,0,1,0,594,53,0,0,0,1,0,0,647,64,61,129,61,50,114,69,31,21,34
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It Doniahûs,1900::SB41,8742 KR,412,231,5,0,0,0,0,214,22,0,0,0,0,0,0,236,17,19,43,9,47,58,15,3,3,17
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Fûke,1900::SB42,8757 JW,380,203,5,0,0,0,0,186,22,0,0,0,0,0,0,208,21,6,70,12,34,19,24,5,4,8
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It Waltahûs,1900::SB43,8765 LJ,400,248,4,0,0,0,0,232,20,0,0,0,0,0,0,252,35,21,46,16,44,49,16,14,1,6
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It Honk,1900::SB44,8759 LE,393,266,1,0,0,0,0,249,19,0,1,0,1,0,0,268,25,16,91,17,33,46,17,6,7,8
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Johannes de Doperkerk,1900::SB45,8763 MK,422,240,3,1,0,0,0,227,17,0,0,0,0,0,0,244,21,7,53,29,44,49,14,6,8,9
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Nije Haven,1900::SB46,8823 SP,265,140,3,2,0,0,0,135,10,0,0,0,0,0,0,145,14,4,47,19,16,18,11,2,3,6
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Utwyk,1900::SB47,8746 NH,599,341,4,2,0,0,0,301,46,0,0,0,0,0,0,347,22,23,115,23,52,40,25,16,7,18
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It String,1900::SB48,8751 TH,177,110,0,2,0,0,0,97,15,0,0,0,0,0,0,112,10,9,5,25,23,17,10,1,3,7
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Cultureel Centrum De Klameare I,1900::SB49,8711 CN,1289,605,14,1,0,0,0,581,39,0,0,0,0,0,0,620,66,59,92,44,124,84,84,17,14,21
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Nij Mariënacker,1900::SB50,8711 CB,1136,841,18,13,0,0,0,816,56,0,0,0,0,0,0,872,94,74,176,56,163,112,92,31,23,20
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It Swaeigat,1900::SB51,8724 LH,248,169,1,3,0,0,0,149,24,0,0,0,0,0,0,173,16,7,38,7,60,22,11,5,1,2
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Gemeenschapscentrum De Foeke,1900::SB52,8713 JN,674,349,7,0,0,0,0,319,37,0,0,0,0,0,0,356,33,60,52,34,27,57,50,11,10,15
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpscultuurhuis De Spylder,1900::SB53,8715 EM,620,384,0,5,0,0,0,354,35,0,0,0,0,0,0,389,57,16,45,33,57,92,18,13,10,43
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Finke,1900::SB54,8723 CC,1188,674,0,10,0,0,1,640,43,0,0,0,0,0,0,684,56,43,167,84,64,97,55,40,38,30
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau De Doarpskeamer,1900::SB55,8722 HR,270,157,0,0,0,0,0,146,11,0,0,0,0,0,0,157,17,12,32,10,24,27,15,9,5,6
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Multifunctioneel Centrum De Kaap,1900::SB56,8715 JC,742,406,8,3,0,0,0,388,29,0,0,0,0,0,0,417,33,23,77,48,33,72,50,20,32,18
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,"Stembureau Dorpshuis ""de Begine""",1900::SB57,8584 VC,442,278,4,0,0,0,2,255,25,0,0,0,0,0,0,282,42,25,34,25,21,62,20,18,11,20
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Klink,1900::SB58,8723 CW,955,480,12,4,0,0,0,451,45,0,0,0,0,0,0,496,38,40,92,65,43,98,43,22,17,22
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Doopsgezinde Kerk,1900::SB59,8701 KM,1278,603,10,4,0,0,0,578,39,0,0,0,0,0,0,617,77,73,132,71,20,62,66,21,27,54
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Verzorgingshuis Huylckenstein,1900::SB60,8701 LT,1388,804,17,3,0,0,1,773,50,0,0,0,0,0,0,824,105,111,211,82,39,93,55,34,37,37
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau CBS De Bron,1900::SB61,8701 LV,1422,718,1,15,0,0,1,668,65,0,0,0,0,0,0,734,79,86,221,72,24,67,88,38,25,18
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Appartementencomplex 't Heechhout,1900::SB62,8701 CP,1487,650,13,0,0,1,0,616,48,0,0,0,1,0,0,664,80,83,159,94,32,83,27,23,37,32
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Verpleeghuis Bloemkamp,1900::SB63,8701 AK,1015,630,14,2,0,0,0,589,57,0,0,0,0,0,0,646,62,75,205,62,43,58,45,32,22,26
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Centrum Gasthuiskerk,1900::SB64,8701 BL,1225,472,22,0,0,0,0,460,34,0,0,0,0,0,0,494,58,68,111,57,22,56,40,18,15,27
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Doarpshûs Raerd,1900::SB65,9012 DH,716,420,14,2,0,0,0,397,40,0,1,0,1,0,0,437,59,67,43,29,64,80,50,5,5,18
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,"Stembureau OBS ""De Lege Geaën""",1900::SB66,8647 SM,537,330,13,1,0,0,0,314,30,0,0,0,0,0,0,344,27,25,34,45,77,88,13,3,8,10
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Brede School Duinterpen III,1900::SB67,8607 GM,1248,591,7,3,0,0,0,549,52,0,0,0,0,0,0,601,97,95,94,53,17,41,102,37,34,21
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,"Stembureau Wijkgebouw ""De Watertoren""",1900::SB68,8608 CX,935,230,3,1,0,0,1,216,17,0,0,0,0,0,0,234,32,33,22,44,2,33,11,9,23,21
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,"Stembureau H.C.R. ""De Watersport""",1900::SB69,8621 BW,791,394,7,0,0,0,0,375,26,0,0,0,0,0,0,401,46,33,82,19,38,87,56,8,8,17
Fryslân,Súdwest-Fryslân,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Cultureel Centrum De Klameare II,1900::SB70,8711 CN,1010,493,10,1,0,0,0,477,27,0,0,0,0,0,0,504,46,20,119,31,93,60,55,28,18,23
