contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),VVD,"Groen, Water & Land",Boeren Burgers Waterbelang,Algemene Waterschapspartij,Gewest NH/U KNSB,Partij voor Mens en Spirit (MenS),50PLUS,ChristenUnie-SGP,Koninklijke Schuttevaer
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Kennemer College, Büllerlaan 2",0375::SB11,,1618,603,19,3,0,0,0,586,39,0,0,0,0,0,0,625,105,91,74,69,90,37,30,17,11,56,14,9
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Huis ter Wijck, Plesmanweg 1",0375::SB12,,1754,492,14,10,0,0,0,479,37,0,0,0,0,0,0,516,73,81,76,52,70,24,23,23,11,48,6,5
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Immanuëlkerk, Olieslagerslaan 20",0375::SB13,,1349,305,13,1,1,0,0,290,28,0,0,1,0,0,0,318,36,41,45,38,42,21,17,6,11,30,13,5
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau SWB ""De Grote Beer"", van der Hoopstr 82",0375::SB14,,1447,504,11,2,0,0,0,475,42,0,0,0,0,0,0,517,53,101,77,40,93,21,23,19,8,48,13,8
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Amstelstaete, Amstelstraat 1",0375::SB15,,1570,361,9,8,0,0,0,353,25,0,0,0,0,0,0,378,51,41,62,25,53,26,26,10,17,37,11,2
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau OBS 't Kompas, Drechtstraat 9",0375::SB16,,1577,495,14,7,0,0,1,479,37,0,1,0,1,0,0,517,66,83,70,33,94,26,19,11,20,51,13,9
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Brandweerkazerne, Spoorsingel 1",0375::SB17,,1873,610,33,4,0,3,0,577,67,0,0,3,0,0,0,644,78,76,96,49,96,40,29,16,55,51,15,9
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Verenigde Doopsgez. gem., Meerstr 60-62",0375::SB18,,1284,319,11,2,0,0,1,298,33,0,0,0,0,0,0,332,61,41,37,42,36,21,16,6,8,40,7,4
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau OBS De Zeester, Pieter Cheeuwenlaan 6",0375::SB19,,1874,785,14,4,0,0,0,703,100,0,0,0,0,0,0,803,86,110,107,205,115,41,36,15,16,32,17,5
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau BS Panta Rhei, Pieter Cheeuwenlaan 8",0375::SB20,,1896,462,3,13,0,1,0,433,46,0,0,0,1,0,0,479,69,53,42,126,65,17,14,13,14,23,16,10
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau De Moriaan, Dorpsduinen 4",0375::SB21,,1773,721,24,6,0,0,0,686,65,0,0,0,0,0,0,751,118,118,113,80,119,33,21,26,20,57,7,9
Hollands Noorderkwartier,Beverwijk,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Bijzonder Stembureau, Stationsplein 48",0375::SB22,,0,179,4,3,0,0,0,175,11,0,0,0,0,0,0,186,29,10,48,21,41,2,9,3,4,4,5,3
