contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Algemene Waterschapspartij,ChristenUnie-SGP,Partij voor de Dieren,Partij voor Mens en Spirit (MenS),50PLUS
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau ECL locatie Leidsevaart,0392::SB11,2014 HE,1278,656,1,0,0,0,0,608,49,0,0,0,0,0,0,657,89,96,112,94,86,21,108,9,41
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Pelgrimkerk,0392::SB12,2014 KB,1055,575,16,3,0,0,0,549,45,0,0,0,0,0,0,594,68,80,95,71,82,26,102,8,43
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Speeltuin Jeugdland,0392::SB13,2014 CN,1894,945,19,5,0,0,0,899,70,0,0,0,0,0,0,969,100,171,167,155,105,35,148,10,54
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool de Zuidwester,0392::SB14,2014 EB,1385,727,14,7,0,0,0,680,68,0,0,0,0,0,0,748,88,129,136,126,71,27,91,18,41
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkcentrum het Broederhuis,0392::SB15,2032 TC,2252,949,25,3,0,1,1,888,87,0,0,0,1,0,0,976,100,122,146,162,107,32,158,19,103
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkcentrum Oosterkerk,0392::SB16,2032 WC,1852,581,6,17,0,0,0,558,46,0,0,0,0,0,0,604,58,84,102,99,46,25,96,23,48
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Hildebrand/Martin Luther Kingschool,0392::SB17,2032 KA,2259,711,28,9,0,0,0,683,65,0,0,0,0,0,0,748,61,102,94,139,98,26,128,17,46
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool de Zuiderpolder,0392::SB18,2033 TM,1750,356,13,3,0,0,0,338,34,0,0,0,0,0,0,372,44,33,50,74,57,16,44,7,31
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Reinaldahuis,0392::SB19,2033 TA,1203,641,24,6,0,0,0,621,50,0,0,0,0,0,0,671,106,59,68,132,73,17,86,12,88
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool de Zuiderpolder,0392::SB20,2033 CE,1534,694,14,15,0,0,0,653,70,0,0,0,0,0,0,723,91,77,100,145,69,30,101,12,69
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Buurthuis De Zuidparker,0392::SB21,2033 ZD,1161,328,5,3,0,0,0,299,37,0,0,0,0,0,0,336,37,60,44,62,14,17,47,7,40
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Blauwe Wetering,0392::SB22,2033 PZ,1436,369,9,7,0,1,0,355,31,0,0,0,1,0,0,386,34,36,46,68,49,16,71,12,37
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Speeltuinvereniging Kindervreugd,0392::SB23,2033 NH,1740,497,12,0,0,1,0,457,51,0,0,1,0,0,0,508,57,62,82,64,80,13,88,7,44
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Hamelink,0392::SB24,2033 LG,1411,446,16,3,0,0,0,434,31,0,0,0,0,0,0,465,40,35,69,88,40,12,90,11,61
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkcentrum De Brug,0392::SB25,2031 VG,1171,411,9,1,0,0,0,367,53,0,0,1,0,1,0,420,35,90,56,96,47,11,46,8,22
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau ECL,0392::SB26,2012 KN,1764,916,28,8,0,0,0,849,103,0,0,0,0,0,0,952,91,208,148,189,97,22,121,8,32
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau OBS Bos en Vaart,0392::SB27,2012 JN,1777,877,28,10,0,0,0,792,123,0,0,0,0,0,0,915,99,270,152,166,72,11,82,14,11
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Provincie Noord-Holland,0392::SB28,2012 HR,673,385,19,2,0,0,0,370,36,0,0,0,0,0,0,406,51,71,68,59,52,16,56,2,10
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Verpleeghuis Zuiderhout,0392::SB29,2012 PK,1343,874,26,6,0,1,0,798,109,0,0,0,1,0,0,907,132,344,119,100,70,20,62,7,20
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Spaar en Hout,0392::SB30,2012 CG,1553,712,24,6,1,0,0,677,64,0,0,1,0,0,0,741,95,229,108,109,45,22,79,10,15
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Woon- en Zorgcentrum De Roos,0392::SB31,2012 XJ,1605,579,22,3,0,1,0,549,54,0,0,1,0,0,0,603,42,80,111,124,68,22,95,6,31
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Buurtcentrum de Tulp,0392::SB32,2012 XZ,1210,400,12,1,0,0,0,385,28,0,0,0,0,0,0,413,29,45,64,62,54,9,90,9,38
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Het Dolhuys,0392::SB33,2021 GE,2186,961,24,7,0,0,0,904,88,0,0,0,0,0,0,992,93,134,201,206,94,32,140,18,43
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Willem van Oranjeschool,0392::SB34,2021 CG,1061,443,14,3,0,0,0,415,45,0,0,0,0,0,0,460,48,58,34,80,49,36,80,6,52
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Buurtcentrum de Fjord,0392::SB35,2021 BN,2379,698,24,11,0,0,0,669,64,0,0,0,0,0,0,733,45,102,116,127,95,35,116,13,49
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Speeltuinvereniging Elba,0392::SB36,2021 AD,2276,681,21,5,0,0,0,638,69,0,0,0,0,0,0,707,70,75,107,116,103,16,130,15,49
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool de Cirkel,0392::SB37,2022 BL,1510,669,30,5,0,0,0,643,61,0,0,0,0,0,0,704,61,104,104,129,83,26,98,16,48
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Speeltuin Zaanenoord,0392::SB38,2022 CH,1017,459,17,6,0,0,0,438,44,0,0,0,0,0,0,482,49,73,69,94,54,15,57,13,35
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkgebouw Indischebuurt Noord,0392::SB39,2022 VV,2060,794,12,9,0,0,0,744,71,0,0,0,0,0,0,815,69,89,155,147,101,20,122,18,73
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Horizon,0392::SB40,2022 DM,2225,704,13,8,0,0,1,644,80,0,0,0,0,0,0,725,66,102,109,121,99,38,98,10,61
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Nova College,0392::SB41,2023 XM,2407,1089,36,9,0,0,0,1001,133,0,0,0,0,0,0,1134,100,182,209,225,123,29,154,24,43
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool Ter Cleeff (Gymzaal),0392::SB42,2023 DN,1890,1129,42,10,2,0,0,1083,96,0,0,2,0,0,0,1179,122,156,222,257,124,40,149,20,39
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Haarlemse Korfbal Club,0392::SB43,2023 KW,1615,677,17,1,0,0,0,619,76,0,0,0,0,0,0,695,80,121,130,135,81,25,63,14,28
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Hervormd Jeugdhuis de Schakel,0392::SB44,2023 VN,1316,762,10,3,0,0,0,700,76,0,1,0,1,0,0,776,91,116,126,157,94,21,98,12,47
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Gemeente van Christus,0392::SB45,2023 SC,1695,854,17,3,0,1,0,785,90,0,0,0,1,0,0,875,122,131,130,149,107,26,103,23,63
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Backstop,0392::SB46,2024 BW,803,486,11,4,0,0,0,451,50,0,0,0,0,0,0,501,78,116,79,62,47,24,54,5,21
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Posthuis Zaanenpark,0392::SB47,2024 TL,2002,1089,27,3,0,4,0,1009,106,0,0,4,0,0,0,1115,114,183,212,190,120,40,147,14,69
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Zorgcentrum Nieuw Delftweide,0392::SB48,2024 JH,1001,377,12,1,0,0,0,370,20,0,0,0,0,0,0,390,66,51,49,59,43,20,54,8,27
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau S.H.D.H. locatie Schoterhof,0392::SB49,2024 HT,1011,547,16,6,0,0,0,546,23,0,0,0,0,0,0,569,105,69,63,90,70,37,68,7,38
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Clubgebouw Watervrienden (planeet),0392::SB50,2024 EZ,2092,1122,0,33,0,0,0,1042,113,0,0,0,0,0,0,1155,149,187,216,235,118,44,106,20,47
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Speeltuin D.V.S.,0392::SB51,2025 BP,1682,927,19,6,0,0,0,864,88,0,0,0,0,0,0,952,119,138,188,157,106,66,92,10,51
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Rode Kruis Haarlem,0392::SB52,2025 TK,2068,839,32,6,0,0,0,798,77,0,0,2,0,2,0,875,84,106,155,135,110,52,131,9,57
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau de Dolfijn (gymzaal),0392::SB53,2023 JC,1976,721,19,6,0,0,0,684,62,0,0,0,0,0,0,746,103,94,84,104,84,43,122,13,74
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Johan Limpershof,0392::SB54,2025 EL,2237,697,28,13,0,0,0,683,55,0,0,0,0,0,0,738,100,102,81,113,73,36,86,13,93
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau St. Wijkgebouw Hof van Eden,0392::SB55,2026 AW,1980,767,19,6,0,0,0,723,73,0,0,4,0,0,0,796,96,88,145,119,84,39,105,13,78
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau RK Basisschool Sint Bavo,0392::SB56,2026 SJ,2125,983,10,5,0,0,0,897,101,0,0,0,0,0,0,998,139,131,190,162,101,51,105,18,86
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Dienstgebouw Oude Kerk,0392::SB57,2063 JR,502,264,3,2,0,0,0,239,30,0,0,0,0,0,0,269,34,44,106,17,26,3,25,1,8
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Brandweerkazerne,0392::SB58,2015 CK,1474,761,19,4,0,0,0,703,81,0,0,0,0,0,0,784,78,166,138,136,91,25,96,15,16
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Blinkert,0392::SB59,2015 ED,2021,1221,33,9,0,0,2,1182,79,0,0,0,0,0,0,1263,146,204,233,210,139,34,192,14,49
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Professor van Gilseschool,0392::SB60,2015 KN,730,478,13,1,0,0,0,445,47,0,0,0,0,0,0,492,80,160,78,60,48,15,19,6,12
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Mgr. Huibersschool,0392::SB61,2034 BC,2198,832,1,4,0,0,0,800,37,0,0,0,0,0,0,837,59,72,141,141,105,44,159,34,77
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Rozemarijn KDC,0392::SB62,2034 CB,2180,677,14,10,0,0,0,701,0,0,0,0,0,0,0,701,70,88,95,151,92,31,95,15,40
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkcentrum Europawijk,0392::SB63,2034 SB,1727,621,23,11,0,0,0,613,42,0,0,0,0,0,0,655,106,64,73,112,79,40,72,6,69
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Speeltuin De Eenhoorn,0392::SB64,2034 CV,2086,636,14,2,0,0,0,607,45,0,0,0,0,0,0,652,75,84,94,128,51,30,108,8,58
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Verpleeghuis Boerhaave,0392::SB65,2035 RJ,1610,443,12,7,0,0,1,406,55,0,0,0,0,0,0,462,49,48,64,71,54,29,78,10,40
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkcentrum de Ringvaart,0392::SB66,2035 VD,1863,512,11,2,0,0,0,470,56,0,0,0,1,0,0,526,83,42,70,113,56,28,52,10,58
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Zorgcentrum Schalkweide,0392::SB67,2035 VB,1688,568,23,1,0,1,0,520,69,0,0,3,0,2,0,589,91,74,70,108,55,31,66,25,48
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Rozemarijn werkplaatscentrum,0392::SB68,2037 EA,1910,422,15,5,0,0,2,387,53,0,0,0,0,0,0,442,48,34,48,97,42,26,67,11,49
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Buurtcentrum SamenInDeBuurt,0392::SB69,2037 GS,2238,294,16,5,0,0,0,287,28,0,0,0,0,0,0,315,59,30,33,60,32,13,39,3,25
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkcentrum Meerwijkcentrum,0392::SB70,2037 RR,2110,986,28,6,1,0,0,923,95,0,0,2,0,1,0,1018,164,84,132,230,109,36,121,24,86
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau RK Basisschool de De Brandaris,0392::SB71,2036 NE,1601,770,15,6,0,0,0,722,69,0,0,0,0,0,0,791,85,118,123,115,100,30,111,10,78
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Molenburg,0392::SB72,2036 EN,1328,827,20,5,0,0,0,776,80,0,4,0,4,0,0,856,139,123,119,144,113,26,91,7,65
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stadsbibliotheek Schalkwijk,0392::SB73,2036 AM,1644,384,12,4,0,0,0,358,42,0,0,0,0,0,0,400,38,52,62,65,46,23,56,4,38
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basischool De Wadden,0392::SB74,2026 NK,1675,601,10,4,0,0,0,560,55,0,0,0,0,0,0,615,78,87,79,115,63,28,73,9,69
Rijnland,Haarlem,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Bibliotheek op het station,0392::SB75,2011 LR,1,1192,55,10,0,2,1,1198,61,0,1,0,3,0,0,1260,56,180,242,283,158,40,196,20,17
