contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Lokale Regiobelangen Rivierenland,Algemene Waterschapspartij,Staatkundig Gereformeerde Partij (SGP),VVD,ChristenUnie,Huiseigenaren,Partij voor de Dieren,PSP'92 Rivierenland,50PLUS
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Het Badhuis,0268::SB16,6523 CD,0,762,65,1,0,0,0,763,68,1,2,0,3,0,0,831,52,203,207,26,49,2,51,10,15,115,20,12
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Amrâth Hotel Belvoir,0268::SB17,6522 AX,1611,744,41,5,0,0,0,738,52,0,0,0,0,0,0,790,71,174,150,34,69,3,119,14,25,63,15,7
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau School de Sterredans,0268::SB18,6522 HE,2075,906,37,5,0,0,0,860,89,0,0,0,1,0,0,949,135,208,165,36,73,0,117,17,36,83,13,23
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Montessori College ""Verbaas Jezelf""",0268::SB19,6522 CH,1559,516,20,4,0,0,1,494,45,0,0,0,0,0,0,540,38,189,77,15,22,1,50,3,8,66,19,28
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Euro-Center Nimco,0268::SB20,6521 NP,1989,837,36,9,0,4,0,827,63,0,4,0,8,0,0,890,76,222,197,40,53,4,71,8,13,99,25,29
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Openbare Basisschool De Muze,0268::SB21,6523 RZ,1886,685,33,3,0,0,0,677,43,0,0,1,0,0,0,720,40,200,147,28,41,2,61,7,10,98,23,28
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Erica Terpstra Sportfondsenbad,0268::SB22,6523 MJ,2034,1066,44,4,0,0,1,1013,100,0,0,0,0,0,0,1114,117,245,202,44,50,4,171,15,29,126,31,32
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De Waalboog locatie Joachim en Anna,0268::SB23,6523 PA,1409,713,24,10,0,0,0,664,83,0,0,0,0,0,0,747,106,199,121,21,26,7,119,16,23,51,8,16
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau De Waalboog, locatie Nijevelt",0268::SB24,6525 AH,1763,612,1,53,0,0,0,647,19,0,0,0,0,0,0,666,81,140,134,33,67,1,51,10,8,71,12,4
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Voorzieningenhart 't Hert,0268::SB25,6531 CS,2706,1045,56,13,0,5,0,1033,86,0,0,0,5,0,0,1119,82,209,289,45,69,7,67,15,23,148,48,43
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Wijkcentrum de Klokketoren,0268::SB26,6532 AD,1266,629,40,4,0,0,1,627,45,0,0,0,0,0,0,673,36,153,123,36,47,2,37,9,16,106,31,33
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Martinus van Beekschool,0268::SB27,6531 RR,1558,823,15,6,0,1,0,777,66,0,0,1,0,0,0,843,98,222,192,36,58,3,48,20,20,91,24,11
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau VC Nijmegen,0268::SB28,6531 TH,1748,1000,45,8,0,0,1,974,78,0,0,0,0,0,0,1053,127,280,196,47,71,2,98,14,27,85,28,25
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau School R.O.C.,0268::SB29,6531 KA,2011,1005,50,12,0,0,0,978,89,0,0,0,0,0,0,1067,114,316,235,34,44,4,103,10,22,83,19,21
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau CWZ,0268::SB30,6532 SZ,1275,430,12,3,0,0,1,396,48,0,0,0,0,0,0,445,46,79,103,18,21,1,54,11,12,45,19,21
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De Blikvanger,0268::SB31,6532 DB,2031,709,22,5,0,0,0,697,39,0,0,0,0,0,0,736,77,149,144,34,51,2,68,14,13,94,22,41
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Pro-College Nijmegen,0268::SB32,6533 CC,1844,647,17,3,0,0,0,620,47,0,0,0,0,0,0,667,67,145,136,27,45,3,70,6,16,100,16,16
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Turks Cultureel Centrum,0268::SB33,6533 SZ,1926,834,34,2,0,0,0,794,76,0,0,0,0,0,0,870,99,200,138,38,53,4,87,24,38,82,34,37
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Hennes Automobielen BV,0268::SB34,6533 HJ,2246,886,36,7,0,0,0,861,70,0,0,0,2,0,0,931,91,198,189,45,61,4,67,12,30,90,35,64
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Wijkcentrum de Schakel,0268::SB35,6533 MA,2091,833,30,8,0,0,0,799,72,0,0,0,0,0,0,871,93,160,172,42,66,6,45,18,21,87,34,89
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Ontmoetingscentrum de Toermalijn,0268::SB36,6534 VZ,2043,519,22,0,0,0,0,506,35,0,0,0,0,0,0,541,61,116,83,28,38,4,50,14,16,59,14,36
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau School De Vossenburcht,0268::SB37,6535 TK,1953,662,19,1,0,0,0,620,62,0,0,0,0,0,0,682,85,147,102,30,52,4,67,9,27,68,13,58
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Wijkcentrum Hatert,0268::SB38,6535 RZ,2945,967,36,12,0,0,0,936,79,0,0,0,0,0,0,1015,108,163,200,53,103,11,40,26,22,129,49,63
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Restaurant Bij de Buren,0268::SB39,6535 NB,2265,518,14,4,0,0,0,502,34,0,0,0,0,0,0,536,74,102,89,23,37,9,25,6,14,59,24,56
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Universiteitsrestaurant De Refter,0268::SB40,6525 HT,739,1149,139,3,2,0,0,1245,48,0,0,0,2,0,0,1293,127,241,250,56,128,13,110,35,13,133,36,7
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Woonzorgcentrum Boszicht,0268::SB41,6525 TJ,1412,661,18,4,0,0,1,624,58,0,0,0,0,0,0,683,102,137,130,24,51,1,51,10,19,74,13,49
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Roomsch Leven,0268::SB42,6525 SG,1475,884,31,11,0,0,0,862,67,0,0,0,3,0,0,929,116,227,159,39,93,4,60,12,31,90,30,23
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De Biezantijn,0268::SB43,6541 TN,3352,1137,34,8,0,0,0,1076,105,0,0,0,2,0,0,1181,84,239,222,51,100,2,87,22,31,155,66,78
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Wijkcentr. Titus Brandsma,0268::SB44,6542 VJ,4040,1376,76,7,0,0,6,1330,123,0,0,0,0,0,0,1459,117,322,309,64,102,10,91,35,30,188,50,58
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Café Zaal Elmeran,0268::SB45,6542 PE,2718,694,40,6,0,0,0,677,63,0,0,0,0,0,0,740,42,173,155,32,55,2,54,17,18,85,37,24
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Wijkcentrum Villanova,0268::SB46,6542 JP,2481,617,9,39,0,1,0,612,55,0,1,0,2,0,0,667,34,141,149,29,50,1,43,17,10,78,28,37
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Sint Jozefklooster,0268::SB47,6543 KG,1886,738,24,2,0,0,0,710,56,0,0,0,2,0,0,766,127,160,121,41,47,2,86,13,42,57,16,26
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Wijkcentrum Heseweide,0268::SB48,6543 NA,1588,754,0,0,0,0,1,753,0,0,0,0,0,0,0,754,65,141,175,40,53,11,52,14,21,93,33,56
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau School  Zonnewende,0268::SB49,6543 RN,1702,589,24,0,0,1,0,571,43,0,0,0,1,0,0,614,48,129,102,52,45,2,45,10,28,72,27,29
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau School GVO,0268::SB50,6532 XP,1758,577,30,4,0,0,0,561,50,0,0,0,0,0,0,611,53,140,138,31,39,3,51,6,22,61,19,14
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Zorgcentrum Huize Rosa,0268::SB51,6543 JG,2439,728,36,3,0,0,0,712,55,0,0,0,0,0,0,767,138,149,126,54,49,2,59,22,20,49,19,41
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Wijkcentrum de Schalmei,0268::SB52,6544 TN,1498,599,19,7,0,0,0,574,51,0,0,0,0,0,0,625,74,98,145,28,41,1,23,10,17,67,32,63
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Parochie De Goede Herder,0268::SB53,6544 NS,2439,617,22,7,0,0,0,579,68,0,0,0,1,0,0,647,74,103,151,37,32,6,31,24,17,67,17,58
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Kinderdagverblijf De Toldijk,0268::SB54,6537 PN,2054,664,18,1,0,0,0,627,56,0,0,0,0,0,0,683,68,135,122,40,50,4,40,14,18,90,25,58
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Bibliotheek Zwanenveld,0268::SB55,6538 SC,1342,733,44,7,0,0,0,719,63,0,0,2,0,0,0,782,75,120,146,48,59,8,52,23,13,85,31,73
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau School Prins Maurits,0268::SB56,6538 TN,1376,366,7,0,0,0,0,337,36,0,0,0,0,0,0,373,29,61,86,20,23,1,29,12,16,49,11,29
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Ontmoetingsruimte Leuvenshof,0268::SB57,6538 ML,1259,266,8,0,0,0,0,255,19,0,0,0,0,0,0,274,33,40,45,14,28,0,9,10,9,38,10,30
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau School De Meiboom,0268::SB58,6537 HD,1688,387,18,3,0,0,0,361,47,0,0,0,0,0,0,408,36,74,94,29,36,2,13,12,9,46,24,12
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Wijkcentrum Dukenburg,0268::SB59,6537 EP,1756,618,17,7,0,0,0,603,39,0,0,0,0,0,0,642,92,123,101,51,50,3,33,9,17,60,26,53
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Maatschap v. Fysiother. ""Lankforst""",0268::SB60,6538 HA,1710,615,17,7,0,0,0,589,50,0,0,0,0,0,0,639,75,113,119,45,43,6,48,18,25,65,17,41
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Bej. centr. De Doekenborg,0268::SB61,6537 AJ,2026,557,7,3,0,0,0,518,49,0,0,0,0,0,0,567,77,98,87,49,36,2,45,12,24,63,18,46
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau De Orangerie, zorgcentrum",0268::SB62,6538 DM,1999,726,19,5,0,0,0,700,50,0,0,0,0,0,0,750,117,124,119,35,49,10,53,11,27,67,31,83
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Prins Clausschool,0268::SB63,6536 DB,1445,886,28,2,0,0,0,848,68,0,0,0,0,0,0,916,107,190,155,53,61,2,108,28,34,92,23,33
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De Dageraad,0268::SB64,6536 AC,1377,648,21,2,0,0,0,635,36,0,0,0,0,0,0,671,94,128,123,38,33,5,48,32,18,74,18,37
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau JC de Sprok,0268::SB65,6546 JZ,1996,375,10,5,0,0,0,361,29,0,0,0,0,0,0,390,44,61,49,29,24,1,41,8,29,43,11,35
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Sporthal De Horstacker,0268::SB66,6546 EK,2038,581,25,5,0,0,0,558,53,0,0,0,0,0,0,611,56,104,100,54,40,3,42,9,26,86,23,38
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau School De Luithorst,0268::SB67,6545 LX,1532,593,13,2,0,0,0,543,64,0,0,1,0,0,0,607,42,111,126,45,36,8,53,5,37,49,25,56
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Parochie Lindenholt,0268::SB68,6545 AW,1739,687,14,6,4,0,0,661,50,0,0,0,4,0,0,711,102,112,129,52,38,2,73,15,46,57,29,32
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Bistro `t Zwaantje,0268::SB69,6525 AV,1456,307,13,5,0,0,0,299,26,0,0,0,0,0,0,325,38,56,56,20,21,5,15,12,22,34,7,21
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau School De Wingerd,0268::SB70,6546 XN,1598,446,10,6,0,0,0,409,53,0,0,0,0,0,0,462,43,81,73,30,16,4,48,5,34,45,18,49
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Wijkcentrum de Brack,0268::SB71,6546 XS,1478,711,16,5,0,1,0,656,75,0,0,1,0,0,0,731,75,131,123,48,49,5,83,16,29,87,28,37
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De Klif,0268::SB72,6515 DJ,1781,600,16,1,0,0,0,539,78,0,0,0,0,0,0,617,69,148,122,50,25,2,77,8,18,58,10,13
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De Klif,0268::SB73,6515 DJ,1968,1058,36,3,0,0,0,961,136,0,0,0,0,0,0,1097,133,193,215,55,79,7,184,25,34,96,20,17
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Voorzieningenhart De Ster,0268::SB74,6663 HA,2313,1171,44,7,0,0,0,1105,117,0,0,0,0,0,0,1222,95,388,205,51,81,3,113,21,28,125,33,28
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Sportcentrum De Spil,0268::SB75,6663 CD,2251,882,39,3,0,0,0,816,108,0,0,0,0,0,0,924,125,230,165,45,53,7,104,18,28,67,24,16
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Betuweland lokatie St. Jozef,0268::SB76,6663 CP,1628,658,21,8,4,0,1,632,58,0,0,0,4,0,0,691,141,139,89,29,31,0,85,9,16,77,17,25
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Centraal Station,0268::SB77,6512 AB,0,950,59,11,0,2,1,960,57,0,0,2,0,0,0,1018,75,219,226,43,81,7,105,33,13,113,21,14
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Centraal Station,0268::SB78,,0,891,71,6,0,0,0,928,40,0,0,0,0,0,0,968,86,175,210,29,76,4,99,32,9,129,31,11
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Radboudumc,0268::SB79,6525 GA,1479,645,58,2,0,0,1,662,42,0,0,0,0,0,0,705,95,132,138,26,50,1,95,14,9,57,17,11
Rivierenland,Nijmegen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Radboudumc,0268::SB80,6525 GA,0,524,58,2,0,0,0,539,45,0,0,0,0,0,0,584,62,108,130,16,40,4,80,18,10,42,8,6
