contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Algemene Waterschapspartij,ChristenUnie-SGP,Partij voor de Dieren,Partij voor Mens en Spirit (MenS),50PLUS
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Maartenshal,1916::SB11,2274 XL,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0,1,1,0,1,0,0
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Corbulocollege,1916::SB12,2273 CB,0,7,0,0,0,0,0,6,1,0,0,0,0,0,0,7,0,3,0,2,0,0,2,0,0
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Koningkerk,1916::SB13,2273 KR,0,18,1,0,0,0,6,11,2,0,0,0,0,0,0,19,3,4,3,2,2,2,2,0,0
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkcentrum de Groene Loper,1916::SB14,2273 VD,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,0,0,1,0,0,2,0,0
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool Dijsselbloem,1916::SB15,2273 CS,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Sporthal Essesteijn,1916::SB16,2272 CB,0,16,0,0,0,0,0,11,5,0,0,0,0,0,0,16,0,10,0,5,0,0,1,0,0
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Sporthal Essesteijn,1916::SB17,2272 CB,0,11,0,0,1,0,0,9,1,0,0,1,0,0,0,10,2,2,1,2,0,2,1,0,1
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Verzorgingscentrum De Mantel,1916::SB18,2272 BV,0,19,0,0,0,0,0,17,2,0,0,0,0,0,0,19,1,8,2,3,1,1,1,0,2
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Servicecentrum,1916::SB19,2264 BM,1510,538,8,1,2,0,1,482,62,0,0,2,0,0,0,545,104,144,81,61,56,17,41,2,32
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Servicecentrum,1916::SB20,2264 BM,871,632,11,5,0,2,0,578,72,0,0,0,2,0,0,650,127,167,80,62,77,21,60,4,34
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkgebouw De Blauwe Tram,1916::SB21,2265 CA,1738,806,13,7,0,0,0,742,83,0,0,1,0,1,0,825,161,213,102,92,87,24,80,8,39
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkgebouw Het Koophuys,1916::SB22,2266 KN,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,2,1,1,1,0,0,1,0,0
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Verzorgingshuis Schoorwijck,1916::SB23,2265 WZ,1689,765,19,7,0,0,0,717,74,0,0,0,0,0,0,791,158,193,89,94,80,30,56,6,59
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkgebouw Ons Tolhuis,1916::SB24,2266 CN,1290,579,13,2,0,3,0,524,73,0,0,0,3,0,0,597,127,89,74,66,73,21,67,3,59
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkcentrum de Poort,1916::SB25,2261 HD,1501,831,21,5,0,0,0,786,71,0,0,0,0,0,0,857,188,153,98,92,98,42,77,12,71
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Dorpshuis Stompwijk,1916::SB26,2266 EW,1838,733,14,5,0,0,0,636,116,0,0,0,0,0,0,752,281,154,59,47,54,42,53,7,36
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkcentrum De Plint,1916::SB27,2263 GZ,1978,790,19,8,0,17,0,725,72,0,0,20,0,3,0,797,170,80,111,133,82,38,98,3,75
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wijkgebouw De Heuvel,1916::SB28,2262 EB,1944,760,16,8,0,0,0,711,69,0,0,0,0,0,0,780,167,126,85,103,101,28,86,4,60
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Gymnastieklokaal,1916::SB29,2264 KW,2204,1037,29,10,2,0,0,1011,63,0,0,2,0,0,0,1074,179,177,167,151,133,52,108,5,65
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Kerkgebouw,1916::SB30,2261 ET,1858,1000,33,8,7,0,0,967,67,0,0,7,0,0,0,1034,238,320,112,79,98,38,72,9,34
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stichting WZH locatie Prinsenhof,1916::SB31,2263 AA,2018,874,19,6,0,0,1,814,84,0,0,0,0,0,0,899,200,187,107,87,99,40,91,13,50
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Sporthal De Fluit,1916::SB32,2262 ED,1941,573,12,4,4,0,0,546,39,0,0,4,0,0,0,585,108,68,68,81,85,36,73,9,45
Rijnland,Leidschendam-Voorburg,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Schuitejager,1916::SB33,2265 BE,804,80,3,0,0,0,0,71,12,0,0,0,0,0,0,83,13,20,10,9,9,5,10,1,3
