contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Werken aan Water,VVD,Algemene Waterschapspartij,Tilburgse Volkspartij (TVP) & Ouderen Nu,50PLUS
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Spilcentrum de Boog,0772::SB33,,3302,684,39,3,0,0,0,640,86,0,0,0,0,0,0,726,174,112,117,42,129,28,5,77
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Woonzorgcentrum Wilgenhof,0772::SB34,,3278,580,13,6,1,0,0,533,67,0,0,0,1,0,0,600,176,73,147,32,83,27,1,41
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De Wilakkers,0772::SB35,,3692,466,22,0,0,0,0,443,45,0,0,0,0,0,0,488,137,53,113,17,81,27,5,33
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Beppino Sarto,0772::SB36,,3200,578,22,3,0,0,0,550,53,0,0,0,0,0,0,603,168,79,144,33,67,32,5,50
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkcentrum 't Akkertje,0772::SB37,,4252,590,38,10,0,0,0,575,63,0,0,0,0,0,0,638,167,61,150,28,55,30,11,88
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Contactcentrum D'n Tref,0772::SB38,,3459,455,33,4,0,0,1,464,29,0,0,0,0,0,0,494,128,57,95,35,65,29,2,44
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De Talisman,0772::SB39,,3271,551,32,5,0,0,0,537,54,3,0,0,3,0,0,591,165,54,145,35,75,23,6,48
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Vitalis Kortonjo,0772::SB40,,1581,821,31,14,0,0,0,751,115,0,0,0,0,0,0,866,214,143,120,41,237,24,7,35
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Parktheater,0772::SB41,,2792,503,36,5,0,1,0,499,48,0,2,0,3,0,0,547,137,68,78,18,148,41,3,10
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau recreatieruimte Hof van Eden,0772::SB42,,1862,769,47,7,0,0,0,752,71,0,0,0,0,0,0,823,215,89,221,35,108,40,12,49
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Buurtcentrum de Rondweg,0772::SB43,,1656,609,38,9,0,0,0,617,39,0,0,0,0,0,0,656,162,77,167,26,87,47,7,36
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Jean Sibelius,0772::SB44,,4774,593,35,6,0,0,0,591,44,1,0,0,1,0,0,635,185,72,110,41,67,35,6,77
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkcentrum de Dommel,0772::SB45,,4256,279,15,2,0,0,0,275,21,0,0,0,0,0,0,296,80,31,57,18,21,19,2,51
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkgebouw 't Slot,0772::SB46,,3682,514,22,3,0,0,0,491,48,0,0,0,0,0,0,539,139,88,83,35,62,28,5,74
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau woonzorgcentrum Genderhof,0772::SB47,,2933,511,18,9,0,0,0,490,48,0,0,0,0,0,0,538,144,91,92,33,51,32,4,64
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Karel de Grote,0772::SB48,,1456,574,23,6,0,0,0,553,50,0,0,0,0,0,0,603,174,86,113,25,40,45,12,79
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Vitalis Engelsbergen,0772::SB49,,1440,471,21,4,0,0,0,469,27,0,0,0,0,0,0,496,121,71,110,28,48,23,9,61
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Vitalis Vonderhof,0772::SB50,,4193,547,36,3,0,0,0,550,36,0,0,0,0,0,0,586,146,59,125,26,98,42,8,43
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Summa College Welzijn,0772::SB51,,3058,472,21,3,0,0,0,459,37,0,0,0,0,0,0,496,114,47,124,22,68,52,3,42
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkgebouw Het Kraaiennest,0772::SB52,,3190,581,29,2,0,0,0,570,42,0,0,0,0,0,0,612,164,65,118,32,74,34,9,85
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Gemeenschapshuis de Lievendaal,0772::SB53,,3523,423,20,7,0,0,0,413,37,0,0,0,0,0,0,450,120,51,78,21,59,22,8,64
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Sociëteit Het Struiske,0772::SB54,,2149,642,25,10,0,0,0,632,45,0,0,0,0,0,0,677,169,81,139,52,90,30,8,73
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Onder de Wieken,0772::SB55,,2511,413,22,3,0,0,0,396,42,0,0,0,0,0,0,438,95,71,64,30,61,32,6,54
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau basisschool De Boschuil,0772::SB56,,3104,477,19,3,0,0,0,453,46,0,0,0,0,0,0,499,108,66,72,18,134,32,3,44
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool de Vuurvlinder,0772::SB57,,1470,824,33,3,0,0,0,775,87,0,2,0,2,0,0,862,186,159,125,48,178,40,9,79
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool de Vuurvlinder,0772::SB58,,2428,354,20,6,0,0,1,336,43,0,0,0,0,0,0,380,79,43,68,22,81,24,2,35
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De reis van Brandaan,0772::SB59,,1564,785,26,7,0,0,1,732,85,0,0,0,0,0,0,818,209,142,143,31,153,34,6,67
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Woonzorgcentrum Gagelbosch,0772::SB60,,0,432,21,1,1,0,0,417,36,0,0,1,0,0,0,453,111,75,50,32,34,23,7,100
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool 't Slingertouw,0772::SB61,,1836,660,0,0,0,0,0,658,2,0,0,0,0,0,0,660,173,84,119,31,137,48,5,63
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau De Hangar,0772::SB62,,2676,529,16,2,0,0,0,487,61,0,1,0,1,0,0,548,115,67,91,26,116,45,6,63
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Kantine sportpark,0772::SB63,,2674,531,23,3,0,1,0,467,89,0,0,1,0,0,0,556,126,62,72,26,167,31,4,43
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Station NS centrumzijde,0772::SB64,,0,1029,116,17,0,0,0,1112,52,0,0,0,2,0,0,1164,252,151,276,43,177,64,18,48
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Nat Lab,0772::SB65,,2929,808,68,10,0,0,0,830,56,0,0,0,0,0,0,886,220,101,208,37,101,85,16,40
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau B&O gebouw,0772::SB66,,0,364,17,1,0,0,0,340,42,0,0,0,0,0,0,382,97,48,75,31,41,23,4,45
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Sociëteit Het Struikske,0772::SB67,,1582,287,16,5,0,0,0,270,38,0,0,0,0,0,0,308,79,38,47,28,22,22,3,48
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Stadhuis,0772::SB68,,0,413,26,8,0,0,1,414,32,0,0,0,0,0,0,447,84,38,99,18,99,32,7,36
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De Driestam,0772::SB69,,0,420,28,7,0,0,0,421,34,0,0,0,0,0,0,455,98,50,105,22,63,26,2,54
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Fellenoord,0772::SB70,,0,565,57,4,0,0,0,579,47,0,0,0,0,0,0,626,127,87,124,21,65,63,10,68
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Buurtinfowinkel,0772::SB71,,0,359,16,4,0,0,0,351,28,0,0,0,0,0,0,379,98,30,121,13,45,24,5,23
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Vitalis De Horst,0772::SB72,,0,423,26,4,0,2,0,451,0,0,0,2,0,0,0,451,95,104,79,15,52,18,5,55
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Atalanta,0772::SB73,,0,506,29,3,0,0,0,487,51,0,0,0,0,0,0,538,105,92,112,37,48,30,4,78
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Ontmoetingsruimte Pieter Eiffhuis,0772::SB74,,0,485,29,1,0,1,0,463,53,0,0,0,1,0,0,516,98,110,74,21,55,21,9,97
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Vrijetijdsaccommodatie De Mortel,0772::SB75,,0,618,29,2,0,0,0,597,52,0,0,0,0,0,0,649,159,78,106,36,82,41,10,106
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Gymzaal Bordeauxlaan,0772::SB76,,0,346,12,1,0,0,0,321,38,0,0,0,0,0,0,359,101,55,55,27,31,29,4,44
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Service/verzorgingscentrum Antonius,0772::SB77,,0,638,31,3,0,2,0,594,80,0,0,0,2,0,0,674,147,117,70,43,146,40,5,70
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Archipel Den Eerdbrand/De Bevelanden,0772::SB78,,0,437,23,7,0,0,0,410,57,0,0,0,0,0,0,467,114,88,58,23,60,23,16,55
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Ontmoetingscentrum Vivaldi,0772::SB79,,0,494,14,7,0,0,0,466,49,0,0,0,0,0,0,515,122,84,53,34,46,27,12,116
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Cornelis Jetses,0772::SB80,,0,454,21,5,0,0,0,432,51,0,0,0,3,0,0,483,112,73,102,31,50,17,5,64
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool de Korenaar,0772::SB81,,0,447,23,2,0,0,0,437,35,0,0,0,0,0,0,472,99,80,83,25,47,22,11,80
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Vitalis Brunswijck,0772::SB82,,0,500,19,1,0,0,0,478,42,0,0,0,0,0,0,520,122,85,77,35,46,34,4,97
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Gemeenschapshuis De Uitwijk,0772::SB83,,0,462,20,7,0,0,0,441,48,0,0,0,0,0,0,489,111,75,76,31,51,38,8,72
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Wethouder van Eupen,0772::SB84,,0,517,20,3,0,0,0,499,41,0,0,0,0,0,0,540,149,86,90,30,83,24,6,49
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Buurthuis de Boemerang,0772::SB85,,0,553,35,5,0,0,0,548,45,0,0,0,0,0,0,593,133,113,89,25,81,30,5,77
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Ontmoetingscentrum de Cabine,0772::SB87,,0,505,11,8,0,0,1,487,36,0,0,0,0,0,0,524,125,84,92,39,45,38,10,72
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Louis Buelens,0772::SB88,,0,603,20,5,0,0,0,560,68,0,0,0,0,0,0,628,160,88,107,31,78,50,12,77
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De Driesprong,0772::SB89,,0,382,35,1,0,0,0,379,39,0,0,0,0,0,0,418,99,44,77,23,53,24,4,58
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Vitalis Berckelhof,0772::SB90,,0,440,22,7,0,0,0,438,31,0,0,0,0,0,0,469,120,52,84,30,55,34,7,58
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Activiteitencentrum Orka,0772::SB91,,0,491,26,5,0,0,0,475,47,0,0,0,0,0,0,522,150,54,88,32,58,34,7,68
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Spilcentrum de Boog,0772::SB92,,0,599,41,4,0,0,0,583,61,0,0,0,0,0,0,644,154,99,77,24,136,28,6,75
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Vitalis Wilgenhof,0772::SB93,,0,646,34,4,0,0,0,622,62,0,0,0,0,0,0,684,180,127,138,26,93,22,10,50
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool 'De Wilakkers',0772::SB94,,0,507,32,0,0,0,0,490,49,0,0,0,0,0,0,539,145,75,113,27,78,37,6,26
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Beppino Sarto,0772::SB95,,0,473,22,2,0,0,0,453,44,0,0,0,0,0,0,497,126,63,115,21,72,30,2,44
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkcentrum 't Akkertje,0772::SB96,,0,496,18,3,0,0,0,462,55,0,0,0,0,0,0,517,153,45,113,23,46,21,14,81
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Contactcentrum D'n Tref,0772::SB97,,0,506,27,2,0,0,0,486,50,0,0,0,0,0,0,536,140,67,103,24,91,34,2,45
