contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Lokale Regiobelangen Rivierenland,Algemene Waterschapspartij,Staatkundig Gereformeerde Partij (SGP),VVD,ChristenUnie,Huiseigenaren,Partij voor de Dieren,PSP'92 Rivierenland,50PLUS
Rivierenland,Geldermalsen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De sleutel,0236::SB11,4191 XT,1203,427,3,2,0,0,0,392,40,0,0,0,0,0,0,432,38,45,53,62,18,67,51,11,26,27,10,19
Rivierenland,Geldermalsen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Den Dries,0236::SB12,4191 ZR,1190,620,13,1,0,0,0,553,81,0,0,0,0,0,0,634,72,38,59,81,19,189,76,10,25,22,10,19
Rivierenland,Geldermalsen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De Morgenster,0236::SB13,4191 DN,1351,611,9,3,0,0,0,538,85,0,0,0,0,0,0,623,72,49,62,96,23,126,71,19,29,30,4,30
Rivierenland,Geldermalsen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Rode Kruis,0236::SB14,4191 GM,1322,709,19,1,0,0,0,643,86,0,0,0,0,0,0,729,99,56,80,87,25,140,77,30,41,31,11,32
Rivierenland,Geldermalsen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Gebouw bij Gereformeerde Kerk,0236::SB15,4191 EK,924,478,16,0,0,0,0,458,36,0,0,0,0,0,0,494,89,49,37,78,10,93,51,12,24,20,0,15
Rivierenland,Geldermalsen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Dorpshuis Tricht,0236::SB16,4196 AC,1633,916,16,8,0,0,2,836,102,0,0,0,0,0,0,940,132,114,71,155,33,163,90,23,58,45,9,23
Rivierenland,Geldermalsen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Buurthuis,0236::SB17,4155 BG,246,158,3,1,0,0,1,148,13,0,0,0,0,0,0,162,26,6,5,12,1,7,18,5,66,4,1,7
Rivierenland,Geldermalsen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Mr Aafjesschool,0236::SB18,4194 RR,2174,988,16,4,0,0,1,888,119,0,0,0,0,0,0,1008,147,46,91,178,36,172,192,42,34,21,3,26
Rivierenland,Geldermalsen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Dorpshuis Meteren,0236::SB19,4194 TH,667,387,3,2,0,0,1,333,58,0,0,0,0,0,0,392,61,27,25,64,8,91,57,12,15,17,3,7
Rivierenland,Geldermalsen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De Betuwepoort,0236::SB20,4152 EH,533,304,6,3,0,0,0,284,29,0,0,0,0,0,0,313,45,26,17,79,9,26,38,6,35,12,1,10
