contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Partij van de Arbeid (P.v.d.A.),Water Natuurlijk,VVD,Algemene Waterschapspartij Delfland,Partij voor de Dieren,50PLUS,ChristenUnie-SGP
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wooncentrum Cort van der Linden,0503::SB14,2613 LC,1706,722,7,4,0,1,0,672,60,0,0,1,0,0,0,732,96,104,107,58,205,73,44,35
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Freinetschool Delft,0503::SB15,2613 LE,2053,773,32,8,0,3,0,743,67,0,0,3,0,0,0,810,69,133,136,77,211,87,28,32
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Freinetschool Delft,0503::SB16,2613 LE,1954,739,34,5,6,0,3,726,55,0,0,0,6,0,0,784,62,99,134,77,224,99,15,29
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum Delft Noord,0503::SB18,2612 CB,1812,571,19,8,0,1,1,562,36,0,0,0,1,0,0,599,39,70,92,51,149,94,43,33
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Monica,0503::SB19,2612 GV,1097,636,16,4,0,1,1,593,61,0,0,1,0,0,0,655,85,76,105,82,186,54,21,27
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Verpleeghuis De Bieslandhof,0503::SB20,2612 VC,1909,867,29,7,0,5,0,817,81,0,0,5,0,0,0,898,98,125,150,104,203,88,62,37
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau St. SILA/Boccia,0503::SB21,2612 RA,1446,565,29,12,0,0,0,563,43,0,0,0,0,0,0,606,35,72,79,99,146,81,28,25
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,"Stembureau Gemeente Delft, ""Staalweg""",0503::SB22,2612 KK,1665,477,13,3,0,0,0,462,31,0,0,0,0,0,0,493,50,50,65,50,120,87,34,21
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Buurthuis Onder de Schie,0503::SB23,2628 AJ,1720,988,29,4,0,2,0,942,81,0,0,0,2,0,0,1023,87,162,208,175,220,77,24,35
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau TU Fac Elektrotechn Wisk & Informat,0503::SB24,2628 CD,2607,828,94,3,0,4,2,892,27,0,0,4,0,0,0,921,37,116,119,163,290,70,4,29
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Prins Mauritsschool,0503::SB25,2628 GJ,1977,863,38,8,0,6,1,850,64,0,0,0,6,0,0,915,72,109,146,106,227,90,39,74
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Vrijetijdscentrum De Wipmolen,0503::SB26,2628 JR,1645,588,21,6,0,0,0,570,41,0,0,4,0,0,0,611,67,68,78,66,157,70,50,32
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkwerk Wippolder,0503::SB28,2628 JN,1918,482,13,5,0,0,0,464,36,0,0,0,0,0,0,500,42,73,72,51,115,63,43,23
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Buurthuis De Wending,0503::SB29,2613 RW,1908,865,34,3,0,1,0,845,58,0,0,0,1,0,0,903,47,106,146,105,284,122,27,28
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Delftse Montessorischool,0503::SB30,2613 JK,1805,638,57,4,1,0,0,652,48,0,0,0,1,0,0,700,36,128,79,103,199,51,18,24
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Delfshove,0503::SB31,2624 DS,2325,566,1,16,0,11,1,555,16,0,0,11,0,0,0,572,76,125,86,56,126,49,30,18
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Marcuskerk,0503::SB32,2624 TH,2276,717,43,5,0,0,0,727,38,0,0,0,0,0,0,765,81,80,97,107,221,52,18,61
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Abtswoude,0503::SB33,2624 LJ,1528,640,30,2,0,0,0,620,52,0,0,0,0,0,0,672,94,83,85,82,161,49,51,35
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum De Vleugel,0503::SB34,2624 LD,1743,507,23,6,0,3,0,483,50,0,0,3,0,0,0,533,66,90,61,68,109,55,26,32
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Buurthuis Het Voorhof,0503::SB35,2624 XL,1894,576,21,9,0,0,1,564,41,0,0,0,0,0,0,606,63,104,73,68,156,44,30,38
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Stefanna,0503::SB37,2624 LW,1534,610,4,12,0,0,0,592,34,0,0,0,0,0,0,626,121,76,59,84,152,43,47,28
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Vijverhof,0503::SB38,2625 PM,1567,781,6,13,0,4,0,718,78,0,0,4,0,0,0,796,115,113,100,105,191,58,61,38
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Delftse Daltonschool,0503::SB39,2625 KX,1496,788,26,0,0,4,0,728,90,0,0,0,4,0,0,818,109,108,140,141,175,55,29,31
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Jongerencentrum The Culture,0503::SB40,2625 CZ,1364,438,9,9,0,1,0,422,35,0,0,0,1,0,0,457,61,67,52,34,118,35,56,15
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wooncentrum Die Buytenweye,0503::SB41,2625 TD,1654,518,12,6,0,8,0,528,0,0,0,8,0,0,0,528,79,124,70,27,95,54,41,28
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum Het Buitenhuis,0503::SB42,2625 RE,1413,519,24,3,0,0,0,519,28,0,1,0,1,0,0,547,62,51,78,62,141,64,42,19
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Bewonersruimte Lisztflat,0503::SB43,2625 BJ,1921,466,20,6,0,1,0,459,34,0,0,0,1,0,0,493,32,102,68,55,112,61,18,18
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Vierhovenkerk,0503::SB45,2625 XN,1863,466,14,3,0,0,0,456,27,0,0,0,0,0,0,483,59,81,56,38,116,49,47,20
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Simon Carmiggeltschool,0503::SB46,2623 MX,1785,852,12,6,0,0,0,770,100,0,0,0,0,0,0,870,65,131,169,80,226,94,65,22
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Basisschool De Regenboog,0503::SB47,2623 MZ,1638,675,16,6,0,0,0,641,56,0,0,0,0,0,0,697,57,89,133,82,156,85,39,34
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau School De Ark,0503::SB48,2623 NW,1787,801,18,2,0,0,0,755,66,0,0,0,0,0,0,821,92,113,128,90,183,92,45,58
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau School De Eglantier Tanthof,0503::SB49,2622 HB,2092,863,12,6,0,19,0,815,85,0,0,0,19,0,0,900,74,106,146,133,208,99,53,44
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Rkbs  De Bonte Pael,0503::SB51,2622 EE,2490,1119,26,10,0,0,2,1054,99,0,0,0,0,0,0,1155,113,166,180,128,272,135,87,38
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Basisschool De Bron,0503::SB52,2622 EA,2280,713,9,8,0,0,0,646,84,0,0,0,0,0,0,730,63,97,120,108,174,74,55,22
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,"Stembureau Gemeente Delft, ""Stadhuis""",0503::SB53,2611 GS,1,921,66,12,0,5,0,957,47,0,0,0,5,0,0,1004,45,132,160,211,244,76,14,39
Delfland,Delft,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau TU Fac Elektrotechn Wisk & Informat,0503::SB54,2628 CD,1,766,90,7,0,1,1,830,33,0,0,0,1,0,0,864,38,110,101,170,254,59,7,27
