contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),ChristenUnie,Water Natuurlijk,Staatkundig Gereformeerde Partij (SGP),50PLUS,CDA,VVD,AWP Vallei en Veluwe,Lokaal Waterbeheer
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Twee Marken,1581::SB13,3951 CR,1177,1033,27,4,0,1,0,1064,1,0,0,0,1,0,0,1065,233,47,177,43,44,152,213,64,60
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Buitenlust,1581::SB14,3958 CA,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,2,0,0,0,0,1,1,2
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Sporthal De Ploeg,1581::SB15,3958 GR,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Ridderhof,1581::SB16,3958 DC,0,3,1,0,0,0,1,3,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,0
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Buurthucht,1581::SB17,3959 AM,950,548,9,1,0,4,0,487,75,0,0,0,4,0,0,562,11,67,30,282,19,54,46,15,24
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Michaëlhuis,1581::SB18,3956 BW,177,52,0,6,0,1,0,40,19,0,0,0,1,0,0,59,9,3,5,15,0,5,6,6,3
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Meander,1581::SB19,3956 EW,12,2,0,0,5,0,0,7,0,0,0,0,5,0,0,7,0,0,0,0,0,0,2,0,0
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Schermerij,1581::SB20,3956 HA,18,3,0,0,2,0,0,4,1,0,0,0,2,0,0,5,0,0,0,0,0,0,3,0,0
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Binder,1581::SB21,3956 ED,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Cultuurhuis Pléiade,1581::SB22,3941 HV,0,14,0,1,0,0,0,11,4,0,0,0,0,0,0,15,0,0,1,0,0,1,10,2,0
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Het Zonnehuis,1581::SB23,3941 RB,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Sporthal Steinheim,1581::SB24,3941 MB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Huize Beatrix,1581::SB25,3941 ZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vallei en Veluwe,Utrechtse Heuvelrug,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Park Boswijk,1581::SB26,3941 AA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
