contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Algemene Waterschapspartij,ChristenUnie-SGP,Partij voor de Dieren,Partij voor Mens en Spirit (MenS),50PLUS
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_13 Speeltuinvereniging Morschkwartier,0546::SB13,2332 XH,1849,1046,42,6,0,4,1,1011,78,0,0,4,0,0,0,1090,92,115,217,224,128,54,162,10,44
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_14 Serviceflat Schouwenhove,0546::SB14,2332 DP,1681,777,18,9,0,0,0,745,60,0,1,0,1,0,0,805,111,124,119,132,87,30,117,9,48
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_16 Maranathawijkgemeente,0546::SB15,2332 JC,2167,642,14,5,0,0,0,606,55,0,0,0,0,0,0,661,92,85,107,142,66,31,76,6,37
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_17 Woonzorgcentrum Robijnhof,0546::SB16,2332 KJ,2001,766,29,5,0,5,0,740,65,0,0,0,5,0,0,805,126,124,107,146,71,55,78,5,54
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_18 Bonaventuracollege,0546::SB17,2334 ER,1504,538,20,9,0,0,0,525,42,0,0,0,0,0,0,567,54,73,109,133,55,29,61,9,15
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_19 De Leidse Houtschool,0546::SB18,2334 CG,2103,1001,49,3,0,1,0,945,109,0,0,0,1,0,0,1054,110,150,265,214,83,37,110,11,21
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_20 SBO School De Vlieger,0546::SB19,2312 NC,1896,673,17,6,0,0,0,651,45,0,0,0,0,0,0,696,49,73,159,136,81,36,110,15,14
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_21 Vrije school Mareland,0546::SB20,2316 HA,2360,905,42,5,1,0,0,871,80,0,0,1,0,0,0,951,65,132,231,166,109,32,138,12,20
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_22 Dienstencentrum Rondedans,0546::SB21,2316 NZ,2128,603,27,7,0,0,0,565,72,0,0,0,0,0,0,637,59,60,120,115,61,29,119,5,35
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_23 Verpleeghuis Overrhyn,0546::SB22,2316 GJ,1611,342,14,9,1,0,0,322,44,0,0,0,1,0,0,366,27,35,53,94,28,25,52,6,22
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_24 Het Gebouw,0546::SB23,2315 VA,2507,687,62,10,0,0,0,673,85,0,0,1,0,0,0,758,54,62,102,185,80,32,121,17,34
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_26 Dienstencentrum Zijloever,0546::SB24,2315 JS,1770,432,10,4,0,1,0,390,55,0,0,1,0,0,0,445,38,37,78,85,42,20,87,8,37
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_28 Buurtcentrum De Kooi,0546::SB25,2315 CD,1560,479,15,0,0,0,0,443,51,0,0,0,0,0,0,494,37,34,98,93,58,31,91,5,32
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_29 Kinderdagverblijf Admiraal de Ruyter,0546::SB26,2315 KT,1638,630,15,2,0,0,0,584,62,0,0,1,0,0,0,646,49,55,127,119,68,26,135,7,44
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_30 Zorgcentrum Roomburgh,0546::SB27,2314 ZC,1261,425,7,2,0,0,0,400,32,0,0,2,0,2,0,432,76,54,71,83,47,21,48,7,18
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_31 Buurtcentrum Matilo,0546::SB28,2314 XH,1611,958,26,10,0,0,0,899,93,0,0,2,0,2,0,992,121,213,183,153,106,30,110,11,31
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_32 Stedelijk Gymnasium Leiden,0546::SB29,2313 EP,1560,916,36,10,0,1,2,879,80,0,0,1,0,0,0,961,82,143,270,167,93,34,103,5,19
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_33 RK Basisschool Sint Joseph,0546::SB30,2313 JE,1372,821,6,35,0,0,0,786,76,0,0,0,0,0,0,862,98,129,194,137,76,34,119,7,27
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_34 Vredeskerk,0546::SB31,2323 GG,1371,872,20,7,0,0,1,814,84,0,0,0,0,0,0,899,97,155,192,179,82,51,106,3,7
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_35 Gebouw Onderwijs Advies,0546::SB32,2313 GA,1158,645,35,2,0,0,0,616,66,0,0,0,0,0,0,682,64,105,146,137,70,25,88,2,8
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_36 Het Trefpunt,0546::SB33,2313 TA,1416,635,26,6,0,6,0,624,49,0,0,0,6,0,0,673,89,83,131,131,61,23,81,13,23
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_37 ROC Leiden,0546::SB34,2321 KS,1293,522,24,1,0,0,0,509,40,0,0,0,2,0,0,549,60,75,108,68,57,21,97,6,30
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau Stembureau_38 Speeltuinvereniging ""Zuiderkwartier""",0546::SB35,2313 XA,1285,426,16,4,0,0,0,403,43,0,0,0,0,0,0,446,31,43,102,66,40,13,84,6,41
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_40 Servicecentrum Herenstraat,0546::SB36,2313 AG,1654,1008,36,7,0,0,0,976,75,0,0,0,0,0,0,1051,82,127,251,203,115,40,160,7,23
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_41 Woonzorgcentrum Groenhoven,0546::SB37,2311 XS,1842,869,51,3,0,0,0,868,55,0,0,0,0,0,0,923,93,143,189,185,103,26,113,9,8
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_42 Speeltuinvereniging Westerkwartier,0546::SB38,2321 AV,1684,629,10,6,0,0,0,600,45,0,0,0,0,0,0,645,49,112,142,113,52,25,100,4,32
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_44 Daltonschool,0546::SB39,2321 VG,2325,673,30,9,0,3,0,633,82,0,0,0,3,0,0,715,62,77,111,169,74,39,102,9,30
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_45 Stichting Rosenburgh,0546::SB40,2321 RB,2036,934,31,11,0,0,0,892,84,0,0,0,0,0,0,976,140,128,144,181,93,43,144,9,52
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_47 Woonzorgcentrum Rijn en Vliet,0546::SB41,2324 KP,2233,415,16,11,0,0,0,414,28,0,0,0,0,0,0,442,56,42,59,103,53,21,52,4,25
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_48 Verpleeghuis Zuydtwijck,0546::SB42,2324 KS,1433,742,21,5,0,0,0,678,87,0,0,3,0,2,0,765,94,116,125,149,76,39,94,8,41
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_49 Topaz Haagwijk,0546::SB43,2324 EL,1884,721,17,4,0,0,67,675,0,0,0,0,0,0,0,742,109,100,81,139,79,45,112,12,44
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_50 De Parelvissers,0546::SB44,2324 JP,1682,700,7,25,20,0,0,700,52,0,0,0,20,0,0,752,119,62,101,127,79,45,96,10,61
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_51 Wijkservicecentrum De Lepelaar,0546::SB45,2324 DR,1532,728,22,5,0,0,1,705,49,0,0,0,0,0,0,755,131,104,105,105,77,49,86,6,65
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_52 Buurtcentrum Op Eigen Wieken,0546::SB46,2317 AN,2006,616,29,4,0,1,0,565,83,0,0,1,0,0,0,648,47,47,110,174,62,31,100,6,39
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_54 Openbare basisschool De Meerpaal,0546::SB47,2318 TJ,1521,641,18,5,0,0,0,595,69,0,0,0,0,0,0,664,64,70,169,141,68,28,74,12,15
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_55 Sporthal Broekplein,0546::SB48,2318 TJ,1494,1067,40,11,0,0,0,992,126,0,0,0,0,0,0,1118,137,145,228,204,112,77,122,3,39
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_56 OBS De Dukdalf,0546::SB49,2317 XK,1289,537,14,10,0,0,0,503,58,0,0,0,0,0,0,561,67,70,146,123,31,20,51,3,26
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_57 Kath. Basisschool De Tweemaster,0546::SB50,2317 XK ,1277,814,13,8,0,0,0,752,83,0,0,0,0,0,0,835,94,154,161,158,71,40,98,6,32
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau Stembureau_58 Kerkelijk Centrum ""De Regenboog""",0546::SB51,2317 ST,1643,979,31,7,0,0,0,924,93,0,0,0,0,0,0,1017,149,126,189,202,80,46,123,15,49
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_59 LTV De Merenwijk,0546::SB52,2317 XW,1897,742,24,0,0,0,0,692,74,0,0,0,0,0,0,766,67,118,159,155,72,39,99,8,25
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_60 Buurtcentrum Stevenshof,0546::SB53,2331 GW,1700,926,13,24,4,0,0,837,109,0,13,17,0,0,0,946,124,149,177,172,74,40,130,9,51
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_61 Speeltuinvereniging Stevenshof,0546::SB54,2331 EE,1705,545,15,2,0,0,0,493,69,0,0,0,0,0,0,562,60,61,80,113,53,30,85,7,56
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_62 OBS De Stevenshof,0546::SB55,2331 DV,1260,447,15,2,0,0,0,412,52,0,0,0,0,0,0,464,59,47,52,99,46,13,69,4,58
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_63 Prot. Chr. basisschool de Zwaluw,0546::SB56,2331 DV,1535,682,19,2,0,0,0,624,79,0,0,0,0,0,0,703,73,88,127,130,67,23,111,8,55
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau Stembureau_64 Sociëteit ""de Dobbegaarde""",0546::SB57,2331 MV,1670,717,25,4,0,0,0,674,72,0,0,0,0,0,0,746,75,86,117,151,73,37,110,8,60
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_65 OBS Anne Frank,0546::SB58,2331 PD,1323,551,19,2,0,0,0,516,56,0,0,0,0,0,0,572,69,73,99,109,48,28,80,4,41
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_66 OBS De Arcade,0546::SB59,2314 BN,1855,862,27,9,0,0,0,788,110,0,0,0,0,0,0,898,122,251,145,144,61,32,70,11,26
Rijnland,Leiden,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stembureau_100 NS Station Leiden Centraal,0546::SB60,2312 AJ,0,1743,149,16,0,0,1,1823,83,0,0,1,0,1,0,1907,149,282,324,380,263,90,212,23,20
