contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Algemene Waterschapspartij,ChristenUnie-SGP,Partij voor de Dieren,Partij voor Mens en Spirit (MenS),50PLUS
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool Het Baken,0484::SB33,2401 GH,1054,529,19,7,0,0,0,496,59,0,0,0,0,0,0,555,105,96,67,55,84,47,45,12,18
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool Ridderspoor,0484::SB34,2402 KP,1015,538,13,2,0,0,0,490,63,0,0,0,0,0,0,553,106,121,79,46,57,31,66,6,26
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Speeltuinvereniging Kindervreugd,0484::SB35,2405 VK,1230,447,8,3,0,0,0,432,26,0,0,0,0,0,0,458,60,28,57,60,81,45,73,9,34
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool An Noer,0484::SB36,2401 XA,1785,634,10,3,0,0,0,571,76,0,0,0,0,0,0,647,114,109,80,98,72,47,71,8,35
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Westerhove,0484::SB37,2404 GB,1514,597,6,2,0,0,0,568,37,0,0,0,0,0,0,605,121,83,78,47,70,100,46,12,40
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Woonboulevard daVinci,0484::SB38,2408 BL,1559,759,25,1,0,0,0,717,68,0,0,0,0,0,0,785,165,164,71,87,95,80,53,5,39
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool De Meridiaan,0484::SB39,2408 JV,1522,653,17,4,0,0,0,588,86,0,0,0,0,0,0,674,120,147,77,93,87,56,52,6,15
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Zwembad AquaRijn,0484::SB40,2403 RA,1168,478,6,6,0,0,0,446,44,0,0,0,0,0,0,490,96,63,55,54,73,37,63,4,33
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool Het Spinnewiel,0484::SB41,2401 GH,1126,412,4,2,0,0,0,377,41,0,0,0,0,0,0,418,97,64,42,44,64,35,36,3,27
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool Het Vianova,0484::SB42,2408 ST,1451,679,10,1,0,0,0,582,108,0,0,0,0,0,0,690,119,246,67,61,79,48,35,1,23
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Herv. Centr. De Regenboog,0484::SB43,2391 BJ,1820,965,17,2,0,1,0,869,116,0,0,0,1,0,0,985,431,155,61,52,58,143,37,13,15
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Gebouw Prot. Gem. De Korenaar,0484::SB44,2391 CB,1351,722,11,3,0,0,0,638,98,0,0,0,0,0,0,736,329,108,72,44,48,81,20,2,18
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool De Tweeklank,0484::SB45,2394 BL,1407,795,12,1,0,0,0,724,85,0,1,0,1,0,0,809,246,145,109,94,80,18,56,8,39
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau vm. gemeentehuis Rijnwoude,0484::SB46,2394 EB,1315,548,9,3,0,0,0,494,66,0,0,0,0,0,0,560,176,103,76,40,53,20,48,6,26
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Dorpshuis De Juffrouw,0484::SB47,2391 VM,1232,716,10,6,1,0,0,650,83,0,0,0,1,0,0,733,276,105,64,58,50,76,48,2,37
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Het Anker,0484::SB48,2394 GL,1518,717,20,2,0,0,0,664,75,0,0,0,0,0,0,739,171,107,98,117,86,28,60,5,45
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Rhijndael,0484::SB49,2396 EM,1747,891,11,6,0,0,0,809,98,0,0,1,0,1,0,907,290,142,120,74,95,58,49,10,53
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool De Rijnschans,0484::SB50,2396 XD,1625,746,16,5,0,1,1,705,65,0,3,0,4,0,0,771,244,155,68,61,78,37,57,5,41
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool Arnoldus van Os,0484::SB51,2731 EZ,1413,834,7,1,0,0,0,758,84,0,0,0,0,0,0,842,150,110,66,46,62,299,49,12,40
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau School met de Bijbel,0484::SB52,2731 AC,1231,669,7,4,0,0,0,591,89,0,0,0,0,0,0,680,110,61,37,33,46,316,38,4,24
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau vm. gemeentehuis Boskoop,0484::SB53,2771 EK,1808,932,13,8,0,2,0,866,89,0,0,0,2,0,0,955,248,232,85,85,75,89,61,15,42
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Floravita,0484::SB54,2771 VP,1738,848,13,4,0,0,0,768,98,0,1,0,1,0,0,866,262,199,73,56,56,113,52,7,30
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Ons Jeugdhuis,0484::SB55,2771 DZ,1344,547,12,1,0,0,0,508,52,0,0,0,0,0,0,560,140,125,40,51,56,74,21,3,37
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Immanuelschool,0484::SB56,2771 TZ,796,340,4,1,1,0,0,317,27,0,0,1,0,0,0,344,86,55,28,25,17,91,11,9,18
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Plataan,0484::SB57,2771 SX,1229,656,10,1,0,1,0,601,65,0,0,1,0,0,0,666,147,107,62,75,67,119,38,6,35
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Stek,0484::SB58,2771 SV,1609,834,15,2,0,0,0,782,69,0,0,0,0,0,0,851,196,156,72,74,94,131,50,7,54
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Ons Paradijsje,0484::SB59,2771 DE,849,431,14,4,0,1,0,412,36,0,0,1,0,0,0,448,113,102,35,32,43,49,37,3,17
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Gymnastieklokaal de Biezen,0484::SB60,2771 CT,1111,645,11,3,0,0,0,586,73,0,0,0,0,0,0,659,204,171,49,40,53,79,30,2,17
Rijnland,Alphen aan den Rijn,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Midgetgolfvereniging,0484::SB61,2771 ZT,1446,712,9,6,1,0,0,631,97,0,0,0,1,0,0,728,222,167,44,41,46,120,39,8,25
