contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),VVD,"Groen, Water & Land",Boeren Burgers Waterbelang,Algemene Waterschapspartij,Gewest NH/U KNSB,Partij voor Mens en Spirit (MenS),50PLUS,ChristenUnie-SGP,Koninklijke Schuttevaer
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Hengelsportvereniging HSV XI,0439::SB15,1443 WJ,1394,426,4,3,0,0,0,390,39,0,0,4,0,4,0,429,73,33,67,30,82,10,51,7,11,47,13,2
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Waterlandschool,0439::SB16,1441 SZ,1779,755,16,8,0,2,0,775,2,0,0,2,0,0,0,777,108,71,103,107,152,19,84,10,11,73,6,11
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Waterlandziekenhuis,0439::SB17,1441 RN,1754,824,21,4,0,0,0,747,102,0,0,0,0,0,0,849,167,79,114,82,136,26,79,18,16,82,13,12
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Obs Ranonkel,0439::SB18,1441 TT,1847,815,22,12,0,0,0,764,87,0,2,0,2,0,0,851,111,80,115,111,143,31,81,16,12,80,24,11
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Korfbalvereniging Purmer,0439::SB19,1446 HC,1726,419,5,4,0,1,0,384,45,0,0,0,1,0,0,429,73,22,64,42,68,17,35,2,7,69,12,8
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Wijksteunpunt Purmer - Noord,0439::SB20,1445 CW,1768,672,31,15,0,1,0,670,47,0,0,1,0,0,0,717,105,57,91,74,129,38,43,11,24,63,26,11
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Obs De Akker- De Dijk,0439::SB21,1445 HC,1699,715,18,7,0,0,0,665,75,0,0,0,0,0,0,740,106,83,96,88,133,26,51,15,10,73,25,9
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Voormalig BS De Akker,0439::SB22,1446 CX,1889,573,7,5,0,0,0,527,58,0,0,0,0,0,0,585,88,46,78,98,80,27,35,10,5,81,14,11
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau R.K.B.S. De Smidse,0439::SB23,1445 KD,1377,456,16,4,0,17,0,406,53,0,0,17,0,0,0,459,64,32,75,71,98,19,15,7,7,51,13,4
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau C.B.S. De Ploegschaar,0439::SB24,1445 KD,1376,423,7,6,0,0,0,386,50,0,0,0,0,0,0,436,82,29,55,65,72,15,41,5,6,44,8,1
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau OBS De Boemerang,0439::SB25,1445 NM,1473,503,9,3,0,0,0,477,38,0,0,0,0,0,0,515,81,29,89,55,91,24,35,6,14,60,16,3
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Obs De Delta,0439::SB26,1447 AV,1445,556,6,0,0,0,0,497,65,0,0,0,0,0,0,562,78,43,67,87,112,20,47,7,10,68,11,6
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Oec. Basisschool Het Baken,0439::SB27,1447 AS,1341,523,7,3,0,0,0,477,56,0,0,0,0,0,0,533,77,37,52,103,89,24,49,7,14,51,12,8
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Squash en Fitness Purmerend,0439::SB28,1447 CP,1411,528,7,6,0,19,0,485,75,0,0,0,19,0,0,560,76,49,56,135,83,23,46,13,2,28,9,8
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Verkiezingsbus,0439::SB29,,1899,831,23,5,0,0,0,799,60,0,0,0,0,0,0,859,162,70,101,144,154,30,59,10,12,66,18,5
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Oec. Basisschool De Vlieger,0439::SB30,1447 EN,2110,806,9,9,0,0,0,742,82,0,0,0,0,0,0,824,118,70,111,169,137,23,57,13,12,71,15,10
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau De Zorgcirkel, locatie Molentocht",0439::SB31,1447 EG,2044,901,32,7,0,0,0,827,113,0,0,0,0,0,0,940,153,76,107,188,143,33,72,7,8,91,19,4
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Obs De Koempoelan,0439::SB32,1448 BV,1861,791,21,9,0,0,0,755,67,0,1,0,1,0,0,822,112,87,103,163,107,44,54,12,13,70,14,12
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau De Zorgcirkel, locatie Zuidland",0439::SB33,1448 NL,1454,520,20,7,0,0,1,505,43,0,2,0,2,0,0,549,74,69,67,83,92,18,43,11,2,53,2,6
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Oec. Basisschool De Marimba,0439::SB34,1448 VA,1639,662,15,1,0,0,0,600,78,0,0,0,0,0,0,678,72,63,83,140,123,19,45,3,20,61,17,16
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Obs De Nieuwe Wereld,0439::SB35,1448 XW,1824,702,16,8,0,0,0,642,84,0,0,0,0,0,0,726,107,56,79,205,110,16,51,8,13,37,17,3
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Brede School De Kraal,0439::SB36,1448 NZ,1667,746,18,6,0,0,0,677,92,0,0,1,0,1,0,769,109,69,91,212,120,16,41,19,10,42,14,3
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau De Zorgcirkel, locatie Woonstate",0439::SB37,1448 PJ,1931,620,31,11,0,10,0,572,80,0,0,10,0,0,0,652,90,68,73,153,104,30,27,12,14,29,14,6
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Brede School De Weide,0439::SB38,1448 JJ,2167,648,15,4,0,0,0,580,87,0,0,0,0,0,0,667,70,73,79,138,145,13,46,18,7,41,17,1
