contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),ChristenUnie,Water Natuurlijk,Staatkundig Gereformeerde Partij (SGP),50PLUS,CDA,VVD,AWP Vallei en Veluwe,Lokaal Waterbeheer
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau woon- en zorgcentrum de Liendert,0307::SB11,,1459,487,17,3,0,0,0,477,30,0,0,0,0,0,0,507,94,63,83,11,51,58,50,53,24
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal Rustenburg,0307::SB12,,1179,459,25,4,0,2,0,454,36,0,0,0,2,0,0,490,86,46,88,9,52,31,48,58,41
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Burgemeester Molendijkflat,0307::SB13,,1346,810,19,5,1,0,0,777,58,0,0,0,1,0,0,835,97,151,109,18,105,112,107,70,41
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal Schuilenburg,0307::SB14,,970,258,15,0,0,0,0,239,34,0,0,0,0,0,0,273,57,35,52,8,22,27,18,22,17
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau ABC school het Scala,0307::SB15,,1342,422,20,5,0,0,0,411,36,0,0,0,0,0,0,447,78,52,82,13,29,42,29,67,30
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau de Schuilenburght,0307::SB16,,940,551,7,5,0,0,0,525,38,0,0,0,0,0,0,563,71,65,73,17,31,109,111,49,25
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau prins Willem III-flat,0307::SB17,,1545,631,24,11,0,0,0,616,50,0,0,0,0,0,0,666,118,68,116,16,65,63,63,77,45
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau kerkgebouw de Kandelaar,0307::SB18,,1142,567,25,3,0,0,1,537,57,0,0,0,0,0,0,595,73,111,116,13,29,66,73,67,19
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau woon- en zorgcentrum Nijenstede,0307::SB19,,1606,618,11,8,0,0,0,586,51,0,0,0,0,0,0,637,104,89,118,18,43,87,65,59,35
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau wijkcentrum het Klokhuis,0307::SB20,,1328,520,29,9,0,0,0,508,50,0,0,0,0,0,0,558,76,72,98,16,48,63,50,66,31
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sportfondsenbad,0307::SB21,,1630,789,31,4,0,0,0,751,74,0,1,0,1,0,0,825,162,51,264,12,35,56,96,69,44
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw Guido de Brès,0307::SB22,,1522,915,29,11,0,0,0,955,0,0,0,0,0,0,0,955,163,58,317,24,45,74,116,77,41
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Burg. van Randwijckhuis,0307::SB23,,1493,656,28,5,0,0,0,618,71,0,0,0,0,0,0,689,103,75,114,35,49,90,112,58,20
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau seniorenflat Otto Scheltus,0307::SB24,,1123,485,17,0,0,0,0,458,44,0,0,0,0,0,0,502,81,35,104,9,27,51,98,51,29
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Martuskerk,0307::SB25,,1636,765,23,9,0,0,0,710,87,0,0,0,0,0,0,797,139,88,178,16,58,52,92,94,48
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau woon- en zorgcentrum de Amerhorst,0307::SB26,,1448,745,23,5,0,0,0,711,62,0,0,0,0,0,0,773,130,101,164,33,37,85,80,72,43
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Fonteinkerk,0307::SB27,,1376,748,32,8,0,0,0,704,84,0,0,0,0,0,0,788,108,70,150,23,29,97,158,77,36
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal Juliana van Stolberg,0307::SB28,,1494,726,31,5,0,0,0,709,53,0,0,0,0,0,0,762,108,64,184,17,62,60,81,102,48
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau St. Ansfriduskerk,0307::SB29,,1321,737,35,0,0,0,0,683,89,0,0,0,0,0,0,772,151,53,182,15,43,61,109,76,47
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau mobiel stembureau ROC Midden-Nederland,0307::SB30,,1441,848,33,9,0,0,0,827,63,0,0,0,0,0,0,890,135,67,224,13,36,96,155,82,40
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Zon en Schild,0307::SB31,,450,142,8,1,0,0,0,147,4,0,0,0,0,0,0,151,36,15,29,3,6,20,13,12,8
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau zorgcentrum de Lichtenberg,0307::SB32,,315,110,4,1,0,0,1,108,6,0,0,0,0,0,0,115,21,14,14,2,4,23,16,11,5
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Bergkerk,0307::SB33,,1597,1287,40,5,0,3,0,1146,189,0,0,0,3,0,0,1335,171,67,226,18,22,164,462,105,52
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Nieuw-Apostolische Kerk,0307::SB34,,1606,475,15,4,0,0,0,432,62,0,0,0,0,0,0,494,83,42,113,7,17,35,114,49,15
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau verpleeghuis Birkhoven,0307::SB35,,80,51,0,2,0,0,0,47,6,0,0,0,0,0,0,53,7,7,9,4,7,5,7,2,3
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Kubus,0307::SB36,,1472,583,20,5,0,0,0,540,68,0,0,0,0,0,0,608,95,56,102,17,62,48,49,91,63
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Magneet,0307::SB37,,1472,432,10,5,0,0,0,433,14,0,0,0,0,0,0,447,79,46,77,6,64,35,33,60,32
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Emmauskerk,0307::SB38,,1463,694,30,14,0,0,0,675,63,0,0,0,0,0,0,738,110,84,165,12,70,53,60,81,59
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Westerkerk,0307::SB39,,1617,435,12,3,0,0,0,417,33,0,0,0,0,0,0,450,84,64,107,8,27,37,35,52,21
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau woon- en zorgcentrum Puntenburg,0307::SB40,,1602,703,43,11,0,0,0,695,62,0,0,0,0,0,0,757,106,57,132,15,58,89,114,87,45
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Orthodoxe Parochie,0307::SB41,,1980,365,13,0,0,0,0,344,34,0,0,0,0,0,0,378,53,45,80,5,35,27,49,46,25
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau café De Plank,0307::SB42,,359,257,5,2,0,0,0,218,46,0,0,0,0,0,0,264,11,11,28,5,15,117,42,17,11
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau verenigingsgebouw Juliana en Bernhard,0307::SB43,,1142,509,22,1,0,0,0,486,46,0,0,0,0,0,0,532,81,39,107,14,45,46,94,47,36
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Parel,0307::SB44,,1160,339,16,6,0,0,0,320,41,0,0,0,0,0,0,361,87,39,55,10,32,33,32,31,20
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sociëteitsruimte seniorenflat,0307::SB45,,1510,830,29,11,0,0,0,801,69,0,0,0,0,0,0,870,110,113,148,19,67,117,136,74,46
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Meander Medisch Centrum,0307::SB46,,0,290,11,1,0,0,1,270,31,0,0,0,0,0,0,302,46,44,51,5,19,27,45,35,18
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau woon- en zorgcentrum de Koperhorst,0307::SB47,,1350,676,18,6,0,0,2,645,53,0,0,0,0,0,0,700,108,145,85,15,54,95,68,65,41
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Zevensprong I,0307::SB48,,1421,650,21,0,0,0,0,609,63,0,1,0,1,0,0,672,118,71,99,7,66,65,66,101,57
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Zevensprong II,0307::SB49,,1453,593,25,6,0,0,0,555,69,0,0,0,0,0,0,624,99,82,106,11,54,63,69,62,47
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau kerkelijk centrum de Hoeksteen,0307::SB50,,1383,527,13,4,0,0,0,513,31,0,0,0,0,0,0,544,88,82,81,9,44,69,62,57,35
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Weesboom,0307::SB51,,1290,606,13,8,0,0,0,572,55,0,0,0,0,0,0,627,107,81,135,11,63,38,63,74,34
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Drieslag,0307::SB52,,1227,398,13,0,0,0,0,366,45,0,0,0,0,0,0,411,64,57,72,6,27,38,58,57,19
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal Zielhorst,0307::SB53,,1448,887,37,3,0,0,1,850,76,0,0,0,0,0,0,927,168,104,131,15,75,96,139,102,57
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Overseldert,0307::SB54,,1052,353,13,2,0,0,0,343,25,0,0,0,0,0,0,368,62,55,45,7,29,37,41,36,41
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Zonnewijzer,0307::SB55,,1389,315,8,3,0,0,0,298,28,0,0,0,0,0,0,326,52,50,36,8,33,39,46,34,17
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Kameleon,0307::SB56,,1157,631,22,6,0,0,0,617,43,0,1,0,1,0,0,660,105,85,96,6,37,65,105,78,54
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau kerkgebouw de Lichtkring,0307::SB57,,1417,756,12,5,0,0,2,693,78,0,0,0,0,0,0,773,119,124,131,5,60,82,114,78,43
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau kerkgebouw het Brandpunt,0307::SB58,,1299,873,29,4,0,0,0,851,55,0,0,0,0,0,0,906,145,97,164,8,51,102,152,117,37
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau mobiel stembureau het Pluspunt,0307::SB59,,1160,501,16,7,0,0,1,497,26,0,0,0,0,0,0,524,90,49,77,5,55,54,78,62,31
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Meander,0307::SB60,,1464,723,25,9,0,0,0,673,86,0,2,0,2,0,0,759,158,60,145,4,29,69,148,70,40
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau gymzaal Dopheide I,0307::SB61,,1408,578,31,0,1,0,0,546,64,0,0,0,1,0,0,610,91,74,85,14,27,62,92,87,46
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau gymzaal Dopheide 2,0307::SB62,,1554,551,8,1,1,0,0,499,60,0,0,1,0,0,0,559,98,58,110,4,35,46,84,82,34
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Dubbelster,0307::SB63,,1578,835,25,0,0,0,0,777,83,0,0,0,0,0,0,860,154,103,177,5,63,77,129,83,44
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau kerkgebouw de Inham,0307::SB64,,1351,810,11,5,1,0,0,755,70,0,0,1,0,0,0,825,132,108,131,14,51,113,122,82,57
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau de Faam,0307::SB65,,1337,570,19,7,0,0,0,527,69,0,0,0,0,0,0,596,84,63,98,7,36,66,117,65,34
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau de Malehoeve,0307::SB66,,1303,632,24,12,0,0,0,609,59,0,0,0,0,0,0,668,106,73,83,4,44,113,99,59,51
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Martinuskerk,0307::SB67,,1148,889,20,3,0,0,0,828,84,0,0,0,0,0,0,912,106,69,122,12,65,211,146,92,66
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal de Bieshaar I,0307::SB68,,1552,708,15,1,0,0,0,652,72,0,0,0,0,0,0,724,119,45,95,9,55,131,117,87,50
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal de Bieshaar II,0307::SB69,,1362,690,22,4,0,0,0,648,68,0,0,0,0,0,0,716,114,52,101,9,42,122,134,76,40
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Malelande,0307::SB70,,1619,950,18,7,0,1,0,861,113,0,0,1,0,0,0,974,121,121,137,12,47,136,203,111,62
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal Nieuwland I,0307::SB71,,1874,745,8,11,3,0,0,670,91,0,0,3,0,0,0,761,108,94,98,13,46,87,177,71,51
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal Nieuwland II,0307::SB72,,1833,813,10,8,0,0,0,733,100,0,2,0,2,0,0,833,111,101,100,14,59,93,193,82,60
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal Nieuwland III,0307::SB73,,1933,670,14,3,0,0,0,597,90,0,0,0,0,0,0,687,93,74,80,17,49,88,154,70,45
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal Nieuwland IV,0307::SB75,,1883,618,19,5,0,1,0,567,74,0,0,1,0,0,0,641,84,88,76,6,44,74,144,54,48
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal Nieuwland V,0307::SB76,,1564,730,16,9,0,0,0,675,80,0,0,0,0,0,0,755,104,82,106,14,54,79,171,79,41
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Informatiecentrum Vathorst,0307::SB77,,1539,549,19,1,0,0,0,502,67,0,0,0,0,0,0,569,50,95,62,11,16,64,175,57,19
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal de Brink I,0307::SB78,,1343,545,8,2,0,0,1,468,86,0,0,0,0,0,0,555,68,95,76,10,26,65,140,41,24
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal de Brink II,0307::SB79,,1594,543,10,4,0,0,0,492,65,0,0,0,0,0,0,557,60,73,66,10,29,60,153,61,31
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau sporthal de Brink III,0307::SB80,,1583,503,9,0,0,0,0,450,62,0,0,0,0,0,0,512,73,47,68,9,32,56,144,48,26
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau schoolgebouw de Gondelier,0307::SB81,,1640,465,18,2,0,0,0,414,71,0,0,0,0,0,0,485,72,49,49,9,8,53,146,45,34
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau St. Pieters en Bloklands Gasthuis,0307::SB82,,1282,714,20,5,0,0,1,644,94,0,0,0,0,0,0,739,100,101,93,13,42,85,170,66,44
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau ABC-school de Bron,0307::SB83,,1499,540,8,5,0,0,0,478,76,0,0,0,1,0,1,554,69,71,77,7,18,51,163,54,30
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau ICOON,0307::SB84,,1696,985,34,4,0,0,0,893,130,0,0,0,0,0,0,1023,152,94,128,28,37,102,232,132,80
Vallei en Veluwe,Amersfoort,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau woon- en zorgcentrum St. Jozef,0307::SB85,,1576,872,16,4,0,0,0,820,72,0,0,0,0,0,0,892,92,73,127,6,56,227,162,64,65
