contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),ChristenUnie,Water Natuurlijk,Staatkundig Gereformeerde Partij (SGP),50PLUS,CDA,VVD,AWP Vallei en Veluwe,Lokaal Waterbeheer
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Basisschool De Lettertuin,0228::SB11,6712 DR,1720,978,21,9,0,0,0,907,101,0,0,0,0,0,0,1008,83,164,66,209,56,172,101,59,68
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Cultura,0228::SB12,6711 AW,1675,999,18,3,0,0,0,952,71,3,0,0,3,0,0,1023,106,176,60,119,57,191,147,76,67
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau de Proosdijkerk (aan de rotonde),0228::SB13,6713 AG,1734,569,16,8,0,0,0,536,57,0,0,0,0,0,0,593,84,109,34,85,57,65,36,45,54
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Buurtcentrum De Kolk,0228::SB14,6713 BA,1909,856,10,5,0,1,1,800,69,0,0,1,0,0,0,870,92,98,93,125,60,128,117,60,83
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Speeltuin De Korenbloem,0228::SB15,6713 DW,1432,622,13,6,0,1,0,584,56,0,0,1,0,0,0,640,58,109,52,97,30,91,83,41,61
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Verzorgingshuis Het Maanderzand,0228::SB16,6713 MG,1558,819,10,8,0,11,0,769,79,0,0,0,11,0,0,848,100,131,84,80,28,158,118,64,56
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Gelderhorst,0228::SB17,6716 RK,1537,818,9,6,0,0,0,777,56,0,0,0,0,0,0,833,104,139,69,48,57,114,153,69,65
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Kerkelijk Centrum Emmaüs,0228::SB18,6716 JE,3145,1477,16,9,0,1,0,1383,118,0,0,1,0,0,0,1501,144,283,158,80,89,243,204,134,142
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Vilente De Pleinen,0228::SB20,6714 DH,1738,660,9,11,0,0,1,618,61,0,0,0,0,0,0,680,103,118,67,34,70,82,66,47,73
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Kantoor Nationale Nederlanden,0228::SB21,6714 BS,1911,695,17,1,1,0,0,636,76,0,0,1,0,0,0,712,77,152,74,69,46,102,78,45,52
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Ons Eigen Honk,0228::SB22,6713 GX,1859,790,23,7,0,0,0,742,72,0,0,6,0,0,0,814,95,157,69,55,68,102,108,53,83
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Ark,0228::SB23,6715 JM,1654,973,15,5,0,1,0,899,95,0,0,0,1,0,0,994,121,224,91,48,47,180,124,71,67
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Wijkcentrum De Velder,0228::SB24,6715 EC,1779,829,15,8,0,1,0,792,61,0,0,0,1,0,0,853,109,172,83,65,67,105,68,92,68
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Open Hof,0228::SB26,6715 AJ,1617,774,10,5,0,1,0,737,53,0,0,0,1,0,0,790,93,146,80,46,41,134,91,76,67
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Buurtcentrum Veldhuizen,0228::SB29,6714 KK,1903,645,7,11,0,0,0,567,95,0,0,1,0,1,0,662,90,150,58,53,37,71,63,49,74
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau de Bethelkerk,0228::SB30,6717 KD,1884,1149,45,12,0,1,1,1080,126,0,0,0,1,0,0,1207,111,236,134,114,50,164,147,93,100
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau de Koepelschool,0228::SB33,6717 AS,1940,656,16,5,0,0,0,620,57,0,0,0,0,0,0,677,68,182,52,70,35,86,63,48,52
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Meerpaal,0228::SB34,6717 EL,2078,799,19,7,0,0,0,741,84,0,0,0,0,0,0,825,124,147,93,44,40,101,100,86,64
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau de Koningin Beatrixschool,0228::SB35,6717 SB,1532,724,20,3,0,1,2,669,77,0,0,0,1,0,0,748,110,123,74,43,50,86,79,73,86
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau ROC A12,0228::SB36,6717 LG,1856,894,17,4,0,0,0,835,78,0,0,2,0,0,0,913,112,204,93,123,43,119,72,70,58
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Dependance Beatrixschool,0228::SB37,6717 VV,1623,620,16,4,0,0,0,589,51,0,0,0,0,0,0,640,57,100,80,42,40,100,94,65,42
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Buurtcentrum De Maanen,0228::SB38,6716 RH,1682,632,14,5,0,1,0,567,83,0,0,1,0,0,0,650,74,113,75,65,42,73,70,59,61
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Ziekenhuis Gelderse Vallei,0228::SB39,6716 RP,1,336,9,0,0,0,1,296,48,0,0,0,0,0,0,345,30,68,36,40,16,58,42,19,27
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau 't Kerkheem,0228::SB40,6721 EZ,1783,1280,36,11,0,2,0,1222,103,0,0,2,0,0,0,1325,137,164,202,93,32,262,189,91,110
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau de Ontmoetingskerk,0228::SB41,6721 ET,1809,1070,29,4,0,0,0,1001,107,0,0,0,5,0,0,1108,144,88,201,47,26,185,192,76,111
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Edelzanger,0228::SB42,6721 DC,1755,990,8,0,0,0,0,935,66,0,3,0,3,0,0,1001,113,102,150,75,51,140,168,82,109
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Walraven,0228::SB43,6721 PG,1610,741,19,6,0,0,1,707,63,5,0,0,5,0,0,771,68,93,92,69,28,144,127,64,56
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Brink,0228::SB45,6721 WR,1603,1003,20,9,0,1,0,928,103,0,0,1,0,0,0,1031,104,127,151,104,35,214,136,63,69
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau CNS-basisschool Juliana,0228::SB46,6721 ZJ,1637,935,23,3,0,2,0,863,100,0,0,0,2,0,0,963,107,130,120,81,39,181,116,62,99
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Tennishal Keltenwoud,0228::SB47,6721 MR,1279,646,12,2,0,0,1,574,85,0,0,0,0,0,0,660,47,91,84,61,27,115,126,37,58
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau de School met de Bijbel,0228::SB49,6721 NP,961,624,5,5,0,0,0,534,100,0,0,0,0,0,0,634,9,102,17,274,8,152,32,12,18
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Honskamp,0228::SB50,6741 AK,1773,986,12,6,0,0,0,946,64,0,0,0,6,0,0,1010,47,130,64,310,28,183,151,39,34
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School met de Bijbel De Bron,0228::SB51,6741 BA,1835,1032,9,6,0,0,0,933,114,0,0,0,0,0,0,1047,39,179,33,372,27,165,153,21,43
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Het Westhoffhuis,0228::SB52,6741 AL,1832,1146,15,18,0,0,0,1084,95,0,0,0,0,0,0,1179,63,145,86,345,52,190,148,65,52
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Buurtcentrum De Schakel,0228::SB53,6741 WV,1186,531,9,0,0,0,0,487,53,0,0,0,0,0,0,540,39,82,31,151,57,85,35,22,29
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Hotel-Bistro De Wormshoef,0228::SB55,6741 NE,1163,826,17,2,0,0,0,732,113,0,0,0,0,0,0,845,18,107,40,375,21,123,92,16,34
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau de Nederwoudschool,0228::SB58,6741 NE,953,650,4,1,0,0,0,539,115,0,0,1,0,1,0,654,7,55,8,460,10,57,37,11,5
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Basisschool De Valk,0228::SB59,6741 GK,1105,779,3,2,0,0,0,674,107,0,0,3,0,3,0,781,12,74,17,514,9,45,89,9,10
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Dorpshuis De Zicht,0228::SB60,6744 WJ,3091,1807,17,6,0,6,1,1546,289,0,0,0,6,0,0,1836,37,200,32,1089,34,194,154,34,33
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Wijkservicecentrum Opella,0228::SB70,6732 CD,1163,590,5,5,0,1,0,506,95,0,0,0,1,0,0,601,20,41,15,314,28,40,84,18,30
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Dorpscentrum De Spil,0228::SB71,6741 KL,1331,747,6,6,0,11,0,621,127,0,0,11,0,0,0,748,15,44,14,483,22,46,79,15,29
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Kulturhus Wekerom,0228::SB80,6733 AV,1833,1105,15,3,0,4,0,965,162,0,0,0,4,0,0,1127,31,87,26,731,22,78,78,22,30
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Dorpshuis De Aanloop,0228::SB90,6731 BD,1791,848,19,10,0,2,0,789,86,0,0,2,0,0,0,875,56,77,50,150,42,153,209,67,44
Vallei en Veluwe,Ede,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Zorgsteunpunt Veldheim,0228::SB99,7351 CE,65,34,0,0,0,0,0,34,0,0,0,0,0,0,0,34,3,1,2,6,5,6,9,2,0
