contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Waterschapspartij Zeeuws-Vlaanderen,Staatkundig Gereformeerde Partij (SGP),CDA,VVD,Partij voor Zeeland,Partij van de Arbeid (P.v.d.A.),Water Natuurlijk,ChristenUnie,Algemene Waterschapspartij Zeeland,50PLUS
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau De Saele,1676::SB11,4307 LL,931,490,4,3,0,2,0,431,68,0,0,0,2,0,0,499,3,246,43,29,64,26,18,27,13,21
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau Dorpshuis Ouwerkerk,1676::SB12,4305 AH,521,327,0,4,0,0,0,293,38,0,0,0,0,0,0,331,6,21,28,37,127,40,24,13,13,18
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau Verenigingsgebouw Sirjansland,1676::SB13,4308 AE,262,184,4,3,0,0,0,168,23,0,0,0,0,0,0,191,3,46,31,19,21,7,23,11,11,12
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau Dorpshuis de Putmeet,1676::SB14,4322 BS,1107,510,3,1,0,0,0,474,40,0,0,0,0,0,0,514,12,34,90,68,112,31,38,24,32,69
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau Dorpsuus Ellemeet,1676::SB15,4323 LE,298,153,2,1,0,0,0,132,24,0,0,0,0,0,0,156,5,0,16,21,37,21,17,11,14,11
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau Dorpshuis 't Zuudende,1676::SB16,4321 AP,779,425,0,4,0,0,0,389,40,0,0,0,0,0,0,429,6,95,87,41,83,16,30,43,13,11
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,"Stembureau ""Duinoord""",1676::SB18,4328 GB,1732,858,11,7,0,0,0,782,94,0,0,0,0,0,0,876,36,36,123,192,88,48,149,37,79,70
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,"Stembureau ""De Schutse""",1676::SB19,4328 AS,909,547,11,2,0,0,0,503,57,0,0,0,0,0,0,560,12,33,65,78,83,62,89,19,49,57
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,"Stembureau ""Revasa""",1676::SB20,4328 LJ,1034,577,11,3,0,0,0,537,54,0,0,0,0,0,0,591,16,26,73,134,83,46,86,22,50,41
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau Dorpshuis Noordwelle,1676::SB21,4326 AE,261,135,0,3,0,0,0,129,9,0,0,0,0,0,0,138,2,5,24,28,23,17,6,17,5,8
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau Dorpshuis Renesse,1676::SB22,4325 BX,1342,677,9,5,0,0,0,617,74,0,0,0,0,0,0,691,23,12,87,191,130,47,66,14,44,63
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau Dorpshuis Serooskerke,1676::SB23,4327 AG,256,157,2,1,0,0,2,150,8,0,0,0,0,0,0,160,5,4,12,25,34,11,32,4,12,18
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau Verenigingsgebouw Chr.Ger.Kerk,1676::SB24,4301 EZ,898,404,2,1,0,0,0,353,54,0,0,0,0,0,0,407,5,52,81,47,57,37,33,35,25,32
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau De Veste,1676::SB25,4301 BK,1798,559,8,3,1,1,0,513,59,0,0,0,2,0,0,572,11,22,96,93,105,55,71,27,30,49
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,"Stembureau Zorgcentrum ""De Wieken""",1676::SB26,4301 KB,1762,731,13,2,0,1,0,650,97,0,0,0,1,0,0,747,17,68,160,119,144,59,57,39,40,28
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau Multifunctioneel Centrum,1676::SB27,4301 LB,1076,654,9,2,0,0,0,603,62,0,0,0,0,0,0,665,16,41,95,74,152,71,59,51,47,48
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,"Stembureau Zorgcentrum ""Borrendamme""",1676::SB28,4301 VD,1059,863,14,1,0,0,0,780,98,0,0,0,0,0,0,878,25,31,139,108,181,90,85,72,50,82
Scheldestromen,Schouwen-Duiveland,AB2015_Scheldestromen,Algemeen bestuur van het waterschap Scheldestromen 2015,,Scheldestromen,2015-03-18,Stembureau Campus Cultura,1676::SB29,4301 XC,1401,625,8,0,0,0,0,569,64,0,0,0,0,0,0,633,8,29,86,75,132,84,66,56,36,53
