contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Werken aan Water,VVD,Algemene Waterschapspartij,Tilburgse Volkspartij (TVP) & Ouderen Nu,50PLUS
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Openbare Basisschool De Blaak,0855::SB18,,0,36,1,0,0,1,0,35,3,0,0,0,1,0,0,38,4,8,12,0,8,0,4,0
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Christoffel Tilburg,0855::SB19,,1350,642,3,18,0,0,0,595,68,0,0,0,0,0,0,663,139,152,93,22,149,13,52,22
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Het Corpac Huis,0855::SB20,,2444,626,15,5,0,0,0,584,53,0,0,9,0,0,0,637,115,183,112,12,93,20,66,25
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Intermezzo (kantoor WonenBreburg),0855::SB21,,2889,874,50,8,7,0,1,855,69,0,0,7,0,0,0,925,179,164,177,26,184,49,67,28
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Woonzorgcentrum Den Herdgang,0855::SB22,,2481,718,38,7,0,0,0,707,56,0,0,0,0,0,0,763,167,110,134,30,73,33,118,53
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Woonzorgcentrum Joannes Zwijsen,0855::SB23,,2727,750,26,8,0,0,0,739,45,0,0,0,0,0,0,784,186,128,147,33,90,45,97,24
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Woonzorgcentrum De Bijsterstede,0855::SB24,,2519,708,37,3,0,0,0,697,51,0,0,0,0,0,0,748,192,108,145,34,61,45,88,35
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool den Bijstere,0855::SB25,,3147,736,28,8,0,1,0,713,60,0,0,0,1,0,0,773,185,102,187,19,96,38,77,32
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Openbare Basisschool Yore,0855::SB26,,2222,557,19,5,0,0,0,544,36,0,0,1,0,1,0,580,140,71,123,29,46,38,82,28
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Zorgcentrum Padua,0855::SB27,,2135,608,21,6,0,0,0,597,38,0,0,0,0,0,0,635,161,99,102,24,66,17,93,46
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkcentrum de Baselaer,0855::SB28,,2738,592,28,7,0,0,0,586,41,0,0,0,0,0,0,627,151,51,120,29,72,29,106,34
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Textielmuseum,0855::SB30,,5019,1175,38,16,2,0,0,1133,101,0,3,0,5,0,0,1234,305,155,262,46,118,73,158,58
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau De Poorten,0855::SB31,,5371,988,32,2,1,0,0,931,96,0,0,1,0,0,0,1027,251,101,213,55,84,44,163,77
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkcentrum de Ypelaer,0855::SB33,,2637,643,12,7,0,0,0,599,65,0,2,0,2,0,0,664,135,73,157,25,66,19,106,62
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De Lochtenbergh,0855::SB34,,2557,357,14,1,0,0,0,339,32,0,0,0,0,1,0,371,76,36,92,24,25,23,55,26
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De Vlashof,0855::SB35,,2119,418,7,6,0,0,0,387,44,0,0,0,0,0,0,431,90,79,76,21,31,23,66,32
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau MFA Symfonie,0855::SB36,,2321,567,21,8,0,0,0,545,51,0,0,0,0,0,0,596,138,81,106,24,44,23,95,56
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Zwembad de Drieburcht,0855::SB37,,2215,740,22,7,0,0,0,709,60,0,0,0,0,0,0,769,172,110,123,31,82,28,114,80
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Woonzorgcentrum De Heikant,0855::SB38,,2545,735,20,3,2,1,0,708,53,0,0,0,3,0,0,761,128,142,100,30,77,18,146,94
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 2 College Cobbenhagen,0855::SB39,,758,296,4,1,0,0,0,266,35,0,0,0,0,0,0,301,65,56,41,15,54,9,39,17
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool D'n Hazennest,0855::SB40,,2600,749,7,18,0,0,0,702,73,0,0,0,1,0,0,775,157,132,117,26,107,38,108,64
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau De Rooi Pannen,0855::SB41,,1815,517,13,3,0,0,0,510,23,0,0,0,0,0,0,533,131,90,97,15,54,25,68,37
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Parochiezaal de Goede Herder,0855::SB42,,2601,545,19,3,0,1,0,551,15,0,0,1,0,0,0,566,106,113,84,27,42,34,87,52
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Verpleeghuis De Hazelaar,0855::SB43,,1587,256,14,3,0,0,0,242,31,0,0,0,0,0,0,273,49,37,40,14,41,17,42,16
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Verzorgingscentrum Kievitshorst,0855::SB44,,2175,581,17,8,0,0,0,574,32,0,0,0,0,0,0,606,119,90,88,27,55,35,110,57
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkcentrum 't Sant,0855::SB45,,2113,622,12,9,0,0,0,605,38,0,0,0,0,0,0,643,129,117,118,15,82,27,89,45
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Serviceflat De Duynsberg,0855::SB46,,3124,582,14,2,0,0,0,584,14,0,0,0,0,0,0,598,119,144,100,29,73,15,68,34
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau WatTwest,0855::SB47,,0,201,12,0,0,1,0,186,28,0,0,0,1,0,0,214,43,35,38,9,13,10,42,11
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau The King of Italy,0855::SB49,,0,8,1,0,2,0,0,7,4,0,0,0,2,0,0,11,3,0,2,0,1,1,1,0
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkcentrum Heyhoef,0855::SB50,,0,47,1,1,0,0,1,48,0,0,0,0,0,0,0,49,9,5,11,1,3,2,13,3
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Beatrixcollege,0855::SB51,,0,18,2,0,0,0,0,20,0,0,0,0,0,0,0,20,5,4,4,1,2,0,2,0
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Scholencentrum de Grote Beemd,0855::SB52,,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,3,0,2,0,0,0,1,0
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau De Boemerang,0855::SB53,,0,9,0,0,0,0,0,8,1,0,0,0,0,0,0,9,2,0,2,1,0,0,1,3
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Zorgcentrum de Reyshoeve,0855::SB55,,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,14,3,3,3,0,0,0,3,2
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau OBS Gesworen Hoek,0855::SB56,,0,13,3,0,0,0,0,16,0,0,0,0,0,0,0,16,3,1,5,1,1,0,2,0
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool de Sporckt,0855::SB57,,0,12,0,0,0,1,0,12,1,0,0,0,1,0,0,13,3,2,0,1,2,0,1,3
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Openbare Basisschool Bibit,0855::SB58,,0,11,0,0,1,0,0,12,0,0,0,0,1,0,0,12,5,0,4,0,0,0,1,1
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Meander,0855::SB59,,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8,1,1,3,0,1,0,2,0
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkcentrum de Schalm,0855::SB60,,2434,1252,39,10,0,0,0,1202,99,0,0,0,0,0,0,1301,257,294,135,52,249,49,164,52
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Zorgcentrum Torentjeshoef,0855::SB61,,2146,904,21,8,0,0,0,845,88,0,0,0,0,0,0,933,173,230,80,45,216,34,86,40
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Sporthal Ruiven,0855::SB62,,1584,748,16,5,0,0,0,702,67,0,0,0,0,0,0,769,152,165,59,33,177,27,104,31
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Berkeloo,0855::SB63,,2238,825,17,8,0,5,0,779,76,0,0,0,5,0,0,855,170,163,91,46,171,28,125,31
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Stichting de Peppel,0855::SB64,,2149,843,16,11,0,1,0,792,79,0,0,0,0,0,0,871,147,170,98,111,138,35,108,36
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Zorgcentrum De Eikelaar,0855::SB65,,2062,741,19,7,2,0,0,688,81,0,0,0,2,0,0,769,125,167,87,111,117,36,65,33
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Achthoeven,0855::SB66,,2263,912,22,6,0,0,0,845,95,0,0,0,0,0,0,940,213,188,82,108,158,27,82,54
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Buurthuis Jeruzalem,0855::SB67,,1696,494,14,7,0,0,0,470,45,0,0,0,0,0,0,515,137,58,80,23,69,24,74,29
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Openbare basisschool Koolhoven,0855::SB69,,0,15,0,0,0,0,0,14,1,0,0,0,0,0,0,15,3,1,2,1,3,3,1,1
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkcentrum De Back,0855::SB70,,2096,719,27,1,0,0,0,679,68,0,0,0,0,0,0,747,167,153,124,25,150,23,56,21
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Centraal station Tilburg,0855::SB701,,0,969,66,6,0,0,1,987,50,0,0,3,0,0,0,1038,247,103,262,35,181,65,55,21
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Interpolis,0855::SB702,,0,220,8,0,0,0,1,209,18,0,0,0,0,0,0,228,50,32,67,4,38,10,15,4
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Bibliotheek Tilburg Centrum,0855::SB703,,0,641,41,1,0,0,0,633,50,0,0,0,0,0,0,683,171,72,164,20,100,23,68,23
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Universiteit van Tilburg,0855::SB704,,0,469,48,2,0,0,0,498,21,0,0,0,0,0,0,519,73,72,105,15,143,43,14,4
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau St. Elisabeth Ziekenhuis,0855::SB706,,0,290,5,5,0,0,0,285,15,0,0,0,0,0,0,300,67,37,59,10,50,13,28,26
De Dommel,Tilburg,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Tweesteden Ziekenhuis,0855::SB707,,0,149,4,1,0,0,0,139,15,0,0,0,0,0,0,154,37,14,41,4,17,3,25,8
