contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),CDA,Lagere Lasten Burger,"Bedrijf, Boer en Burger",FNP,VVD,ChristenUnie,50PLUS,Partij voor de Dieren
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau MF wijkcentrum De Barte,0090::SB11,9202 LM,1910,793,5,12,0,0,0,752,58,0,0,0,0,0,0,810,123,131,129,109,7,81,44,89,27,53
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Verzorgingscentrum Rispinge,0090::SB12,9203 ZG,1839,746,27,4,0,0,0,731,46,0,0,0,0,0,0,777,93,147,150,58,16,72,30,93,38,49
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Verzorgingscentrum De Warrenhove,0090::SB13,9203 HT,1376,638,7,6,0,0,1,607,43,0,0,0,0,0,0,651,69,89,146,48,21,63,46,102,21,33
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Buurthuis De Skûle,0090::SB14,9203 ND,1565,1025,0,23,0,0,1,982,65,0,0,0,0,0,0,1048,132,146,168,110,43,81,105,141,36,63
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Voormalige basisschool Hunze,0090::SB15,9204 BN,1595,663,9,5,0,0,0,631,46,0,0,0,0,0,0,677,125,111,98,58,8,48,45,99,23,48
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau MOS - Brede School De Drait,0090::SB16,9204 JT,867,1161,18,5,0,0,0,1094,90,0,0,0,0,0,0,1184,198,175,168,103,49,90,126,142,40,70
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Tienersoos Place 2 B (Dr.vaart),0090::SB17,9204 LM,1478,632,2,12,0,0,0,584,62,0,0,0,0,0,0,646,78,82,106,60,37,38,131,54,22,24
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wijkcentrum De Skammel,0090::SB18,9205 DE,1770,749,11,4,0,0,0,723,41,0,0,0,0,0,0,764,86,139,76,77,22,79,36,109,49,76
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Basisschool 't Tweespan,0090::SB19,9205 BN,1982,919,9,6,0,0,2,848,84,0,0,0,0,0,0,934,130,155,141,73,12,61,83,145,46,73
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis 't Bynt Boornbergum,0090::SB20,9212 PK,1410,753,7,2,0,0,0,693,69,0,0,0,0,0,0,762,66,98,88,47,64,131,37,155,20,47
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Lokaliteit De Nije Kompe Dr.comp.,0090::SB21,9222 NA,878,462,10,2,0,0,0,429,45,0,0,0,0,0,0,474,47,58,60,52,51,77,23,64,14,16
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Huchte Houtigehage,0090::SB22,9223 LB,716,349,7,2,0,0,0,317,41,0,0,0,0,0,0,358,42,62,29,51,17,100,12,10,16,10
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis Op 'e Jister Nijega,0090::SB23,9217 RL,347,193,1,5,0,0,0,179,20,0,0,0,0,0,0,199,16,12,61,11,29,23,7,23,6,5
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Wringe Opeinde,0090::SB24,9218 PP,1323,728,12,2,0,0,0,680,62,0,0,0,0,0,0,742,75,79,150,87,56,72,41,94,48,26
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,"Stembureau ""De Skippersseal"" Oudega",0090::SB25,9216 WP,1311,683,15,3,0,0,0,640,61,0,0,0,0,0,0,701,48,53,194,55,81,121,43,34,33,21
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It Tiksel Rottevalle,0090::SB26,9221 TG,1083,635,15,5,0,0,0,599,56,0,0,0,0,0,0,655,65,100,101,54,29,152,38,50,21,25
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Galerie Buitengewoon De Wilgen,0090::SB27,9213 VG,591,391,9,2,0,0,0,368,34,0,0,0,0,0,0,402,57,35,58,21,82,37,55,26,8,12
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau De Naturij,0090::SB28,9204 WS,1268,482,10,0,0,0,0,466,26,0,0,0,0,0,0,492,82,59,66,37,19,45,42,80,16,36
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Tike,0090::SB29,9219 WM,256,134,4,0,0,0,0,127,11,0,0,0,0,0,0,138,12,12,42,7,8,16,14,11,7,5
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau It Polderhûs,0090::SB30,9215 VZ,230,149,2,0,0,0,1,141,9,0,0,0,0,0,0,151,17,19,18,3,39,15,14,17,4,3
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Vitalis,0090::SB31,9207 GL,1271,453,12,1,0,0,0,414,52,0,0,0,0,0,0,466,48,37,85,40,12,54,57,93,15,12
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Sporthal De Drait,0090::SB32,9204 CM,840,471,10,4,0,0,1,448,36,0,0,0,0,0,0,485,75,79,61,59,17,51,38,61,18,12
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Gemeentehuis (Raadzaal),0090::SB33,9203 RM,932,440,2,6,0,0,2,408,38,0,0,0,0,0,0,448,60,73,76,35,17,26,46,64,17,26
Fryslân,Smallingerland,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau PCBO Het Anker,0090::SB34,9207 CZ,1018,361,1,5,0,0,0,336,31,0,0,0,0,0,0,367,35,49,65,35,13,23,21,70,10,40
