contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),ChristenUnie,Water Natuurlijk,Staatkundig Gereformeerde Partij (SGP),50PLUS,CDA,VVD,AWP Vallei en Veluwe,Lokaal Waterbeheer
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Gebouw van het Leger des Heils,0243::SB11,3844 BD,1419,816,14,5,0,0,0,762,74,0,0,0,1,0,0,836,92,149,107,21,24,130,105,44,144
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Gymzaal Vliepad (Het Baken),0243::SB12,3844 EL,1087,527,13,7,0,0,0,493,64,0,0,0,10,0,0,557,72,110,48,18,31,58,50,30,110
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Gymzaal Vliepad (Het Baken),0243::SB13,3844 EL,1616,385,7,7,3,0,0,350,46,0,0,3,0,0,0,396,48,75,51,17,23,33,32,30,76
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Sportzaal Stadsweiden,0243::SB14,3844 HZ,1315,797,10,5,0,0,0,720,92,0,0,0,0,0,0,812,106,149,118,15,34,83,112,38,142
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Sportzaal Stadsweiden,0243::SB15,3844 HZ,1683,812,9,9,0,0,0,740,90,0,0,0,0,0,0,830,100,161,102,20,36,106,90,55,142
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,"Stembureau Sporthal ""De Rumels""",0243::SB16,3849 BM,2425,657,6,2,0,0,0,581,84,0,0,0,0,0,0,665,28,122,40,85,16,129,128,19,90
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,"Stembureau Sporthal ""De Rumels""",0243::SB17,3849 BM,0,442,2,1,0,0,0,386,59,0,0,0,0,0,0,445,18,109,31,51,13,93,63,18,46
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Gymzaal Bosb. Toussainstr. (Al Islaah),0243::SB18,3842 ZZ,1551,370,0,0,5,0,0,336,39,0,0,0,5,0,0,375,49,79,30,28,21,46,48,9,60
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,"Stembureau Hervormde kerk ""Het Visnet""",0243::SB19,3848 DE,1491,502,6,3,0,1,0,468,44,0,0,0,1,0,0,512,41,127,41,21,21,96,68,21,66
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Gymzaal Biezenplein (Alfons Ariens),0243::SB20,3845 KA,1528,586,10,0,0,0,0,515,81,0,0,0,0,0,0,596,50,127,51,14,25,95,112,21,91
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Sportzaal Drielanden (De Bogen),0243::SB21,3845 GC,1764,1021,10,5,0,0,0,896,138,0,0,2,0,0,0,1034,103,184,108,33,46,123,216,69,139
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Sportzaal Drielanden (De Bogen),0243::SB22,3845 GC,1463,902,18,5,0,0,0,810,115,0,0,0,0,0,0,925,99,156,97,26,24,154,172,52,122
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Gymzaal Biezenplein (Alfons Ariens),0243::SB23,3845 KA,1892,426,13,0,0,0,0,382,58,0,1,0,1,0,0,440,50,77,40,14,13,91,62,23,56
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Mobiel stembureau 1,0243::SB24,,0,180,4,1,0,0,0,175,10,0,0,0,0,0,0,185,29,34,13,4,6,42,19,6,27
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Mobiel stembureau 2,0243::SB25,,0,242,6,3,0,1,0,234,16,0,0,1,0,0,0,250,21,57,23,12,12,52,19,9,37
Vallei en Veluwe,Harderwijk,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,"Stembureau Hervormde kerk ""Het Visnet""",0243::SB26,3848 DE,0,507,10,4,0,0,0,478,41,0,0,2,0,0,0,519,31,118,41,28,21,99,74,12,83
