contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),ChristenUnie,Water Natuurlijk,Staatkundig Gereformeerde Partij (SGP),50PLUS,CDA,VVD,AWP Vallei en Veluwe,Lokaal Waterbeheer
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Parochiesecretariaat,0342::SB11,3768 CP,1741,974,24,12,4,0,0,911,95,0,0,0,0,0,0,1006,93,55,156,19,51,145,260,119,76
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Derde Van der Huchtschool,0342::SB13,3765 EM,1664,881,34,2,0,0,0,818,99,0,0,0,0,0,0,917,106,70,123,15,32,80,203,158,94
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau BEC De Plantage,0342::SB14,3765 CJ,1914,592,25,9,0,0,0,565,62,0,1,0,1,0,0,627,139,59,79,26,38,65,73,60,53
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Open Hof,0342::SB15,3765 BA,1621,768,12,7,0,0,0,743,44,0,0,0,0,0,0,787,98,44,110,25,61,99,150,90,91
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Ontmoetingscentrum Klaarwater,0342::SB17,3762 GN,1534,858,26,6,0,0,0,824,66,0,0,0,0,0,0,890,84,94,128,24,89,103,150,90,96
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Ontmoetingscentrum De Klarinet,0342::SB18,3766 GH,987,538,14,3,0,0,0,515,40,0,0,0,0,0,0,555,56,38,80,14,63,81,90,66,50
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Orlando di Lassogebouw,0342::SB19,3766 EB,1529,620,19,1,0,0,0,619,21,0,0,0,0,0,0,640,78,59,90,11,73,68,82,73,86
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau OBS deBuut,0342::SB20,3766 CP,1412,819,25,4,0,0,0,834,14,0,0,0,0,0,0,848,104,67,123,37,67,97,143,96,85
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau P.C. basisschool  Insinger,0342::SB21,3766 MA,1666,804,26,2,0,0,0,736,95,0,0,1,0,0,0,831,69,56,101,24,46,114,226,92,76
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,"Stembureau Postduiven Vereniging ""Soest""",0342::SB22,3762 KJ,1691,763,19,3,0,0,0,699,86,0,0,0,0,0,0,785,117,64,90,20,53,82,190,74,73
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Wooncentrum De Drie Eiken,0342::SB25,3769 VA,1573,773,42,16,0,0,0,747,84,0,0,0,0,0,0,831,81,38,111,21,97,124,185,60,56
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Vredekerk,0342::SB26,3769 EC,1692,532,17,6,0,0,0,502,53,0,0,0,0,0,0,555,57,33,74,22,52,62,117,64,51
Vallei en Veluwe,Soest,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau OBS De Startbaan,0342::SB27,3769 JA,1701,662,25,7,0,0,0,631,63,0,0,0,0,0,0,694,78,28,83,20,60,76,166,75,76
